real_name,mass_east:687065.4788_north:1463263.947,mass_east:688128.2578_north:1465335.321,mass_east:688645.4866_north:1467976.518,mass_east:688893.3636_north:1468603.156,mass_east:689018.9478_north:1468771.178,mass_east:689566.2899_north:1468142.227,mass_east:689990.5854_north:1465709.388,mass_east:689998.3193_north:1465052.028,mass_east:690192.1061_north:1469885.689,mass_east:690721.4336_north:1467926.473,mass_east:690862.0289_north:1470112.851,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.98_north:1472953.2,mass_east:692320.9146_north:1470354.661,mass_east:692341.83_north:1473492.4,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.89_north:1473096.06,mass_east:692625.6287_north:1471812.114,mass_east:693237.55_north:1473027.71,mass_east:693307.83_north:1472882.83,mass_east:693883.83_north:1473125.85,mass_east:694377.36_north:1467140.62,mass_east:695371.19_north:1473577.85,mass_east:695655.19_north:1473710.47,mass_east:697897.37_north:1474135.59,mass_east:697934.47_north:1474070.69,mass_east:697994.98_north:1474063.94,mass_east:698119.03_north:1473992.05,mass_east:698174.92_north:1473965.36,mass_east:698193.14_north:1473787.02,mass_east:698366.88_north:1479093,mass_east:698388.54_north:1479093.16,mass_east:698414.01_north:1473663.84,mass_east:698421.15_north:1473650.61,mass_east:698637.1944_north:1479927.937,mass_east:699066.57_north:1473349.55,mass_east:699749.19_north:1478820.01,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.11_north:1479002.79,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.78_north:1475734.54,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.18,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.37_north:1474878.73,mass_east:702482.643_north:1470462.43,mass_east:702518.8983_north:1470461.695,mass_east:702524.6997_north:1464702.711,mass_east:702558.411_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.96,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.349_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.109_north:1468505.821,mass_east:703894.7541_north:1465612.15,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652,mass_east:866800_north:1475343,mass_east:869966.27_north:1447717.22
0,10.6261,21.0297,43.7531,45.4444,45.0667,37.0432,12.8358,8.97241,36.7799,25.1249,31.6169,11.6887,11.129,4.62264,5.61565,20.2621,3.21637,19.9141,18.9406,18.7676,1.72246,4.32496,11.3929,3.91369,4.37206,3.3799,1.70512,3.3918,3.38798,0.680958,0.632474,0.571298,0.454099,0.408867,0.372932,0.00712709,0.00701846,0.239406,0.235026,0.00304032,0.0646826,0.00300139,0.00160115,0.00701231,0.000357233,0.00135478,0.000861434,0.00307673,0.00292982,0.00267634,0.000811645,0.00142802,0.000596399,0.000663143,0.000733823,0.000746361,0.000969434,0.000486654,0.000478269,0.00024753,0.000757844,0.000678102,0.000245124,0.000283612,0.000621027,0.000515563,0.000432703,0.000391293,0.000310742,0.000310034,0.000280791,0.000261895,0.000223087,0.000305376,0.000231836,0.00023559,6.06048e-06,6.34183e-06
1,24.7822,32.3026,36.5388,38.0026,38.9172,45.0329,45.1769,42.9245,49.0731,57.7614,56.8393,49.9375,52.5088,43.2148,47.0288,76.4696,39.3773,77.0217,80.8728,81.3094,31.5025,47.9306,67.0478,52.8732,55.8349,53.4072,78.7848,43.0264,39.5013,20.9576,21.0205,20.5427,19.933,19.6345,20.77,1.43255,1.43541,19.9292,19.9837,0.910419,17.6294,1.72233,1.29252,12.7591,19.2173,1.39327,1.09417,5.23678,2.13121,3.68509,1.16825,2.55881,0.974662,0.973401,1.01193,6.29088,1.61062,10.7178,10.5255,11.7149,1.09392,3.31512,11.4941,12.7635,1.53249,2.0043,1.05534,2.78619,6.3839,6.35778,7.60886,8.92112,9.22525,3.81726,9.17542,9.06289,0.00148437,0.00196969
2,1.03136,1.91042,3.20076,3.0873,3.06123,3.75959,1.41615,0.915915,2.73013,3.96469,3.0057,0.214759,0.256143,0.236727,0.2638,5.80318,0.242184,5.90467,6.72536,6.74655,0.236717,0.34642,0.96634,0.620239,0.723374,1.17558,0.0488571,6.62976,8.15548,0.243327,0.196321,0.181475,0.130055,0.113038,0.0675179,0.317093,0.314335,0.0356381,0.0339848,0.204814,0.0068039,0.18997,0.137607,0.00146224,0.000141099,0.119688,0.0925395,0.00299999,0.0457727,0.0057114,0.0787709,0.00497532,0.0567935,0.0425431,0.0375324,0.000437372,0.00796322,0.000196696,0.000195672,8.10942e-05,0.0171788,0.000846541,7.93177e-05,9.82571e-05,0.00336935,0.00124436,0.00337978,0.000452184,0.000162066,0.000161944,0.000124353,0.000100695,6.73565e-05,0.000225682,7.59146e-05,7.96619e-05,3.07794e-07,1.93682e-07
3,4.67593,8.15765,18.3652,22.6713,24.1306,20.3387,8.59757,6.86222,38.4461,19.0107,44.0347,98.1808,98.9696,133.879,125.257,52.0953,146.181,52.3878,45.7544,45.0559,165.949,130.456,90.2425,126.22,121.798,125.903,8.23634,118.705,117.006,43.355,41.7282,40.1977,36.6615,35.2177,33.1922,21.0815,20.8881,28.1845,27.964,15.549,17.8233,12.0917,9.38832,7.84308,1.21631,8.02924,6.53637,5.95492,7.24434,5.84722,5.73459,4.52121,4.54349,4.28959,4.335,2.87044,3.99813,2.0674,2.04256,0.74983,3.89629,2.87196,0.746739,1.09972,3.02931,2.54136,2.48527,1.95811,1.41435,1.41106,1.20525,1.04372,0.66077,1.46685,0.777273,0.819912,0.000992043,0.000871394
4,6.7874,10.7683,18.4037,21.375,22.4735,21.7023,12.8068,10.7495,33.8064,24.0824,39.909,72.0021,75.2013,96.0353,93.4302,56.373,104.247,57.0646,54.5462,54.2429,115.599,104.35,81.478,116.351,114.839,132.46,18.5973,171.295,174.094,148.629,146.877,145.18,141.127,139.412,136.829,49.4389,49.1824,130.123,129.776,34.6452,112.987,36.8624,27.9279,84.1276,5.15324,26.5693,21.1004,94.3584,54.1099,90.0638,21.3456,77.547,18.5636,21.8914,24.6264,47.9367,57.1817,18.9956,18.9267,3.55418,34.7035,64.8829,3.59932,6.19437,58.5122,61.9738,44.353,47.2698,16.3155,16.3147,10.731,7.47733,3.57813,26.8273,4.65637,5.10246,0.0116112,0.0119245
5,7.15658,11.321,21.7749,25.8994,27.2602,23.8915,12.6882,10.7676,39.7527,23.5988,44.6375,69.5451,71.1821,70.2292,72.4903,53.5439,67.0118,53.9061,49.8725,49.4537,58.1963,73.4172,75.2666,77.9029,80.2135,82.4511,18.1968,105.745,111.623,115.917,116.267,116.857,118.278,118.972,119.1,34.2388,34.3994,121.656,121.705,25.9381,127.907,48.315,41.4606,129.745,14.9676,49.5203,43.3324,137.058,122.465,137.758,56.1483,133.315,61.7067,82.9784,92.0099,109.057,126.445,76.6922,76.5637,14.8832,112.19,119.23,15.7149,32.6831,122.664,118.22,114.212,103.881,69.948,69.9258,56.3806,43.8839,20.0355,83.5923,28.23,31.2778,0.104962,0.0844592
6,14.4998,24.6405,63.7815,79.1337,83.7931,68.6589,26.7762,21.4809,119.93,61.2404,129.634,165.424,167.269,145.166,153.086,134.992,132.212,135.108,122.458,121.045,105.901,147.066,168.076,143.316,147.022,129.646,22.448,84.4872,73.8716,24.3041,24.9862,24.5053,24.4323,24.3036,26.7833,0.796338,0.793355,26.2464,26.3511,0.64653,23.0625,0.670696,0.570781,14.1585,4.58414,0.567334,0.495432,6.04847,1.52926,4.13398,0.522353,2.76362,0.502418,0.60351,0.671813,5.89245,1.59117,7.38314,7.26237,3.14602,0.928246,3.51665,3.18611,5.33362,1.62105,2.16778,1.11346,2.77061,4.42185,4.40464,4.49927,4.45844,2.91296,3.16768,3.49943,3.67139,0.00144726,0.00161145
7,5.3509,8.50334,14.9744,17.6042,18.5925,17.9581,11.5228,10.1774,29.2716,20.5441,35.5457,60.6536,65.1417,74.1926,75.999,51.1395,76.3852,51.7543,49.1661,48.9378,74.8031,86.6016,78.7801,104.467,106.423,122.151,30.9989,145.253,146.534,141.201,142.057,142.061,142.712,142.872,144.725,34.2752,34.2941,144.818,144.881,25.205,141.093,37.5266,30.622,121.096,29.9863,33.562,28.1829,103.004,78.191,96.3463,33.371,84.6654,33.5299,43.2494,48.1847,82.7481,72.329,70.7819,70.3282,24.9942,59.1046,77.8009,25.6383,41.9225,67.9425,68.7214,57.5611,64.823,56.7048,56.6219,50.5087,44.3548,26.8334,57.2164,33.1984,35.3269,0.0109733,0.0109832
8,6.22804,9.25033,13.735,15.4703,16.1872,17.0108,13.1684,11.9138,24.1469,21.1943,29.5642,44.3533,47.7171,56.9052,57.2513,46.0579,60.8508,46.7397,46.8015,46.8498,65.0364,66.6582,61.2122,82.8015,84.2939,104.15,33.2326,168.054,180.709,262.377,263.799,265.35,268.352,269.465,268.879,78.6383,78.709,270.329,270.175,59.8062,262.41,86.552,71.8689,214.883,25.5568,77.895,66.1543,201.732,169.569,196.23,76.5849,171.532,75.9158,95.0257,104.917,131.795,149.658,89.8872,89.351,21.1965,125.319,138.344,21.8588,39.868,134.807,127.361,114.282,107.006,71.9705,71.8809,58.2532,46.6621,23.8726,82.0689,31.3485,34.1143,0.023722,0.0216632
10,4.20155,10.5843,51.503,64.9751,67.601,40.3333,4.47848,2.53344,72.6265,18.6648,60.348,11.8535,10.6602,2.02226,2.82095,27.2958,1.20111,26.6416,23.6965,23.2707,0.696721,1.94606,11.5584,2.65208,3.37116,4.59506,0.0281197,8.56201,8.15448,0.633412,0.510816,0.451648,0.303988,0.257391,0.158662,0.213282,0.211468,0.0788609,0.0753105,0.135149,0.0141469,0.117365,0.0822384,0.00264566,0.000119279,0.0654954,0.0489395,0.00388352,0.0213329,0.00533181,0.0374772,0.00432972,0.0241904,0.0170491,0.0151811,0.00104595,0.00528867,0.000488875,0.000487683,0.000104857,0.00823168,0.00157551,0.000107634,0.000184073,0.00306167,0.00183607,0.00293121,0.00102873,0.00042971,0.000429569,0.000318303,0.000238712,0.000120662,0.000599942,0.00015723,0.000171683,2.17508e-06,1.65725e-06
11,24.3429,34.9994,50.6558,55.7249,57.6718,58.8134,43.827,39.4526,76.812,66.242,87.8746,108.024,113.27,117.167,120.137,113.343,117.863,114.198,112.48,112.312,114.048,129.433,132.987,145.522,148.214,159.35,67.6412,177.986,178.137,139.173,138.016,136.107,132.651,131.21,131.813,23.3248,23.4194,127.255,127.175,15.8091,114.334,30.8939,23.6267,82.441,20.036,25.3383,20.4612,61.4411,34.1347,53.1637,21.181,42.6609,17.6426,17.0966,17.8575,45.8473,31.3867,36.4085,36.1235,13.5112,21.4337,41.4527,13.5223,19.8747,30.5149,33.7847,23.295,33.2095,27.9847,27.9391,24.0345,20.5207,12.655,28.8312,15.1561,16.0829,0.0069057,0.0077255
13,13.2423,20.7181,34.7441,39.8617,41.7475,40.9436,27.1025,23.8939,60.5178,46.1475,70.703,100.409,105.164,113.651,115.309,94.3524,115.493,95.2254,92.8178,92.6198,113.401,124.256,120.486,137.9,139.798,149.679,51.4208,169.431,173.806,169.619,175.654,174.898,178.654,179.379,196.497,11.3241,11.2612,196.719,197.448,7.54808,174.426,8.75524,6.4683,108.235,22.4054,6.47855,5.06289,57.643,21.9473,44.2589,5.6079,32.2133,5.2293,7.1625,8.48319,47.7534,20.925,46.9148,46.2953,16.4803,12.6712,34.7482,16.7603,27.5465,20.3265,24.4074,14.263,26.9328,30.9168,30.8269,28.6758,26.1553,16.2701,26.4838,19.7317,20.8638,0.00219805,0.00249611
14,2.58267,4.03458,6.87801,8.0736,8.52215,8.21603,5.52331,4.91552,13.3207,9.51371,15.9948,32.8892,34.4593,49.375,46.6673,22.979,56.1917,23.2716,22.2909,22.2113,67.7415,53.5853,36.9212,60.4428,58.8866,71.2726,14.2213,103.175,110.028,134.948,134.02,133.976,132.909,132.477,129.485,89.1,89.0542,127.096,126.844,72.318,119.039,89.6868,78.6648,99.5248,14.0488,81.9331,72.992,101.343,112.35,103.959,79.1682,96.5745,77.1023,85.5032,89.1105,69.5934,93.8078,49.4694,49.2827,12.5902,91.5455,76.177,13.0724,23.8623,83.5707,75.1625,77.1613,62.3716,42.5283,42.495,35.1839,28.6256,14.9173,48.9419,19.6721,21.3808,0.0226519,0.0196239
15,6.82835,11.2062,22.7426,27.2171,28.7011,24.9372,12.129,10.0517,42.8781,23.9916,48.786,86.4258,89.6193,102.943,102.958,58.3563,105.848,58.7168,52.9481,52.3522,105.118,111.393,93.56,122.934,122.957,134.064,14.8261,137.952,135.639,116.772,113.656,111.286,105.602,103.44,99.4812,17.6422,17.6239,92.8212,92.4929,12.1322,80.9308,20.7933,15.9043,67.1267,4.59619,19.6339,15.6222,68.738,59.7031,67.6993,21.7625,61.1387,22.9334,31.2786,34.9352,44.9716,52.9016,25.3362,25.2574,3.74242,42.2079,51.0375,3.88535,8.09596,49.7516,48.411,41.9473,40.1022,21.8612,21.8508,15.947,11.3359,4.58001,28.6588,6.59808,7.42567,0.0134926,0.0129257
16,9.24285,13.3895,16.7765,18.1395,18.8554,21.9625,19.6161,17.8342,27.5218,29.7203,34.7319,41.7861,45.7969,49.3428,51.3777,59.2726,51.067,60.2639,62.2908,62.5439,51.2029,60.6024,68.3687,81.4961,85.9069,109.571,47.7917,191.881,205.132,256.815,260.7,260.505,263.134,263.69,272.847,26.1006,26.0909,272.789,273.116,18.6243,255.629,27.383,21.6114,184.231,34.7126,23.5934,19.3207,130.21,74.341,112.961,23.0675,89.9793,23.035,31.408,36.2268,95.5396,68.2794,80.4892,79.7396,26.9689,49.035,83.3909,27.4896,44.7962,63.7917,67.547,49.7897,65.253,59.218,59.0981,52.4187,45.8996,27.6259,57.6425,33.9398,36.1006,0.00962995,0.00996299
17,0.635725,0.908149,1.27533,1.42809,1.49537,1.62599,1.38152,1.28088,2.30182,2.17116,2.92868,4.65474,5.11426,6.58509,6.58442,5.21128,7.33236,5.31569,5.44464,5.46695,8.39095,8.17852,7.24667,11.3422,11.6462,16.8905,5.43788,52.3866,65.3767,167.07,168.102,169.976,173.099,174.384,171.527,60.9563,61.3033,173.671,173.424,48.2077,176.352,90.0165,78.2251,173.191,9.46726,93.6191,81.6812,222.448,245.687,244.783,105.841,247.853,115.543,160.335,181.299,137.409,254.227,73.8412,73.7358,9.645,230.841,181.515,10.2513,23.8008,236.638,200.895,226.504,142.96,66.1566,66.1386,48.0368,34.2498,13.3976,91.7297,19.8683,22.4437,0.0449061,0.0344833
18,5.14945,7.50461,10.6945,11.8464,12.3192,12.9722,10.5297,9.6722,17.3397,15.7709,20.7252,29.5487,32.016,38.0959,38.6915,31.4915,40.8624,31.9602,31.9028,31.9244,43.391,46.6138,43.1452,62.6528,64.4435,86.9102,24.8249,179.134,200.279,274.606,276.003,275.606,275.76,275.51,277.644,30.6508,30.6436,274.549,274.43,22.102,255.424,32.275,25.4185,190.066,20.8078,27.5875,22.8499,157.363,97.5569,143.741,26.8048,117.844,26.623,36.3572,42.6362,99.9844,90.3423,62.6796,62.213,17.3153,61.4469,102.206,17.6737,27.8117,85.3562,88.9931,66.2871,78.5545,48.8187,48.7611,38.4736,31.0313,18.3249,58.726,22.4372,23.919,0.0180137,0.0202645
19,7.08179,10.0591,12.8953,13.7315,14.1368,15.8099,13.9562,12.8714,18.5375,19.765,21.9202,21.7786,23.3809,21.8841,23.3119,31.8576,21.3553,32.2144,33.3305,33.464,19.4197,25.7243,32.2777,31.8128,33.5834,38.6386,28.9838,64.8207,70.4389,91.9255,93.6589,93.689,95.1835,95.6533,99.6231,8.45242,8.48196,101.109,101.317,5.92036,103.297,11.6568,9.37059,101.053,24.5932,11.4954,9.52638,86.1787,48.7889,77.5521,13.1728,70.3162,14.7982,23.1403,27.5704,83.3932,57.2594,73.9282,73.6402,22.7796,41.1593,76.2892,23.7174,42.2155,59.5769,66.5231,50.2367,68.9116,63.6628,63.6,56.6656,48.8493,27.4566,64.8008,35.5251,38.2392,0.011991,0.0129532
20,7.4592,12.1009,22.637,26.7957,28.2351,25.0987,13.5923,11.548,43.1858,24.9821,50.2087,101.175,104.874,131.763,128.4,63.1548,140.459,63.6529,57.5634,56.9502,149.881,139.674,105.848,148.696,145.994,158.697,17.1002,174.649,176.986,171.844,170.081,169.004,165.347,163.702,158.613,42.1657,42.1398,150.31,149.726,28.0494,123.919,44.1875,33.3607,75.2981,4.60771,36.5585,28.7149,72.2588,82.9679,74.6202,34.2736,61.5645,32.6624,41.7828,46.3311,31.2451,55.8556,16.5846,16.444,3.29318,50.9728,36.6946,3.36445,6.15453,43.235,34.7576,35.599,23.7754,12.2756,12.2565,9.31198,7.16426,3.48308,15.1535,4.62925,5.06517,0.00137584,0.00116677
22,1.02453,1.71357,3.03461,3.57512,3.79083,3.82598,2.45675,2.13091,6.29003,4.64742,8.0053,14.9578,16.5127,21.7369,21.8798,13.2682,24.0774,13.4987,12.9298,12.8811,26.3871,27.7423,22.4673,39.5096,40.2822,59.633,6.50348,160.678,187.812,174.842,169.958,164.343,154.355,150.816,148.158,8.19869,8.21147,139.737,139.485,5.22683,135.092,11.4171,8.71716,155.046,11.5118,11.7528,9.37805,160.55,86.212,149.88,15.4537,149.355,19.7305,38.7447,49.3748,173.7,127.104,131.254,131.539,15.1411,87.3381,177.091,16.7363,48.1415,145.233,167.583,129.841,174.748,132.187,132.22,105.508,78.0087,27.3809,157.516,44.6421,51.3292,0.0661362,0.0760116
23,0.453077,0.729505,1.34472,1.62462,1.73102,1.63787,1.04855,0.935937,2.9308,1.90745,3.63303,8.65855,9.38599,13.9937,13.5827,5.53172,16.0882,5.6174,5.26658,5.23883,18.6921,17.2275,10.8597,23.1393,22.6315,33.8437,4.09922,92.6437,109.991,138.914,137.508,137.867,137.463,137.558,134.017,29.1711,29.1905,135.709,135.621,19.8673,146.406,33.8881,26.6163,166.767,16.6572,31.2058,25.5369,169.732,113.884,161.404,34.0327,152.421,37.3496,57.3196,67.7815,154.331,130.722,116.413,116.303,20.2338,98.323,155.727,21.8201,49.9328,134.278,143.527,116.243,139.507,107.275,107.231,88.5341,69.677,30.7219,121.359,44.639,49.6949,0.031554,0.0343071
27,1.88944,2.68352,3.67927,4.07018,4.24219,4.61577,3.98674,3.71016,6.18364,5.96943,7.58226,10.4771,11.3029,13.1521,13.3159,11.9653,13.9977,12.1438,12.38,12.4187,14.8898,15.535,14.9441,19.5766,20.0431,24.9815,12.3236,43.079,47.4742,97.6382,98.2475,99.9473,102.784,104.032,102.365,28.425,28.5557,105.868,105.821,20.5862,111.642,43.7731,35.3712,108.426,14.8601,46.3285,38.0465,129.268,171.399,143.473,58.102,143.91,69.572,114.55,132.947,82.602,156.14,53.3192,53.108,12.9031,160.798,101.173,13.3234,23.9433,136.782,110.387,136.059,79.9388,45.0526,45.0144,35.7926,28.3996,14.6549,55.4878,19.1522,20.8205,0.0412804,0.0294847
29,13.722,24.6783,54.8786,63.1823,65.0952,53.1917,22.7985,17.9972,72.403,43.5935,68.9367,64.3992,62.2247,49.6391,51.8037,56.7698,44.3035,56.4335,53.0365,52.6293,35.72,46.5179,55.8947,42.193,43.0317,36.8916,21.6645,26.2565,24.3866,17.8873,18.145,18.0203,18.024,17.9767,18.7429,0.463986,0.464985,18.427,18.4512,0.23092,16.5351,0.639812,0.422854,11.4231,10.8092,0.549612,0.396627,6.67619,3.39899,5.45654,0.602821,4.03946,0.654605,1.08953,1.32949,5.61695,2.83938,7.01964,6.91066,7.04914,1.92902,3.93202,6.8921,7.37815,2.54933,2.79571,1.85367,2.97424,4.31444,4.29789,4.6436,5.1082,5.2119,3.10429,5.06346,4.99885,0.00066793,0.000838651
