real_name,beta,diffusion_coefficient,eruption_mass,fall_time_threshold,median_grainsize,plume_height,std_grainsize,wind0_height:10974.0_dir,wind0_height:10974.0_vel,wind0_height:112.0_dir,wind0_height:112.0_vel,wind0_height:12456.0_dir,wind0_height:12456.0_vel,wind0_height:14262.0_dir,wind0_height:14262.0_vel,wind0_height:1525.0_dir,wind0_height:1525.0_vel,wind0_height:16622.0_dir,wind0_height:16622.0_vel,wind0_height:18640.0_dir,wind0_height:18640.0_vel,wind0_height:20616.0_dir,wind0_height:20616.0_vel,wind0_height:23814.0_dir,wind0_height:23814.0_vel,wind0_height:26442.0_dir,wind0_height:26442.0_vel,wind0_height:3163.0_dir,wind0_height:3163.0_vel,wind0_height:4432.0_dir,wind0_height:4432.0_vel,wind0_height:5882.0_dir,wind0_height:5882.0_vel,wind0_height:7604.0_dir,wind0_height:7604.0_vel,wind0_height:796.0_dir,wind0_height:796.0_vel,wind0_height:9708.0_dir,wind0_height:9708.0_vel
0,0.429667,833.864,2.99708e+10,841.537,-0.476789,13566.4,2.37074,57.2322,58.1379,-16.0641,245.278,33.8949,67.176,5.88849,74.7504,-6.1025,304.807,23.3314,92.2819,0.43684,77.2595,11.4176,83.9415,16.4924,277.773,26.7636,228.667,6.74648,349.3,5.89172,17.2529,0.468086,73.4035,-7.20094,96.1753,-18.3917,251.399,23.3535,60.9971
1,0.439181,768.765,3.56748e+10,838.415,-0.502465,13714.3,2.43335,59.1574,54.6892,-7.89168,241.102,42.5701,73.2238,15.8462,81.3811,2.72475,319.44,8.09347,89.8995,-17.1737,90.201,16.2814,89.5888,4.42401,258.928,24.9703,262.75,-7.71498,339.88,7.20316,17.784,4.89064,75.7986,-9.74917,91.6611,-3.76752,294.446,24.2963,57.4217
4,0.451188,626.58,3.96239e+10,814.567,-0.42491,13574.3,2.50608,61.6846,50.5969,-7.87721,256.152,28.1898,66.6315,15.3873,73.3919,-16.1333,309.061,17.2359,96.1101,-7.34515,85.4783,10.1803,79.8676,18.6032,288.573,14.6569,263.748,21.8374,362.04,7.58618,17.6619,9.89748,78.8434,-11.613,98.3191,-9.45777,296.095,41.1809,54.0237
5,0.46078,904.272,3.62539e+10,812.739,-0.163969,13644.7,2.30204,48.7951,55.3146,6.42918,268.898,29.1977,67.2661,-9.01891,79.7846,-1.14072,306.555,0.0930194,84.9555,-13.527,90.9542,-1.60071,90.537,13.0948,270.498,41.9193,233.573,8.16536,339.439,5.27868,16.634,5.84752,88.5167,-6.31802,94.372,-24.5163,310.255,36.2332,50.9539
8,0.305354,682.437,3.29872e+10,837.045,-0.647444,13254.3,2.46659,46.7522,58.7498,-14.692,263.862,52.2523,61.5589,1.75411,70.8139,-2.25686,273.66,27.7597,88.8329,-9.94463,87.7667,24.8577,98.349,4.91968,268.753,25.8838,248.705,-0.771234,349.416,5.93651,17.7132,3.78906,80.406,-5.39954,100.608,-6.17253,298.651,16.7392,52.9231
13,0.537739,831.471,2.82989e+10,771.994,-0.472282,13347.2,2.32144,30.2135,57.4866,9.23838,226.872,54.6444,69.3791,20.763,68.918,-8.22772,300.962,34.1239,87.7619,6.72171,85.6012,2.82591,87.218,-13.8621,267.605,35.2721,288.801,8.04318,346.568,10.6769,16.0958,1.03441,71.9072,0.132787,91.0989,0.789294,269.016,28.3293,61.3784
14,0.417504,845.922,3.52433e+10,763.435,-0.333501,13671.6,2.23399,59.2118,59.9906,6.35595,246.033,20.7587,67.3464,25.3102,80.0074,9.99659,323.818,-4.67292,89.3566,-12.859,88.0448,14.3335,83.4841,7.97574,271.664,27.3657,232.475,-10.0561,382.956,5.03309,16.3383,0.726766,77.8426,-1.81851,102.167,-19.6207,273.996,30.6806,56.8042
15,0.479249,917.78,3.31747e+10,810.32,-0.511112,13521.4,2.40409,47.5447,58.4758,-0.479314,233.791,35.7508,68.8832,18.2351,70.5255,-4.0282,308.666,5.81398,86.5368,1.08958,86.5766,12.2503,86.427,10.0116,255.073,22.8081,263.015,7.27641,354.356,7.28653,16.7743,4.22023,77.3052,-0.542965,101.476,-7.17688,280.42,26.0909,54.0669
16,0.448017,791.897,3.84552e+10,903.687,-0.351203,13879.2,2.41266,63.1596,47.441,17.4168,229.149,26.4572,63.6815,13.2761,81.385,-8.07336,279.801,-19.8318,94.0884,1.32262,89.1201,12.0376,98.173,41.5214,234.691,49.0313,227.788,1.46879,310.372,13.2169,21.1358,1.19015,70.9623,-11.8169,93.1734,3.80855,284.406,31.7188,50.4129
17,0.419576,817.544,3.61907e+10,832.168,-0.791016,13784.4,2.1844,67.585,54.219,-4.98035,256.225,20.4981,72.5405,18.0169,77.5808,-3.67616,323.599,2.29587,91.1316,-6.05015,87.8979,41.2487,94.1742,24.4183,231.439,28.5701,257.858,0.797631,371.501,12.8846,17.8065,4.10168,79.4515,-6.72618,108.514,-9.6931,276.337,27.1108,50.1918
18,0.485023,862.062,4.5836e+10,850.27,-0.60599,14335.7,2.41671,68.7375,50.4551,27.1273,220.887,21.2714,68.2066,12.1927,88.1195,-9.44348,282.116,31.4943,83.8376,-19.3552,74.5836,-1.32049,84.3758,18.7328,195.626,18.7566,253.232,3.22178,357.749,21.081,18.1826,-2.94057,72.1646,-13.5017,103.223,0.378719,284.915,41.1349,57.4451
19,0.446408,776.776,3.38016e+10,818.895,-0.458759,13672.7,2.31336,53.819,57.1631,-1.49583,242.273,40.6797,69.8138,8.70427,74.8256,-1.59231,314.614,11.7485,90.6824,-3.99007,88.2173,16.7849,91.932,8.67087,258.951,24.0431,248.883,0.753934,355.712,11.0419,16.5178,1.27253,76.9978,-2.10035,99.0367,-8.63261,267.217,20.5529,52.7619
20,0.450274,963.992,3.17611e+10,825.637,-0.809508,13263.4,2.18774,64.7973,60.4257,-12.8374,234.015,7.17482,66.5284,-11.556,70.3542,-4.99933,284.298,21.3481,87.7952,11.0755,62.3138,43.0136,87.7032,-4.0691,271.629,38.352,238.434,3.14773,363.456,16.8417,18.2375,-10.4668,72.9506,0.822796,91.8895,-8.634,251.332,33.3863,51.8021
22,0.455585,792.531,3.61654e+10,822.587,-0.550804,13554.1,2.42517,64.0335,57.7163,2.61334,264.035,47.2208,61.8205,2.5412,79.6101,9.39238,294.182,3.42659,89.7971,6.39607,91.2539,10.3278,89.9036,21.7551,274.931,31.5869,244.673,-8.70768,352.895,14.4396,17.611,-8.78639,91.9367,6.5674,108.014,-18.9363,228.906,15.7657,53.236
