real_name,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.9800_north:1472953.200,mass_east:692320.9146_north:1470354.661,mass_east:692341.8300_north:1473492.400,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.8900_north:1473096.060,mass_east:692625.6287_north:1471812.114,mass_east:693237.5500_north:1473027.710,mass_east:693307.8300_north:1472882.830,mass_east:693883.8300_north:1473125.850,mass_east:694377.3600_north:1467140.620,mass_east:695371.1900_north:1473577.850,mass_east:695655.1900_north:1473710.470,mass_east:697797.7000_north:1474207.000,mass_east:697897.3700_north:1474135.590,mass_east:697934.4700_north:1474070.690,mass_east:697994.9800_north:1474063.940,mass_east:698174.9200_north:1473965.360,mass_east:698193.1400_north:1473787.020,mass_east:698366.8800_north:1479093.000,mass_east:698388.5400_north:1479093.160,mass_east:698414.0100_north:1473663.840,mass_east:698421.1500_north:1473650.610,mass_east:698637.1944_north:1479927.937,mass_east:699066.5700_north:1473349.550,mass_east:699749.1900_north:1478820.010,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.1100_north:1479002.790,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.7800_north:1475734.540,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.180,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.3700_north:1474878.730,mass_east:702482.6430_north:1470462.430,mass_east:702518.8983_north:1470461.695,mass_east:702558.4110_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.960,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.3490_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.1090_north:1468505.821,mass_east:703894.7541_north:1465612.150,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652
0,2.11939,2.1427,4.79318,3.99834,0.533105,6.38261,0.537095,0.444122,0.435553,10.1975,4.75915,1.57534,4.73078,4.16237,5.27031,0.103131,7.22843,7.87275,12.5717,11.9838,11.4008,11.3961,10.6368,9.1494,62.267,62.5074,8.34199,8.25074,63.6754,6.56929,72.3716,75.3389,4.36339,0.0540567,74.1399,75.0086,7.61311,28.3887,10.5274,68.9257,10.7587,61.7794,46.7912,40.9773,2.1949,15.0408,0.654926,0.653769,24.902,4.12651,0.0508306,0.122989,10.0823,5.58643,11.1956,2.52272,0.568664,0.568723,0.333755,0.200244,0.064479,1.06756,0.0998197,0.115579
1,0.000280344,0.000287289,0.000373491,0.000354551,0.000231367,0.000432266,0.000232543,0.000227451,0.000227013,0.000602243,0.000408079,0.000296299,0.000486704,0.000466469,0.000714638,0.000188647,0.00697352,0.0140531,0.121715,0.105256,0.0921552,0.0913739,0.0764006,0.0535636,12.2887,12.3701,0.0447065,0.0437011,14.1051,0.0338249,15.8558,19.9764,0.0329745,0.000218691,19.4455,23.7559,0.141322,1.73955,0.276527,19.9315,0.410113,18.9195,10.0423,7.23564,0.0339939,0.961094,0.00414018,0.00419849,2.81193,0.124385,0.000237312,0.000390905,0.67565,0.282771,1.17494,0.0878808,0.00527666,0.00529627,0.00187684,0.00076462,0.000282836,0.0218653,0.000371013,0.000417026
4,4.42447,4.7773,6.99973,6.74518,3.1406,8.03354,3.19525,3.02766,3.01394,9.57172,8.28036,5.73658,10.545,10.4433,14.099,1.55155,26.1841,28.7938,38.7542,38.8784,38.947,38.9152,38.7403,38.5145,14.6938,14.8005,37.6535,37.5857,14.3147,33.0209,23.751,27.1862,19.9775,1.43742,31.292,36.0916,17.4357,20.1515,17.2857,38.0129,14.2821,40.6713,30.7958,26.5181,7.72881,13.9611,4.02552,3.99269,17.6393,8.84599,0.727428,1.34494,10.8267,8.41919,10.2757,5.83332,3.00649,3.00214,2.2232,1.64823,0.747187,3.76605,1.01455,1.12148
5,4.32687,4.78345,6.11672,6.18902,4.42694,6.74368,4.50898,4.45777,4.45699,7.39578,7.82298,6.78791,11.1843,11.4993,16.693,2.85713,40.1302,45.8198,58.8892,58.15,58.0263,57.1735,54.6774,54.5836,10.4107,10.5214,50.4431,50.2782,9.42841,37.4853,21.6457,23.4979,19.4201,1.61701,30.7102,33.1145,18.8094,32.3284,21.1886,42.7562,21.3172,51.5593,52.0115,48.9526,8.92822,26.9723,5.06328,5.01771,38.5785,12.1459,1.21167,2.16103,22.0888,14.8478,25.8852,8.66384,3.77071,3.76526,2.9114,2.32084,1.21946,4.9445,1.56603,1.69356
6,0.199304,0.214822,0.33807,0.318679,0.140341,0.407812,0.142539,0.135652,0.13509,0.545043,0.405078,0.253598,0.536703,0.522977,0.797025,0.0791762,2.52051,3.24945,12.7171,12.5586,12.1822,12.3505,12.1559,10.7658,22.8128,22.9984,10.3641,10.2773,19.9877,9.10104,37.6375,36.9765,6.39678,0.0823882,44.1049,43.4731,11.7076,40.8593,16.4298,51.9873,17.0325,56.2433,55.8371,52.8997,3.32624,24.0836,0.998532,0.998459,38.209,6.52797,0.0834306,0.200802,16.6918,9.24704,19.3364,4.16103,0.912873,0.913271,0.539017,0.326355,0.107954,1.76035,0.165906,0.191406
8,0.00718385,0.00790506,0.0102757,0.0102915,0.00843925,0.0116205,0.00861363,0.00894633,0.00899875,0.0137124,0.0132689,0.0116386,0.0202286,0.0209379,0.0355483,0.0123374,0.223403,0.36486,12.4119,13.3055,13.4486,14.2221,16.3202,15.2236,1.94649,1.98629,18.0251,18.0278,1.59567,28.6356,7.41276,7.55415,44.8129,0.105642,12.7127,12.9015,84.9712,83.2801,100.254,23.6824,106.934,36.0363,59.2305,68.6193,38.4958,112.889,10.7784,10.8691,99.9242,66.7605,0.203346,1.06054,105.292,81.8119,105.925,48.9502,11.9659,11.9862,6.27356,3.01426,0.448532,24.4948,1.01379,1.3099
9,7.85598,8.44386,13.5947,12.8295,3.96245,15.9246,4.0187,3.56429,3.52187,19.3144,15.7555,9.04601,18.9413,18.2629,23.4397,1.18922,35.0315,37.4479,47.5443,47.2048,46.7614,46.8591,46.5206,44.8971,17.1853,17.2452,44.3943,44.2803,12.4811,43.2924,28.0293,26.4174,40.0482,1.14466,35.8618,34.7093,53.4773,73.8147,61.1056,50.695,65.327,64.012,82.2893,85.732,30.8479,76.6806,13.8893,13.8886,88.5508,45.1786,1.20708,3.2965,70.9462,55.3018,79.073,36.3639,12.9378,12.9417,8.41931,5.35497,1.65357,20.9605,2.68265,3.12742
11,0.0304704,0.0321373,0.0508588,0.0470334,0.0204505,0.0621529,0.0206866,0.0196744,0.0195874,0.0881309,0.0579999,0.034668,0.071915,0.0687652,0.101655,0.0124654,0.335368,0.459647,2.55876,2.43231,2.28136,2.3097,2.18202,1.78867,53.9937,54.3533,1.66532,1.64425,51.974,1.39478,72.2999,74.5323,0.990886,0.014141,76.7574,78.1385,2.30658,16.7807,3.70201,73.6841,4.11285,66.2022,43.6785,34.9092,0.524987,7.06183,0.140268,0.140479,15.7167,1.216,0.0151027,0.0322312,4.28002,1.94105,5.41245,0.715775,0.134248,0.134349,0.081233,0.0513487,0.0194515,0.268726,0.0284026,0.0322304
13,0.0129221,0.0144977,0.0243637,0.0230985,0.0148989,0.0316638,0.0152611,0.0162093,0.0163524,0.0472453,0.0341094,0.02213,0.0602477,0.0603677,0.138066,0.028571,1.61709,2.60967,22.1649,23.4219,23.9347,24.5732,26.4041,26.3857,2.12614,2.17372,27.7933,27.7895,1.83466,28.5186,8.77277,9.17676,21.4689,0.167612,15.5402,15.8353,24.9355,40.1721,28.6247,29.0057,31.4246,43.5284,62.6268,64.6544,12.7345,42.8989,4.87538,4.87637,61.439,19.3018,0.216055,0.727585,38.2752,25.9384,49.2494,15.0877,4.4774,4.47921,2.6224,1.46528,0.341294,7.9022,0.621574,0.753387
14,6.63639,7.18985,8.41219,8.63227,5.5151,8.78649,5.57816,5.17034,5.12881,8.6656,10.1953,8.95452,12.9395,13.1515,15.9973,1.77897,20.7914,20.9489,13.5182,12.8894,12.6332,12.3277,11.4664,11.3164,2.50458,2.50532,10.5958,10.5752,1.61832,9.5371,2.04325,1.54414,9.16082,0.987059,1.55116,1.33384,9.6083,6.34605,9.51244,1.92176,10.4128,2.87061,5.32502,6.28393,8.84377,10.8584,5.41551,5.41653,9.72792,10.9873,0.916531,1.92528,12.9936,12.9219,15.3344,11.0543,5.31076,5.31424,3.83053,2.70587,1.10804,7.9123,1.59353,1.79015
