real_name,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.9800_north:1472953.200,mass_east:692320.9146_north:1470354.661,mass_east:692341.8300_north:1473492.400,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.8900_north:1473096.060,mass_east:692625.6287_north:1471812.114,mass_east:693237.5500_north:1473027.710,mass_east:693307.8300_north:1472882.830,mass_east:693883.8300_north:1473125.850,mass_east:694377.3600_north:1467140.620,mass_east:695371.1900_north:1473577.850,mass_east:695655.1900_north:1473710.470,mass_east:697797.7000_north:1474207.000,mass_east:697897.3700_north:1474135.590,mass_east:697934.4700_north:1474070.690,mass_east:697994.9800_north:1474063.940,mass_east:698174.9200_north:1473965.360,mass_east:698193.1400_north:1473787.020,mass_east:698366.8800_north:1479093.000,mass_east:698388.5400_north:1479093.160,mass_east:698414.0100_north:1473663.840,mass_east:698421.1500_north:1473650.610,mass_east:698637.1944_north:1479927.937,mass_east:699066.5700_north:1473349.550,mass_east:699749.1900_north:1478820.010,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.1100_north:1479002.790,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.7800_north:1475734.540,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.180,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.3700_north:1474878.730,mass_east:702482.6430_north:1470462.430,mass_east:702518.8983_north:1470461.695,mass_east:702558.4110_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.960,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.3490_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.1090_north:1468505.821,mass_east:703894.7541_north:1465612.150,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652
0,9.07546,9.14406,16.3085,14.315,3.01811,19.7219,3.04285,2.58694,2.54391,26.8543,15.8597,7.27998,15.3792,14.1029,16.0288,0.62112,17.6676,18.0367,12.7827,11.9071,11.3795,11.0912,9.88094,8.99221,29.4767,29.2346,7.79706,7.72646,26.6553,5.26606,16.6736,14.7561,2.62598,0.211488,11.8281,10.6399,2.61765,5.13933,2.90064,8.23095,2.46044,6.28086,4.81547,4.44424,1.10758,2.5798,0.649574,0.644505,3.16563,1.33248,0.162224,0.275987,1.84996,1.3544,1.69553,0.905948,0.496146,0.49545,0.390456,0.310607,0.166336,0.598682,0.211375,0.228425
1,2.72571e-06,2.85979e-06,1.13748e-05,8.45296e-06,9.82547e-07,2.23018e-05,9.83976e-07,8.87381e-07,8.78108e-07,6.91527e-05,1.59251e-05,2.43638e-06,2.78129e-05,2.27419e-05,6.96685e-05,4.59536e-07,0.00122556,0.00250275,0.00172722,0.00110553,0.000860588,0.000704912,0.000326459,0.00020695,0.483801,0.481055,8.08866e-05,7.68657e-05,1.07051,7.00029e-06,0.138719,0.217327,8.67282e-07,3.17646e-07,0.0860786,0.144579,3.16919e-06,0.000111037,8.02376e-06,0.0435133,1.82142e-05,0.0306045,0.00542787,0.00261805,9.19297e-07,7.94732e-05,4.13154e-07,4.12913e-07,0.000494096,4.2888e-06,2.98942e-07,3.30422e-07,5.84624e-05,1.66218e-05,0.000178413,3.39707e-06,4.0517e-07,4.05336e-07,3.57875e-07,3.37483e-07,2.99465e-07,7.6978e-07,3.1285e-07,3.17433e-07
2,0.0841993,0.0972699,0.0519877,0.0652382,0.696825,0.0424538,0.708699,0.983539,1.01991,0.0281224,0.070971,0.240652,0.10367,0.123972,0.126646,13.6003,0.147321,0.151062,0.651807,0.709115,0.743945,0.765705,0.854807,0.928415,0.00333638,0.0033435,1.03205,1.03894,0.00242499,1.2069,0.00443408,0.00324182,1.04353,23.1332,0.00398499,0.00310463,0.473145,0.0931539,0.324412,0.00446446,0.219897,0.00504863,0.011695,0.017599,0.578381,0.117245,1.3524,1.32896,0.0476295,0.306401,12.6327,5.56439,0.127309,0.184149,0.0790942,0.262605,0.817438,0.813524,1.2997,2.22866,6.70309,0.389876,4.18464,3.57558
3,135.799,134.431,106.437,112.228,113.751,95.4457,113.079,102.352,101.125,77.7355,101.958,123.527,91.2182,92.0952,76.3036,24.0054,46.6647,40.7965,19.252,20.3863,21.3698,21.4749,22.736,25.1198,0.659352,0.653864,25.6267,25.7237,0.4327,21.8297,0.456269,0.338756,10.3413,2.50727,0.340352,0.270418,5.62268,1.78071,4.32816,0.309631,3.11645,0.307061,0.474685,0.594829,4.08084,1.95608,3.51894,3.4743,1.06251,3.21569,1.48899,2.07811,1.94516,2.31943,1.34883,2.41129,2.36654,2.36038,2.11989,1.90391,1.27882,2.18949,1.47034,1.53925
4,0.702979,0.767638,1.19477,1.13917,0.515124,1.42409,0.5242,0.497393,0.495131,1.83888,1.45405,0.961314,1.9303,1.90365,2.72731,0.238293,6.06947,7.05883,14.2362,13.8938,13.5151,13.5091,12.9279,11.7767,11.6235,11.6437,10.903,10.8149,9.28115,8.25206,13.8195,12.7408,3.98921,0.983595,14.1241,13.8204,5.6402,16.0528,7.45805,15.1162,6.59651,15.3117,14.2645,13.8073,1.30207,7.99729,0.559808,0.554362,10.7692,2.20812,0.249985,0.263204,5.00678,2.74392,4.92508,1.23234,0.412466,0.411941,0.307276,0.244343,0.154816,0.588413,0.175219,0.185051
5,3.18136,3.01754,6.18963,5.15367,0.387678,7.49278,0.388083,0.284957,0.27595,9.99755,5.27026,1.58697,4.21364,3.64144,3.73817,0.0387705,3.53388,3.6698,2.1182,1.92782,1.83686,1.74999,1.47027,1.35212,10.8633,10.924,1.07979,1.06764,14.5822,0.577269,13.2787,17.4896,0.204043,0.01282,16.2266,20.2377,0.26961,1.85408,0.401658,15.5999,0.429583,13.712,7.00773,5.12937,0.069198,0.769575,0.0331465,0.032835,1.96775,0.124754,0.00969742,0.0152689,0.44283,0.187884,0.584497,0.0706147,0.0245444,0.0245083,0.0194184,0.016034,0.00954875,0.0325324,0.0116114,0.0123629
6,0.126047,0.134642,0.239179,0.217903,0.0701121,0.302439,0.0710718,0.06541,0.0648974,0.439678,0.281556,0.145263,0.363786,0.345255,0.533137,0.0299423,1.56575,1.98417,6.42588,6.25118,6.01758,6.05577,5.80273,5.07789,15.9416,16.0348,4.72005,4.67249,14.4883,3.71763,22.4217,22.6908,2.0915,0.0228869,25.1444,25.7031,3.59466,14.1719,5.06904,27.4413,5.01495,27.8763,23.0339,20.3796,0.801238,7.21122,0.215254,0.2148,12.5282,1.64699,0.0218931,0.0476757,4.64704,2.35711,5.44947,0.942242,0.187439,0.187474,0.113189,0.0719828,0.0269806,0.362431,0.0395089,0.0448212
7,1.14199e-05,1.47014e-05,4.51105e-05,4.13757e-05,7.30966e-06,7.15294e-05,7.6376e-06,7.39696e-06,7.40921e-06,0.000132988,8.69695e-05,3.17067e-05,0.000229988,0.000228878,0.000786225,9.78888e-05,0.0255444,0.0519757,1.07961,1.11172,1.10771,1.14069,1.20508,1.1412,0.00962554,0.00970882,1.22432,1.22346,0.00380248,1.47582,0.0193828,0.0110531,1.57808,2.56142,0.017027,0.0106709,0.929733,0.310575,0.706153,0.0210909,0.494888,0.0253197,0.0571776,0.0777895,1.40682,0.294943,4.57363,4.63175,0.150453,0.763076,17.0441,21.6277,0.314287,0.518341,0.220222,1.28383,7.94703,7.97084,14.8207,24.0884,40.4043,4.20343,41.4182,39.0963
8,41.8428,44.3825,61.1982,59.1215,27.7151,68.6606,28.0415,25.7678,25.5463,79.9105,69.3791,48.9146,82.0702,80.4896,100.247,8.45902,153.815,166.128,243.603,238.404,232.759,232.488,223.33,206.062,237.492,237.701,192.729,191.403,199.98,153.983,241.122,212.694,90.5401,2.71209,211.325,186.822,105.037,200.117,121.411,186.055,105.746,165.307,160.209,159.05,37.5231,113.039,16.7296,16.6035,132.708,51.216,2.09638,4.59401,79.9046,54.714,73.0624,31.897,12.5447,12.5284,8.64319,6.00498,2.33693,17.5925,3.37519,3.80364
9,7.91308,8.11464,14.0017,12.6036,3.04824,16.5179,3.0874,2.73566,2.70413,20.7904,14.3064,7.14899,15.0027,14.1143,17.061,1.0569,25.1859,27.5605,42.1624,41.6408,40.9479,41.0704,40.374,38.039,44.9165,45.1571,36.9699,36.8063,38.7766,34.0065,66.3101,64.874,28.3985,0.793022,76.1576,74.2331,41.2806,80.2991,50.2167,88.577,53.1109,95.8735,100.629,98.676,19.8261,65.6781,8.15957,8.15497,84.7032,30.9595,0.739731,1.88044,54.6786,38.7212,59.9145,23.1399,7.46459,7.46641,4.75435,2.99007,0.948169,12.448,1.50258,1.74532
