real_name,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.9800_north:1472953.200,mass_east:692320.9146_north:1470354.661,mass_east:692341.8300_north:1473492.400,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.8900_north:1473096.060,mass_east:692625.6287_north:1471812.114,mass_east:693237.5500_north:1473027.710,mass_east:693307.8300_north:1472882.830,mass_east:693883.8300_north:1473125.850,mass_east:694377.3600_north:1467140.620,mass_east:695371.1900_north:1473577.850,mass_east:695655.1900_north:1473710.470,mass_east:697797.7000_north:1474207.000,mass_east:697897.3700_north:1474135.590,mass_east:697934.4700_north:1474070.690,mass_east:697994.9800_north:1474063.940,mass_east:698174.9200_north:1473965.360,mass_east:698193.1400_north:1473787.020,mass_east:698366.8800_north:1479093.000,mass_east:698388.5400_north:1479093.160,mass_east:698414.0100_north:1473663.840,mass_east:698421.1500_north:1473650.610,mass_east:698637.1944_north:1479927.937,mass_east:699066.5700_north:1473349.550,mass_east:699749.1900_north:1478820.010,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.1100_north:1479002.790,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.7800_north:1475734.540,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.180,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.3700_north:1474878.730,mass_east:702482.6430_north:1470462.430,mass_east:702518.8983_north:1470461.695,mass_east:702558.4110_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.960,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.3490_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.1090_north:1468505.821,mass_east:703894.7541_north:1465612.150,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652
0,1.87522,1.90689,4.16193,3.4859,0.587368,5.4537,0.594722,0.51733,0.510333,8.47709,4.09302,1.54793,4.18725,3.78876,4.94552,0.174528,8.75006,10.0473,17.1019,16.2939,15.5947,15.5027,14.4269,12.7842,76.4038,76.3449,11.6496,11.5418,75.1909,9.03079,65.7835,63.97,5.53568,0.129056,57.1373,54.9334,7.64859,22.006,9.62574,46.1968,9.05786,38.1594,28.5516,25.4506,2.62588,11.178,1.07306,1.06937,16.3385,4.046,0.123249,0.282486,7.69131,4.83169,7.86636,2.6357,0.909514,0.909197,0.611939,0.412586,0.153546,1.39741,0.228383,0.259499
1,9.29286e-06,9.72761e-06,3.28417e-05,2.50908e-05,3.96825e-06,6.07881e-05,3.9769e-06,3.66865e-06,3.63936e-06,0.000177316,4.39948e-05,8.57247e-06,7.23125e-05,6.00397e-05,0.000168622,2.33438e-06,0.00254021,0.00497649,0.00318403,0.00211206,0.00167011,0.00140108,0.000708204,0.000454208,2.66921,2.66366,0.000203701,0.000194642,3.35646,4.18078e-05,1.43149,1.87895,4.16062e-05,2.01355e-06,1.24681,1.86126,0.000336876,0.0106878,0.000848237,0.995668,0.00173691,0.842753,0.238863,0.132993,7.86536e-05,0.00621998,6.79959e-06,6.92784e-06,0.0304882,0.000457266,2.00133e-06,2.1766e-06,0.00456662,0.00153566,0.0114686,0.000366977,1.04482e-05,1.05066e-05,3.88248e-06,2.45956e-06,2.0519e-06,6.61059e-05,2.13736e-06,2.17231e-06
4,1.59672,1.74983,2.57597,2.4955,1.31933,2.99765,1.34509,1.30652,1.30418,3.67794,3.16167,2.28203,4.25482,4.24507,6.04752,0.779937,13.3685,15.3531,27.484,27.4971,27.3453,27.4444,27.3389,26.4437,8.54417,8.573,25.8981,25.815,6.84091,23.1847,11.7516,11.6568,15.0828,1.32102,13.8176,14.7455,16.3206,18.4645,17.2598,16.9763,14.5848,18.9069,16.8822,15.9529,6.11418,13.7325,2.53806,2.5224,13.9727,8.22912,0.471658,0.775688,10.8319,8.35178,9.62489,5.21888,1.9995,1.9978,1.37236,0.96543,0.432798,2.90891,0.580131,0.642551
5,14.9642,15.1656,22.1027,20.7083,4.84559,24.258,4.8612,3.90628,3.8148,26.6322,22.2598,12.2074,21.6892,20.4007,21.3006,0.59154,18.8924,18.362,10.0512,9.52828,9.29198,9.01341,8.12464,7.78509,7.06154,7.12152,6.76319,6.71667,7.28476,4.50281,12.0455,14.3462,2.21285,0.165729,16.5969,19.6484,2.40692,6.82637,2.95321,20.6749,2.93787,22.5004,16.4079,13.6004,0.93206,4.14529,0.51542,0.510684,7.61858,1.32851,0.123942,0.218016,2.92789,1.68,3.59649,0.877184,0.382666,0.382101,0.298037,0.237759,0.12546,0.490881,0.160527,0.173656
6,0.0702829,0.0754024,0.126983,0.117418,0.0449948,0.158395,0.0456437,0.0429463,0.0427138,0.226006,0.152233,0.0856218,0.203389,0.195361,0.310806,0.0236713,1.04946,1.37092,5.69889,5.6062,5.415,5.49099,5.37478,4.69648,16.9244,17.0584,4.48335,4.44116,15.6961,3.83687,26.8641,27.5157,2.54492,0.0231623,31.7248,32.4293,4.95278,20.2458,7.20076,36.4368,7.52513,38.3643,33.7277,30.3783,1.1606,11.205,0.285439,0.2854,19.4868,2.53602,0.0234604,0.0539841,7.45096,3.79132,8.95319,1.49763,0.25972,0.259872,0.146987,0.0877409,0.0300588,0.549626,0.0453441,0.0520545
7,5.07943e-05,5.63601e-05,9.09823e-05,8.86477e-05,6.71088e-05,0.000121008,6.90481e-05,7.82901e-05,7.9732e-05,0.000187079,0.00014893,9.76496e-05,0.000357014,0.00036853,0.00118177,0.000877532,0.0404687,0.0827881,1.78542,1.87249,1.89586,1.95631,2.11814,2.094,0.00754486,0.00761213,2.31493,2.32062,0.0027278,3.10905,0.0167501,0.00918851,6.07505,2.24379,0.016242,0.00998834,5.15828,0.811483,3.79346,0.0270061,4.40002,0.0462633,0.193895,0.320665,23.8593,3.04992,45.7688,46.5946,1.2343,16.2964,11.1292,42.4467,6.32661,13.9506,6.03625,32.9703,76.872,77.0997,87.5379,83.0776,34.2546,66.3675,61.6752,69.9687
8,0.000194994,0.000209681,0.000243983,0.000247222,0.000229761,0.000261656,0.000233272,0.000240385,0.000241455,0.000283186,0.000295302,0.000283817,0.000409554,0.000424617,0.000692494,0.000290521,0.0157559,0.0424018,5.46113,5.59169,5.46572,5.68885,6.05147,5.13103,0.115548,0.119098,5.64957,5.61204,0.10668,8.53671,0.810744,0.952475,12.7574,0.00169846,1.97012,2.20497,29.2023,30.1906,36.9212,5.14904,46.5891,10.0583,23.8813,31.6089,11.4949,62.4069,1.81191,1.84619,61.7245,26.8212,0.00516152,0.0629969,62.7439,41.605,76.312,19.7929,2.59306,2.60333,1.04824,0.360947,0.0204522,7.67387,0.0728964,0.108043
9,7.99146,8.24564,13.8612,12.6208,2.99067,16.1864,3.02486,2.62619,2.58981,19.8604,14.3583,7.26912,14.9998,14.1132,16.5689,0.923655,21.6864,23.1609,34.1006,34.1063,33.8394,34.0801,34.226,32.9029,19.6064,19.7085,32.8728,32.7883,15.5066,32.6195,32.6131,31.3996,30.5427,0.922651,40.8823,39.7623,43.1021,67.594,50.6692,54.6496,54.8498,65.9491,79.7969,81.5953,24.027,66.2421,10.5345,10.5399,79.6507,36.3246,0.949395,2.50883,59.777,45.3058,66.8488,29.0357,9.96799,9.97225,6.43938,4.07559,1.27689,16.4471,2.05031,2.38622
10,0.0220777,0.0208745,0.00352076,0.00518094,0.415251,0.00180966,0.405773,0.644521,0.676405,0.000570844,0.00323682,0.0320911,0.00256527,0.00323079,0.00140259,15.3389,0.000234974,0.000376701,0.523686,0.529615,0.490215,0.541302,0.634625,0.466514,0.000198301,0.000202799,0.649479,0.647744,8.55762e-05,1.82511,0.00123376,0.000608463,4.7097,7.97483,0.00169281,0.000922153,3.67589,0.68443,2.86789,0.00432749,1.99906,0.00901685,0.0532135,0.0972691,3.3454,1.04247,7.23023,7.04265,0.374536,2.25869,9.45853,16.8206,1.10087,1.45577,0.682642,1.6642,3.23257,3.21025,5.02001,8.71663,12.8896,1.74923,12.9373,12.0023
11,0.000102743,0.000103605,0.000140543,0.000129444,7.83233e-05,0.000169817,7.85544e-05,7.64181e-05,7.62193e-05,0.000291045,0.000145186,9.81462e-05,0.000159494,0.000147353,0.000225848,6.26755e-05,0.00225367,0.00471977,0.00418651,0.00350084,0.00307052,0.00307083,0.0027841,0.00202684,10.0394,10.1164,0.00193435,0.00190104,12.874,0.00190354,11.6216,16.3565,0.00185373,6.67246e-05,15.151,20.2832,0.0111711,0.351609,0.0273463,14.8531,0.0418037,12.3367,4.16695,2.48195,0.00120557,0.127184,0.0001838,0.000184803,0.570565,0.00617945,7.01515e-05,9.02039e-05,0.0649443,0.0170298,0.121309,0.00299092,0.000200138,0.000200472,0.000136715,0.000109668,7.81022e-05,0.000543882,8.91082e-05,9.31194e-05
12,0.408276,0.436927,1.403,1.11468,0.105638,2.18322,0.107514,0.0945211,0.093489,4.41125,1.62128,0.386334,2.03807,1.77973,3.07124,0.0723112,8.89802,10.9438,15.2137,14.4219,14.0492,13.6376,12.2446,11.8283,27.5511,27.4353,10.1829,10.1174,24.3699,5.96149,20.9128,21.0688,1.54505,0.353933,18.2617,18.8498,0.728409,2.34447,0.728129,14.1136,0.508759,10.6417,5.10257,3.71334,0.242153,0.602803,0.216162,0.211026,1.2794,0.211319,0.172145,0.184458,0.315449,0.187355,0.304313,0.124495,0.111812,0.111348,0.108603,0.11272,0.109512,0.0953001,0.10546,0.104371
13,0.013193,0.0148176,0.0316324,0.0283488,0.0117994,0.0443523,0.0120912,0.0126613,0.012757,0.0731513,0.0433538,0.0206993,0.0726849,0.0700921,0.155818,0.0215156,1.46614,2.28081,16.3269,17.1842,17.5252,17.9639,19.1968,19.1356,0.416983,0.427856,20.057,20.05,0.29318,20.3545,2.27101,2.29661,14.7014,0.128831,4.37459,4.53715,13.6793,13.6605,13.3692,9.18145,11.7205,14.7441,19.9751,19.77,6.93969,12.6486,2.89628,2.88591,17.198,8.03692,0.163615,0.505951,10.9106,8.27705,13.2382,5.73349,2.37387,2.37248,1.49343,0.905348,0.247028,3.50549,0.424054,0.502537
14,4.51257,4.70529,6.72297,6.4228,2.16962,7.50192,2.18453,1.89545,1.86717,8.45565,7.3765,4.50369,8.14822,7.81305,9.06376,0.525172,9.75353,9.63624,5.80721,5.60036,5.52069,5.42926,5.18941,5.1455,1.9079,1.88252,4.96414,4.95809,1.39538,4.69863,0.705575,0.486247,4.42659,0.340904,0.435334,0.334864,4.59363,2.67814,4.4356,0.445584,4.41926,0.563335,1.18224,1.5375,3.79427,3.98721,2.23037,2.22941,2.87705,4.49001,0.333917,0.740172,4.54405,4.73497,4.554,4.11925,2.10163,2.10207,1.52368,1.07631,0.422956,2.96283,0.624134,0.705345
15,3.44383,3.9096,5.39866,5.45869,3.39114,6.11853,3.46762,3.38163,3.37656,6.9098,7.26267,5.95468,10.855,11.1431,16.4259,1.77399,36.744,41.1995,47.4846,46.4822,46.0868,45.378,43.1073,42.5471,2.45433,2.44277,39.337,39.1979,1.26689,29.9662,2.07583,1.31451,17.2717,0.903543,1.42932,1.00817,13.9448,7.79948,12.5581,1.29306,10.9157,1.30533,2.32248,2.99189,11.9713,8.60193,7.80358,7.82404,5.44773,12.6029,0.74657,1.9223,10.0438,12.3696,9.48189,13.8436,8.5769,8.59225,5.89881,3.56199,0.919287,12.6613,1.56176,1.88358
16,0.163031,0.185739,0.320534,0.307949,0.142924,0.40293,0.146511,0.145325,0.145483,0.544327,0.449821,0.281462,0.757299,0.761573,1.45154,0.11997,6.90383,8.9817,19.1346,18.8217,18.5119,18.4544,17.8417,16.825,17.3352,17.5998,15.8632,15.7739,16.9003,13.0555,40.8052,44.2448,8.29881,0.173748,56.1355,59.1018,12.7211,42.2385,17.353,71.9835,18.3036,80.0492,73.8267,67.2612,3.69387,26.6637,1.2958,1.28733,45.0292,6.87332,0.160302,0.35353,18.3306,9.69049,21.6957,4.08906,1.00963,1.00887,0.667868,0.463994,0.188839,1.6963,0.270219,0.302552
17,2.13617,2.62594,2.15954,2.58614,6.38321,2.02567,6.52256,7.03884,7.09395,1.57635,3.4029,6.19868,5.80189,6.59077,8.44248,2.50622,12.7607,12.972,16.1681,16.6743,16.9181,17.1673,18.0424,18.1519,1.17824,1.20031,19.1138,19.1333,0.859481,22.1681,4.4454,4.4343,28.2864,0.192924,7.74056,7.80981,41.8032,39.018,46.1144,15.0927,53.0321,23.8513,39.7403,44.7237,30.5618,59.8,11.5031,11.5606,59.6452,46.009,0.236771,1.19198,64.9332,57.2447,74.8132,41.0478,12.029,12.0455,6.51469,3.17245,0.458235,23.2334,1.03558,1.34318
18,4.3762,4.74458,7.12409,6.83794,3.10775,8.32964,3.15854,2.97591,2.96,10.3093,8.58689,5.744,11.2735,11.1207,15.8474,1.43018,37.4271,44.4089,90.7054,91.1314,90.8808,91.3966,91.9133,89.7178,45.253,45.5941,89.4473,89.2749,39.8436,85.9692,75.6073,77.0132,68.9685,1.4469,93.4051,94.9567,77.7927,108.373,85.2647,115.104,82.7301,128.556,131.437,127.481,38.9871,91.7984,19.4828,19.3593,110.36,51.5163,1.81598,5.13053,76.7976,57.2407,79.3164,35.9223,14.9414,14.9222,10.6056,7.47954,2.6439,20.5253,4.13411,4.71996
19,0.00126613,0.0012804,0.00524887,0.00371085,0.000221247,0.00915717,0.00022272,0.000187613,0.000184479,0.0246796,0.00504753,0.000802482,0.00505174,0.004019,0.00679135,7.10265e-05,0.03044,0.0470647,0.0220173,0.0173004,0.015005,0.0138141,0.00998033,0.00752902,2.929,2.92485,0.0054335,0.00530839,5.28251,0.00282302,2.28568,3.57956,0.0011657,4.52053e-05,2.6636,3.83132,0.00340427,0.0714851,0.00687418,2.10692,0.0078794,1.55654,0.504162,0.310573,0.000354202,0.0187925,0.000102964,0.000102634,0.073466,0.00111209,4.14171e-05,5.46953e-05,0.00818768,0.00221956,0.0120738,0.000456875,8.96724e-05,8.96398e-05,7.16942e-05,6.09576e-05,4.30973e-05,0.000137092,4.91243e-05,5.13048e-05
20,0.012634,0.0149703,0.0243322,0.0245364,0.0120035,0.0297527,0.0123482,0.0119134,0.0118864,0.0370547,0.0381097,0.0269723,0.073138,0.0758695,0.154252,0.0069427,1.00171,1.43309,7.25588,7.51128,7.53476,7.75936,8.30171,7.93963,2.06041,2.10255,8.59647,8.59085,1.80993,10.9786,7.6224,8.08296,16.2892,0.0375814,13.2563,13.6191,28.9262,39.8252,35.035,24.3574,44.1938,36.8209,56.248,60.6007,20.4266,58.346,7.62069,7.68701,70.0509,34.5131,0.0785876,0.716829,61.2011,48.3386,77.858,31.7059,8.92343,8.94199,4.94114,2.34644,0.219455,17.6042,0.641861,0.886713
22,0.931464,0.991032,3.14671,2.46306,0.321923,4.85443,0.327341,0.301096,0.298978,9.59428,3.41145,0.875967,3.91812,3.3884,5.36052,0.172079,12.5283,15.0573,35.2955,35.0738,34.398,34.81,34.7904,32.0996,28.9241,29.1501,31.8383,31.6772,23.2282,30.8509,51.0127,49.6416,26.2627,0.324141,62.7978,62.1966,40.1482,80.3459,49.5488,80.0499,51.1486,92.0861,99.0461,97.1076,16.527,63.3567,5.97039,5.97169,83.0554,27.1624,0.392488,1.15857,51.0476,34.4414,56.3446,19.1466,5.51208,5.51398,3.39376,2.05757,0.584168,9.59636,0.983246,1.15974
23,0.108096,0.121043,0.152827,0.155993,0.137855,0.170142,0.141003,0.14669,0.147561,0.191695,0.204675,0.191541,0.329208,0.345965,0.610222,0.167121,3.41781,4.71361,25.1102,25.9707,26.0526,26.6974,27.9881,26.6705,2.25829,2.28022,27.4586,27.3757,1.42213,28.1218,4.42511,3.26355,27.7615,0.577467,4.45388,3.43914,35.9173,28.6398,36.8081,5.31859,34.5341,6.01315,10.3599,12.8756,30.9926,29.2979,19.2091,19.3409,20.3793,34.6276,1.09258,4.4558,30.1055,33.3509,25.5754,33.6676,21.4189,21.4413,15.3041,9.76222,2.32044,28.8841,4.52669,5.49687
24,0.0599706,0.0650654,0.0830371,0.0826916,0.0657948,0.0928306,0.0669388,0.0685659,0.068843,0.108231,0.102593,0.0889804,0.144435,0.147794,0.229641,0.0816693,1.40735,2.34027,48.4154,49.8248,49.376,50.7505,52.3214,47.5504,7.34406,7.46058,47.4688,47.1498,6.16799,44.3855,20.868,20.2607,41.1893,0.398523,30.8282,29.5619,80.1381,123.825,102.401,50.0727,123.097,70.4743,116.533,133.325,44.5769,156.921,16.1908,16.346,171.846,81.3789,0.668547,2.68738,152.171,114.095,176.67,69.487,19.4274,19.4686,11.5528,6.37789,1.29863,37.525,2.59692,3.21996
25,0.470225,0.53346,0.790801,0.779072,0.825147,0.910884,0.855654,1.02117,1.04438,1.04025,1.03915,0.97268,1.65996,1.76228,2.91707,3.89735,10.3898,12.5799,27.8573,29.821,31.2035,31.8334,35.0848,38.3748,0.65484,0.662347,42.611,42.9132,0.427739,53.7508,1.61637,1.31262,67.1714,12.5104,2.11349,1.78197,55.609,22.534,47.9476,3.5268,46.7603,5.30693,11.367,14.5129,66.0931,38.8804,58.6156,58.4076,26.7829,60.6766,13.5012,28.3813,47.1863,56.1248,45.247,60.4921,51.2251,51.1884,43.5499,35.4797,16.955,56.0134,23.4976,25.8433
26,0.123946,0.136547,0.43608,0.351934,0.0275527,0.656303,0.0282324,0.0234966,0.0230961,1.2372,0.501326,0.128178,0.620371,0.5494,0.896024,0.00722364,2.22714,2.67339,5.50943,5.27707,5.04828,5.04159,4.72476,4.12199,90.9261,91.2663,3.74778,3.70765,117.897,2.8282,95.5912,114.408,1.62293,0.00717466,100.534,113.237,2.98405,16.1182,4.3852,85.3938,4.52512,69.7197,39.7479,31.2339,0.670917,7.01868,0.156554,0.156164,14.3479,1.4232,0.00760498,0.0206548,4.24126,2.05313,4.92806,0.789891,0.131115,0.131128,0.0693329,0.0377037,0.0103335,0.278954,0.0168518,0.019927
27,0.572911,0.539238,0.476377,0.530646,0.0255994,0.361942,0.025162,0.011949,0.0110032,0.176078,0.481095,0.251713,0.442515,0.427454,0.374131,0.000268741,0.239227,0.226304,0.196363,0.17618,0.159995,0.158243,0.136956,0.105435,13.3325,13.3154,0.0891169,0.0874647,16.1018,0.0619656,12.0305,15.536,0.0417953,0.000228445,14.2365,18.1769,0.132045,1.37433,0.240224,14.2431,0.305954,13.2468,6.71127,4.82006,0.023845,0.644672,0.00326389,0.00327425,1.81778,0.0766463,0.000230064,0.000427482,0.392139,0.151103,0.593147,0.0419121,0.0030643,0.00306814,0.00133088,0.000693373,0.000274736,0.00982509,0.000373924,0.000418771
28,0.0417289,0.0581889,0.0428456,0.0553783,0.427463,0.0406862,0.448043,0.625689,0.650459,0.037312,0.0818231,0.254585,0.175734,0.21696,0.298944,5.48352,0.633486,0.710512,2.01037,2.17701,2.27081,2.36155,2.72384,2.92888,0.0486537,0.0485885,3.49362,3.52447,0.0225725,5.44562,0.0587261,0.0343981,9.04291,7.50408,0.0459844,0.02923,7.31177,1.37528,5.52843,0.0519977,4.78213,0.0627172,0.190939,0.306085,13.6799,2.75818,19.3193,19.5305,1.0183,10.0678,8.82897,18.9078,4.1256,7.71317,3.10327,14.6181,27.29,27.3473,29.4975,27.8503,13.9302,24.454,21.15,23.3848
30,5.32315,5.65667,7.09617,7.00476,4.6616,7.72852,4.71913,4.59377,4.58405,8.58114,8.11501,6.71325,9.82226,9.84407,12.3098,2.99988,21.5369,23.8887,35.2338,35.2121,35.1596,35.0977,34.6977,34.3099,15.1861,15.2337,33.3185,33.2506,13.3216,29.0534,18.898,18.0651,19.5151,2.20053,19.8092,19.1124,18.7867,23.2262,19.5898,21.1857,18.0912,21.8198,22.4777,22.3705,10.7805,18.7185,6.87087,6.83024,20.5966,12.593,1.79478,3.10078,16.0054,13.0935,15.7584,9.66435,5.57392,5.56828,4.44259,3.55236,1.88959,6.77666,2.42774,2.62766
31,8.82017,9.08416,10.5687,10.4734,5.58732,10.9453,5.62225,5.04261,4.98375,11.1623,11.1707,9.07257,11.8382,11.7072,12.5913,1.50603,14.5783,15.0242,16.4675,16.2954,16.1475,16.1018,15.7702,15.3166,9.42853,9.4511,14.7943,14.7504,7.71013,13.1337,11.5805,10.5889,9.91666,0.720372,11.9811,11.1712,11.3366,16.155,12.5534,13.2947,12.4408,14.3216,16.1233,16.3995,6.40175,13.8215,3.45716,3.44459,15.7218,8.41921,0.612034,1.19904,12.094,9.5487,12.6293,6.5816,2.96024,2.95893,2.14486,1.55556,0.688729,4.14729,0.948784,1.05281
32,0.00257248,0.00266523,0.00795023,0.00610474,0.0010916,0.012923,0.00109751,0.00101932,0.0010121,0.0304315,0.00848692,0.00220685,0.00964167,0.00806,0.0138459,0.000635187,0.0475974,0.0637419,0.0442601,0.0393463,0.0359581,0.0351094,0.029846,0.023899,4.10128,4.07543,0.0197144,0.0193767,5.94844,0.0120402,2.11226,2.47496,0.00537511,0.000538914,1.5955,1.75218,0.009048,0.0778842,0.0136783,0.895869,0.0127675,0.537228,0.207838,0.14573,0.00233964,0.0199692,0.00121894,0.00121743,0.0474206,0.00384341,0.000527093,0.000692727,0.0104178,0.00505238,0.011603,0.00248987,0.00113878,0.00113876,0.000940545,0.000798636,0.000565291,0.00149081,0.000645381,0.000674534
