real_name,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.9800_north:1472953.200,mass_east:692320.9146_north:1470354.661,mass_east:692341.8300_north:1473492.400,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.8900_north:1473096.060,mass_east:692625.6287_north:1471812.114,mass_east:693237.5500_north:1473027.710,mass_east:693307.8300_north:1472882.830,mass_east:693883.8300_north:1473125.850,mass_east:694377.3600_north:1467140.620,mass_east:695371.1900_north:1473577.850,mass_east:695655.1900_north:1473710.470,mass_east:697797.7000_north:1474207.000,mass_east:697897.3700_north:1474135.590,mass_east:697934.4700_north:1474070.690,mass_east:697994.9800_north:1474063.940,mass_east:698174.9200_north:1473965.360,mass_east:698193.1400_north:1473787.020,mass_east:698366.8800_north:1479093.000,mass_east:698388.5400_north:1479093.160,mass_east:698414.0100_north:1473663.840,mass_east:698421.1500_north:1473650.610,mass_east:698637.1944_north:1479927.937,mass_east:699066.5700_north:1473349.550,mass_east:699749.1900_north:1478820.010,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.1100_north:1479002.790,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.7800_north:1475734.540,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.180,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.3700_north:1474878.730,mass_east:702482.6430_north:1470462.430,mass_east:702518.8983_north:1470461.695,mass_east:702558.4110_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.960,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.3490_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.1090_north:1468505.821,mass_east:703894.7541_north:1465612.150,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652
0,1.79354,1.83332,3.94048,3.3232,0.586346,5.14533,0.594001,0.518126,0.511261,7.95606,3.93281,1.53285,4.1111,3.73816,4.93235,0.175026,8.74953,9.99639,15.8046,14.9918,14.3238,14.2042,13.1214,11.6195,73.9849,73.8468,10.5005,10.4008,72.9719,7.95586,59.3236,57.3625,4.69908,0.123329,49.9295,47.8386,6.30305,18.0503,7.87069,39.0841,7.31387,31.6102,23.1422,20.5295,2.17518,8.93504,0.921344,0.917805,13.022,3.28273,0.115315,0.256238,6.11904,3.8704,6.20781,2.14265,0.773798,0.77345,0.529749,0.363813,0.140803,1.15991,0.206001,0.232808
1,7.57333e-06,8.00108e-06,3.09141e-05,2.31684e-05,2.75023e-06,5.89918e-05,2.75615e-06,2.49825e-06,2.47383e-06,0.000176601,4.20266e-05,6.9535e-06,6.97743e-05,5.75192e-05,0.000163065,1.42618e-06,0.00238339,0.00461427,0.00254924,0.00166872,0.00131903,0.00108997,0.000527617,0.000346206,1.84042,1.83282,0.000144825,0.000138218,2.54374,1.91058e-05,0.773872,1.02874,1.14637e-05,1.13475e-06,0.598224,0.927733,9.34755e-05,0.00318956,0.000242542,0.437383,0.000520537,0.360714,0.0908746,0.0485267,2.14421e-05,0.0019858,2.35397e-06,2.38397e-06,0.0104508,0.000131935,1.10849e-06,1.19672e-06,0.00146839,0.000471283,0.003914,0.000105857,3.22848e-06,3.24305e-06,1.61026e-06,1.26823e-06,1.12459e-06,1.81581e-05,1.16483e-06,1.17933e-06
4,1.1761,1.28801,1.94836,1.87362,0.939662,2.29634,0.957801,0.926609,0.924544,2.89183,2.38938,1.663,3.21453,3.19108,4.59364,0.540521,10.4453,12.1249,23.4618,23.3307,23.0494,23.1392,22.8595,21.6737,9.53176,9.55605,20.9795,20.8819,7.56394,18.1661,12.27,11.8204,11.1415,1.15203,13.6662,14.1776,13.6221,19.2194,15.4511,16.0302,13.3293,17.352,15.9127,15.3982,4.28405,13.3356,1.64294,1.63264,13.9481,6.44794,0.363557,0.540952,10.0019,7.03447,9.05121,3.90491,1.29781,1.29683,0.886279,0.632437,0.306036,1.98259,0.393978,0.431722
5,12.9568,12.7996,19.21,17.6287,3.23647,21.0859,3.24074,2.51987,2.45269,23.3673,18.2172,9.02418,16.4886,15.2429,15.3648,0.360564,13.0478,12.7456,7.17357,6.75926,6.56226,6.35442,5.67237,5.37943,7.91807,7.98091,4.61945,4.58382,8.6098,2.99148,12.6175,15.3766,1.40797,0.102056,16.9882,20.4065,1.57735,5.26433,1.99414,20.0828,1.99835,20.9243,14.0562,11.3089,0.572732,2.94343,0.308716,0.305914,5.80824,0.841153,0.0759786,0.130532,1.99906,1.08978,2.49467,0.543537,0.229756,0.229423,0.178479,0.142361,0.0764082,0.29696,0.0969107,0.104606
6,0.072085,0.0773223,0.132011,0.121676,0.0450448,0.165458,0.0456904,0.0428349,0.0425862,0.237775,0.158164,0.0872158,0.210882,0.202092,0.321124,0.0229317,1.05954,1.37578,5.49153,5.39664,5.212,5.28068,5.15883,4.51258,16.3884,16.5132,4.29757,4.25708,15.2465,3.64845,25.5413,26.2395,2.37658,0.0214704,30.0443,30.8294,4.55988,18.5433,6.60603,34.2962,6.87362,35.9468,31.2003,27.9842,1.05393,10.2159,0.255895,0.255763,17.8116,2.30339,0.0215018,0.0487641,6.77619,3.43705,8.13856,1.34716,0.230507,0.230629,0.130479,0.0783,0.0273027,0.48884,0.0408805,0.0468128
7,2.40711e-05,2.71141e-05,5.17546e-05,4.91974e-05,2.56094e-05,7.36058e-05,2.6203e-05,2.80986e-05,2.84216e-05,0.000124087,8.93384e-05,4.59749e-05,0.000223577,0.00022586,0.000766121,0.000267449,0.0278167,0.0579913,1.3983,1.45456,1.45792,1.50719,1.61799,1.54721,0.00849959,0.00858058,1.69331,1.69387,0.00317675,2.21946,0.0185974,0.0102767,3.76422,1.33144,0.0168827,0.010339,2.98357,0.553195,2.16834,0.0234665,2.25341,0.0330564,0.108968,0.170879,13.164,1.4718,27.8074,28.3905,0.582468,8.53095,8.21844,29.5164,3.01683,7.10057,2.82764,18.7027,51.3238,51.504,61.5995,60.7059,27.3874,42.4552,48.1525,54.1125
8,0.000143975,0.000155137,0.000178814,0.000181823,0.000173865,0.00019088,0.000176595,0.000182655,0.000183547,0.000204383,0.000216955,0.000212556,0.000300823,0.000312764,0.000505687,0.000226221,0.0126668,0.0352893,5.30216,5.42895,5.30785,5.51505,5.83168,4.94183,0.0724907,0.0748168,5.39283,5.35572,0.068183,8.11678,0.550232,0.662888,12.3009,0.00118846,1.4057,1.60606,26.0377,24.1428,31.86,3.85234,40.1504,7.81041,19.3399,25.9852,10.8103,54.1508,1.69441,1.72658,53.3671,24.2315,0.00376937,0.0512094,56.2106,37.6188,70.6207,18.2088,2.41543,2.42501,0.958176,0.320853,0.0164358,7.1572,0.0618987,0.0930721
9,9.68558,9.93953,15.8901,14.6075,3.72935,18.1515,3.77098,3.28703,3.24291,21.4647,16.2935,8.7274,16.8259,15.9337,18.328,1.20243,23.6607,25.2373,36.9285,36.9591,36.7098,36.9489,37.0958,35.7986,20.8287,20.9476,35.7261,35.6402,16.6031,35.2257,34.8203,33.4962,32.5678,1.13936,43.2112,41.8762,45.079,69.9913,52.7127,56.8902,56.8506,67.8903,81.7213,83.5804,25.4635,68.2385,11.4621,11.4626,81.5717,37.9532,1.12576,2.85975,61.5495,46.9297,68.3296,30.3625,10.7227,10.7262,7.00682,4.49856,1.46617,17.4021,2.30922,2.67268
10,0.0150014,0.0143037,0.00237424,0.00352869,0.285994,0.00121457,0.279086,0.443294,0.465374,0.000377812,0.00223097,0.0223211,0.00180567,0.00227812,0.000998451,14.5842,0.00017618,0.000307185,0.442969,0.436331,0.396044,0.435222,0.497476,0.350894,0.000234964,0.000240533,0.490134,0.488318,9.93e-05,1.48711,0.00155003,0.000774579,4.31172,8.6239,0.00219844,0.00121447,3.58062,0.752007,2.86251,0.00570098,2.03911,0.0117998,0.0645934,0.114819,3.16492,1.09619,6.24656,6.08723,0.413244,2.25615,10.6848,16.9911,1.13832,1.47978,0.712942,1.67029,2.88615,2.86757,4.33849,7.75077,13.8886,1.70967,12.6316,11.3824
11,4.24281e-05,4.25534e-05,6.65071e-05,5.86373e-05,2.81761e-05,8.71429e-05,2.82353e-05,2.71856e-05,2.70862e-05,0.000176871,6.8514e-05,3.76448e-05,7.69166e-05,6.80071e-05,0.0001243,2.17073e-05,0.00175566,0.00379578,0.0015109,0.00102056,0.00082571,0.000749657,0.000554745,0.000389487,6.50493,6.55761,0.000344736,0.000338192,9.228,0.000336433,6.63857,9.97315,0.000341993,2.23539e-05,8.55209,12.4669,0.00246872,0.107,0.00663641,8.21477,0.0108872,6.64577,1.84472,1.01832,0.000231988,0.0378539,4.24975e-05,4.26607e-05,0.200813,0.00137639,2.32234e-05,2.76724e-05,0.0185741,0.00429134,0.038164,0.000640732,4.53553e-05,4.54103e-05,3.56591e-05,3.13543e-05,2.5121e-05,0.000106403,2.75099e-05,2.83241e-05
