real_name,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.9800_north:1472953.200,mass_east:692320.9146_north:1470354.661,mass_east:692341.8300_north:1473492.400,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.8900_north:1473096.060,mass_east:692625.6287_north:1471812.114,mass_east:693237.5500_north:1473027.710,mass_east:693307.8300_north:1472882.830,mass_east:693883.8300_north:1473125.850,mass_east:694377.3600_north:1467140.620,mass_east:695371.1900_north:1473577.850,mass_east:695655.1900_north:1473710.470,mass_east:697797.7000_north:1474207.000,mass_east:697897.3700_north:1474135.590,mass_east:697934.4700_north:1474070.690,mass_east:697994.9800_north:1474063.940,mass_east:698174.9200_north:1473965.360,mass_east:698193.1400_north:1473787.020,mass_east:698366.8800_north:1479093.000,mass_east:698388.5400_north:1479093.160,mass_east:698414.0100_north:1473663.840,mass_east:698421.1500_north:1473650.610,mass_east:698637.1944_north:1479927.937,mass_east:699066.5700_north:1473349.550,mass_east:699749.1900_north:1478820.010,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.1100_north:1479002.790,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.7800_north:1475734.540,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.180,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.3700_north:1474878.730,mass_east:702482.6430_north:1470462.430,mass_east:702518.8983_north:1470461.695,mass_east:702558.4110_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.960,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.3490_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.1090_north:1468505.821,mass_east:703894.7541_north:1465612.150,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652
0,2.02554,2.04775,4.62486,3.84706,0.510362,6.17972,0.514367,0.426814,0.418763,9.93583,4.58139,1.506,4.54627,3.99792,5.0693,0.103313,7.07502,7.76275,13.0569,12.4609,11.8679,11.8643,11.0938,9.57805,64.6697,64.8974,8.75654,8.66334,65.8726,6.9376,73.3146,75.717,4.61114,0.0581796,73.8718,74.2471,7.86629,28.5257,10.7705,67.7272,10.9113,60.2038,45.6615,40.1055,2.30741,15.0437,0.708693,0.707364,24.5529,4.24957,0.0555478,0.135775,10.1038,5.67231,11.1047,2.61213,0.614829,0.614874,0.365313,0.220975,0.0711225,1.13175,0.110493,0.12797
1,0.000150188,0.000153187,0.000193965,0.000184533,0.000127223,0.000224002,0.000127751,0.000125382,0.000125177,0.000319239,0.00021082,0.000156438,0.000251366,0.000239995,0.000378927,0.000107403,0.00440488,0.00922813,0.0699381,0.059295,0.0512788,0.0505792,0.0413775,0.0283729,10.0117,10.0714,0.0234225,0.0228745,11.645,0.0181947,12.4603,16.1988,0.019796,0.00012339,15.6249,19.7293,0.0915888,1.19868,0.183217,16.2034,0.281996,15.4586,7.86701,5.56313,0.0223542,0.68624,0.00252063,0.00255993,2.09025,0.0853752,0.000133371,0.000207921,0.487003,0.200645,0.873431,0.0610344,0.00331917,0.00333255,0.00110727,0.00041939,0.000155925,0.0146773,0.000199339,0.000223156
4,4.4965,4.85316,7.12924,6.86411,3.16163,8.18475,3.2165,3.04282,3.02847,9.75396,8.41699,5.80356,10.6757,10.562,14.1879,1.52974,25.8072,28.2655,37.2732,37.3744,37.4402,37.3916,37.1822,36.9913,14.1523,14.2541,36.1127,36.0475,13.8532,31.5173,22.7529,26.1594,18.8856,1.31628,29.9949,34.7629,16.248,18.7055,16.033,36.3398,13.1857,38.7645,28.9664,24.8138,7.24919,12.8464,3.82409,3.79243,16.3019,8.20689,0.688293,1.28334,9.94093,7.75627,9.41308,5.41766,2.84654,2.84231,2.11452,1.57247,0.712473,3.53228,0.968868,1.07104
5,4.75881,5.2549,6.70284,6.78321,4.79294,7.37259,4.87985,4.80394,4.80061,8.04475,8.54136,7.3951,12.1085,12.4362,17.8165,2.93002,40.7097,45.9802,55.4481,54.6337,54.4735,53.6056,51.0798,50.9705,9.76684,9.87073,46.9125,46.7533,8.89809,34.5271,20.3483,22.2492,17.722,1.52188,29.0682,31.5691,17.1084,29.7161,19.2868,40.6057,19.4003,49.0245,48.9029,45.7851,8.10545,24.6538,4.62883,4.58671,35.6377,11.0002,1.127,1.99404,20.1215,13.4558,23.6834,7.83225,3.43887,3.43381,2.66558,2.13202,1.1276,4.48156,1.44367,1.55995
6,0.156007,0.167898,0.267255,0.250936,0.107939,0.324294,0.109599,0.104122,0.103671,0.439154,0.319535,0.196288,0.422847,0.410756,0.630815,0.0605767,2.05295,2.67086,10.9628,10.7998,10.4493,10.594,10.3926,9.13538,23.1066,23.2961,8.75844,8.68063,20.4285,7.61852,37.9925,37.4967,5.30086,0.063838,44.4519,43.9468,9.9594,37.2705,14.1737,51.9464,14.7744,55.6779,53.6839,50.1707,2.75362,21.2825,0.802672,0.802893,34.8316,5.52338,0.0652387,0.157412,14.5863,7.94148,17.0876,3.50815,0.739944,0.740328,0.431855,0.258934,0.0848704,1.45614,0.130755,0.151043
8,0.00494771,0.00542601,0.00699519,0.0070053,0.005788,0.00788658,0.00590368,0.0061269,0.00616198,0.00927881,0.00897704,0.00789821,0.0136107,0.0140837,0.0239813,0.00845098,0.164193,0.280538,11.1927,11.9176,11.9947,12.6536,14.38,13.286,1.60859,1.64294,15.6124,15.6049,1.33441,24.7499,6.46047,6.66538,39.5198,0.0769708,11.4029,11.6614,78.3313,79.3215,94.0802,21.7909,103.019,33.7405,56.7917,66.4442,35.3238,111.579,9.4638,9.55343,99.3128,63.3939,0.154932,0.862113,104.37,79.6735,106.212,46.5609,10.7923,10.813,5.5387,2.58804,0.356991,22.8223,0.835443,1.09116
9,8.20217,8.768,14.1584,13.3086,3.91853,16.5336,3.97208,3.4974,3.4531,19.9684,16.1263,9.10885,18.9031,18.1604,22.7999,1.13715,32.5097,34.5682,44.3027,44.0974,43.7374,43.884,43.7558,42.3037,16.6668,16.7218,42.0418,41.9436,12.1234,41.5172,26.9634,25.3829,39.079,1.12044,34.4759,33.3393,52.3877,71.7768,59.8274,48.8377,64.1607,61.8265,79.8848,83.3758,30.5966,75.2747,13.8257,13.8275,86.6163,44.7594,1.19102,3.27552,69.9791,54.8014,78.057,36.2368,12.9489,12.9532,8.42807,5.3531,1.64177,20.9874,2.67376,3.12031
10,0.454812,0.433765,0.101166,0.138572,4.28424,0.0583706,4.19018,5.66364,5.83453,0.0224488,0.093139,0.598945,0.0750862,0.0904676,0.0440945,23.6748,0.00728214,0.00540293,1.27755,1.37363,1.34973,1.46634,1.71449,1.41759,6.9912e-05,7.08782e-05,1.75885,1.75256,3.94645e-05,3.47722,0.000233503,0.000126517,7.50072,7.78812,0.000250813,0.00015235,4.41662,0.30055,2.84648,0.000480209,1.78761,0.000894075,0.0083694,0.0200293,5.57352,0.698778,13.3674,13.0862,0.150058,2.80677,7.24262,17.1634,0.896202,1.53724,0.471796,2.18712,6.66904,6.6255,9.91136,13.9137,10.3444,2.91628,14.0007,14.4195
11,0.0113117,0.0118357,0.0179924,0.0167023,0.00787954,0.0217055,0.00795708,0.00761115,0.00758125,0.030435,0.020186,0.0125436,0.0244897,0.0234334,0.0339136,0.00513561,0.114116,0.160284,1.05119,1.00083,0.936085,0.952033,0.905327,0.731569,46.3704,46.6963,0.686146,0.67705,46.9158,0.586957,61.8824,66.6425,0.430555,0.00591051,67.2224,70.5605,1.13938,10.2284,1.93914,63.3716,2.23617,55.377,32.7594,25.0189,0.231178,4.14094,0.0552313,0.0553761,10.1511,0.594317,0.00638767,0.0128072,2.42763,1.01663,3.21489,0.339245,0.0544196,0.0544753,0.032306,0.020375,0.00813647,0.116283,0.0115746,0.0130447
12,12.5689,13.2841,26.0213,23.2222,4.12759,32.8104,4.1726,3.46164,3.3949,45.5037,29.1583,12.1831,33.6594,31.0927,41.2542,0.670612,57.6266,59.9494,39.8781,37.4564,36.2449,35.1304,31.2853,29.561,22.8744,22.9115,25.2932,25.0935,17.8941,15.3941,26.9323,25.2831,5.3605,0.67217,27.5897,26.908,4.96312,14.8346,6.01597,28.6665,5.22674,28.189,22.1781,19.2434,1.44278,6.63039,0.78489,0.773725,11.0672,1.98617,0.360039,0.433585,4.09517,2.28876,4.29694,1.16361,0.519808,0.51872,0.413265,0.352173,0.256436,0.642957,0.274253,0.283139
