real_name,beta,diffusion_coefficient,eruption_mass,fall_time_threshold,median_grainsize,plume_height,std_grainsize,wind0_height:10974.0_dir,wind0_height:10974.0_vel,wind0_height:112.0_dir,wind0_height:112.0_vel,wind0_height:12456.0_dir,wind0_height:12456.0_vel,wind0_height:14262.0_dir,wind0_height:14262.0_vel,wind0_height:1525.0_dir,wind0_height:1525.0_vel,wind0_height:16622.0_dir,wind0_height:16622.0_vel,wind0_height:18640.0_dir,wind0_height:18640.0_vel,wind0_height:20616.0_dir,wind0_height:20616.0_vel,wind0_height:23814.0_dir,wind0_height:23814.0_vel,wind0_height:26442.0_dir,wind0_height:26442.0_vel,wind0_height:3163.0_dir,wind0_height:3163.0_vel,wind0_height:4432.0_dir,wind0_height:4432.0_vel,wind0_height:5882.0_dir,wind0_height:5882.0_vel,wind0_height:7604.0_dir,wind0_height:7604.0_vel,wind0_height:796.0_dir,wind0_height:796.0_vel,wind0_height:9708.0_dir,wind0_height:9708.0_vel
0,0.185557,1324.05,1.85281e+10,983.469,0.37777,13785.4,2.46385,22.1489,62.6055,-57.0594,233.336,17.0089,67.4341,21.7124,74.5687,17.6409,275.291,46.9155,92.484,13.5141,65.8554,1.67621,72.7185,49.924,274.137,43.9581,251.506,49.1895,313.495,-3.26094,20.3007,0.477287,70.2712,-9.07148,104.454,-39.5547,237.403,37.0684,75.3852
1,0.213545,1440.25,1.67984e+10,933.731,0.644113,14560.8,2.81457,46.8274,65.4833,-4.16188,232.816,31.2486,83.9577,11.8086,98.7979,53.4046,376.921,32.5235,105.608,-50.1293,98.9688,-4.84368,81.6107,-48.045,191.596,-9.914,304.987,-39.3075,328.538,14.0989,20.3124,71.749,72.4234,-34.277,85.7929,39.6915,311.472,-1.48541,49.4005
4,0.230266,1191.85,1.84078e+10,790.559,-0.0925524,13596.1,2.63498,62.1192,42.6382,-0.614536,254.607,8.21021,58.6653,-5.25703,72.0259,-75.2591,341.718,58.3666,120.007,-14.1786,103.901,10.5141,77.8811,13.6538,330.637,-44.3144,292.614,87.3511,367.337,34.9759,21.2182,16.1072,99.0715,-47.5623,105.231,11.2355,354.963,76.7673,57.9973
5,0.267533,1694.85,2.30127e+10,827.045,0.927618,14176.9,2.37228,25.3276,60.6658,23.33,302.415,27.6523,49.7617,-42.9827,81.1032,7.70199,285.284,-14.586,87.47,-24.5193,101.288,-11.5668,92.1324,6.20797,269.027,40.25,223.041,18.2636,300.599,-8.82799,17.5607,-16.4503,104.704,8.8119,93.0831,-20.1078,334.183,86.6378,46.827
6,0.261969,2198.64,1.3591e+10,1043.24,0.374624,14785,2.70696,-14.531,56.1205,-35.786,314.692,46.315,56.0635,22.1693,73.3562,-37.767,219.017,-41.9365,54.4345,63.0899,98.4967,41.1662,75.259,-28.6112,235.049,-27.0272,265.688,21.4246,292.246,19.8736,15.0427,-1.61188,70.6211,-26.1947,95.1938,-2.59137,310.255,45.3204,61.612
7,0.30749,2925.64,4.19775e+10,959.147,-1.11035,13884.8,2.19077,28.7723,74.5348,15.8778,329.29,-16.174,55.2188,-61.3121,64.8368,-47.3359,333.921,-5.81178,91.9021,20.4652,99.8406,42.8258,98.2702,-9.83025,261.475,-8.2353,284.483,-38.3674,291.27,-22.1747,18.4226,13.025,75.8881,20.1313,117.002,-19.9448,226.714,5.70456,56.7392
8,0.182848,777.194,2.85589e+10,908.223,-0.410843,13214.6,2.42213,17.8822,65.0002,-7.05252,312.433,61.1865,50.4634,27.4116,65.8812,-16.2862,245.558,62.3222,92.0014,-3.53831,90.3931,28.6888,109.967,-13.9535,276.903,12.5273,231.161,-10.8416,337.098,24.996,18.0281,11.0954,83.614,7.45548,96.6306,-5.70341,320.078,0.211651,52.2637
9,0.286587,2011.75,2.45936e+10,891.806,0.126003,13926.4,1.86144,52.0737,63.3501,5.94214,163.762,3.88708,73.9722,5.55562,93.2009,38.8649,351.729,11.478,73.7996,28.6342,77.7012,-72.9289,99.3058,-11.4795,261.691,46.9422,350.111,-29.6678,381.636,-43.0538,21.676,-2.13159,100.929,35.6851,96.6569,-12.0092,262.44,1.9285,52.9076
10,0.372434,920.162,2.74546e+10,867.246,-0.303028,13330.6,2.84333,-13.8424,45.9391,5.05289,232.851,0.365338,55.1105,-28.7797,75.7649,-19.6765,313.717,-17.3262,83.2914,7.14827,93.9972,-43.1975,97.2759,-1.75351,325.238,38.4445,293.53,-40.0781,374.878,4.05786,16.6972,-33.973,51.1023,-30.0972,84.7035,-44.9291,236.992,-41.5472,45.7416
11,0.412031,768.234,1.38606e+10,809.083,0.909252,12227.2,2.10386,21.8914,56.7861,-36.2634,216.669,17.387,67.2076,22.2766,50.1602,63.5187,398.199,56.8028,66.8616,-17.1791,104.2,2.34265,94.2397,51.5147,238.013,38.8432,221.541,-76.1527,291.701,-70.8647,15.7532,65.7181,63.4694,-27.8591,79.2623,42.3663,304.884,29.4366,57.4179
12,0.285065,2375.86,4.93841e+10,711.992,-0.012688,13579.4,2.46099,61.5096,70.7172,35.656,304.666,3.25282,69.2779,44.904,60.2814,-20.8079,365.075,33.646,81.3772,23.0472,116.423,19.989,82.4047,-32.2042,286.276,44.9234,305.323,60.6031,344.332,14.4086,23.6936,-13.1145,96.5843,32.1095,62.5242,-0.661491,256.629,100.253,52.2068
13,0.417678,1638.97,1.65011e+10,787.455,-0.0472023,13283.2,2.07957,-40.4245,54.2354,24.2094,224.896,47.6106,62.5255,39.8412,62.5697,-29.0153,277.969,70.2854,83.5831,46.2266,95.1066,-15.9762,86.7187,-52.9565,319.51,51.7453,339.686,15.059,367.095,35.1519,18.1888,45.5531,68.6316,14.0487,86.5542,24.5645,282.53,2.49563,65.122
14,0.202567,1269.96,1.78035e+10,684.578,0.707184,14560.8,2.1893,45.6528,71.2421,29.1463,250.82,-5.02906,59.7526,35.8295,94.304,28.3237,370.37,-42.1797,92.1858,-38.6654,85.0064,-8.49968,70.4853,-0.195991,297.583,35.757,169.761,-27.4187,448.464,-16.3271,17.5854,-16.7168,70.146,47.7981,102.331,-11.8092,260.219,64.9876,69.3711
15,0.450872,3184.71,2.28295e+10,870.961,-0.286992,13993.7,2.92062,-48.752,79.9263,-27.9992,242.19,36.7265,54.0628,87.3454,55.055,-10.5616,315.064,-9.01584,90.7503,53.4264,81.6582,8.622,79.8022,-8.95514,226.702,23.4522,292.306,-1.73193,344.462,-2.55741,15.6986,-14.6528,79.4785,88.5816,107.004,33.7105,334.42,34.5589,63.6867
16,0.329699,1972.96,2.03262e+10,1003.55,0.346038,13599.5,2.4084,22.0473,49.7039,12.9777,232.17,2.87273,52.347,34.1375,87.8298,-3.74678,280.842,-31.361,103.858,12.6035,90.9617,-1.41878,113.514,35.1014,243.352,58.2262,203.227,-3.83869,282.03,46.1806,22.3298,-0.89202,60.6831,-5.23364,92.5514,14.4441,282.711,23.3656,45.7543
17,0.250947,2030.57,2.04007e+10,929.382,-0.684611,13522.1,1.95033,30.9738,56.5152,-13.5798,284.133,-6.75366,68.4151,36.8936,70.3959,-25.7116,402.829,1.30545,102.421,37.4486,90.2926,84.4921,90.0777,23.2451,196.583,7.25075,303.459,-3.2965,401.968,25.3963,19.3911,31.6229,84.541,1.87927,122.191,10.8322,315.676,30.6989,50.7021
18,0.413442,1794.84,3.92307e+10,936.095,0.0398231,14703,2.52409,39.4939,60.1795,37.6126,224.222,4.33083,62.6062,4.68542,88.8294,-8.91774,302.595,68.6301,78.2104,-27.2674,71.9586,-19.2509,79.7005,6.40738,187.214,12.1545,278.989,-16.0168,320.831,20.1271,17.4477,-0.684907,69.0866,-34.2634,109.618,15.762,294.362,42.3897,59.3065
19,0.168175,1428.38,1.39849e+10,951.694,-0.448998,14310.9,1.99904,-2.95654,58.8837,-2.68526,280.955,99.3146,60.5875,-12.9792,61.8592,40.1655,325.54,17.8051,87.2455,27.2263,89.3234,45.048,110.005,-6.75137,190.662,26.3685,239.264,13.6416,374.481,-5.70961,12.3891,-14.5181,101.474,6.92763,109.972,19.456,297.898,22.1888,33.1264
20,0.318989,2659.54,2.57569e+10,913.261,-0.367342,12986.8,2.13345,20.2672,67.0764,-16.5108,259.634,-59.6933,62.9983,-40.2541,62.6165,-22.9824,242.855,48.1716,83.8685,58.6167,49.0996,51.1823,96.7132,-36.9009,274.5,34.6151,265.202,-14.3735,337.993,60.8884,21.2924,-6.61559,86.3627,8.47158,103.716,15.652,220.21,22.8958,44.3454
21,0.4241,591.857,2.52712e+10,903.379,0.0942849,14342.5,2.52301,-43.1721,64.5196,6.73656,255.977,24.2749,64.7182,28.123,70.348,16.3657,275.229,42.0264,86.0753,58.5006,77.4247,-4.11586,85.3056,13.9495,198.422,48.7684,258.955,-10.3927,341.246,3.14795,13.012,18.9071,99.5665,-46.9012,100.398,-23.1666,291.843,-1.27852,59.1438
22,0.375096,1681.15,2.80679e+10,819.187,-0.182005,14064.4,2.49327,39.0974,63.6974,16.351,285.832,34.5228,43.5105,-1.5937,85.1439,24.7368,286.7,-3.73706,91.4254,14.4357,96.7785,-3.79642,88.8561,35.0207,288.622,32.8783,256.409,12.1142,315.896,22.1319,19.0242,-8.78822,108.705,45.5016,107.459,-13.3664,211.577,-11.5192,54.4929
23,0.319488,1346.53,2.11346e+10,810.709,0.226366,13477.7,2.37328,107.665,79.4586,20.4004,178.058,24.7329,68.4044,-14.8948,50.9337,-14.13,205.385,29.8413,92.4228,-28.0455,91.5694,0.00888644,102.547,-14.4903,256.531,-0.699404,251.499,24.807,298.517,33.9841,15.5646,-15.6808,86.1829,51.5986,133.729,-53.7299,321.938,-28.5196,84.75
24,0.307144,1163.14,5.12384e+10,985.378,0.794675,13700.7,2.60572,3.40047,55.0616,-2.67009,232.449,-28.7982,65.9475,8.03237,89.1135,-11.838,286.929,-16.0469,88.5107,34.5995,93.7474,66.352,103.938,3.01456,261.874,11.5809,252.458,0.827185,416.615,9.3686,17.5292,30.7914,99.6026,-3.08817,111.749,-13.4264,229.013,30.993,55.581
25,0.381802,1834.4,2.80309e+10,949.901,0.650341,13662.7,2.70929,10.171,53.6952,-16.2134,317.347,74.7289,75.2028,15.7638,98.4868,-20.4643,284.728,64.734,116.53,3.90688,84.9611,-14.6458,106.012,-54.952,249.721,62.4389,336.908,-31.0132,313.824,-41.7019,16.8403,13.1806,79.0722,14.9285,92.69,31.693,262.576,-5.42378,50.1828
