real_name,beta,diffusion_coefficient,eruption_mass,fall_time_threshold,median_grainsize,plume_height,std_grainsize,wind0_height:10974.0_dir,wind0_height:10974.0_vel,wind0_height:112.0_dir,wind0_height:112.0_vel,wind0_height:12456.0_dir,wind0_height:12456.0_vel,wind0_height:14262.0_dir,wind0_height:14262.0_vel,wind0_height:1525.0_dir,wind0_height:1525.0_vel,wind0_height:16622.0_dir,wind0_height:16622.0_vel,wind0_height:18640.0_dir,wind0_height:18640.0_vel,wind0_height:20616.0_dir,wind0_height:20616.0_vel,wind0_height:23814.0_dir,wind0_height:23814.0_vel,wind0_height:26442.0_dir,wind0_height:26442.0_vel,wind0_height:3163.0_dir,wind0_height:3163.0_vel,wind0_height:4432.0_dir,wind0_height:4432.0_vel,wind0_height:5882.0_dir,wind0_height:5882.0_vel,wind0_height:7604.0_dir,wind0_height:7604.0_vel,wind0_height:796.0_dir,wind0_height:796.0_vel,wind0_height:9708.0_dir,wind0_height:9708.0_vel
0,0.337805,994.704,2.65377e+10,865.736,-0.395167,13631.7,2.38777,57.0196,59.9319,-25.349,248.537,31.1784,66.2977,-3.04227,74.4111,-9.90855,301.437,18.5801,91.5694,-1.3889,76.3395,8.81242,78.0094,17.293,268.875,28.2466,247.92,13.2207,342.169,1.87949,18.1525,0.274081,73.2907,-7.72174,97.7594,-20.5921,253.54,15.7969,63.73
1,0.382093,1024.74,3.14042e+10,863.456,-0.29733,13985.2,2.52359,51.9524,58.5421,-2.40634,242.882,39.7422,73.7085,19.6863,84.0865,7.18277,338.996,23.0086,95.5705,-22.9527,93.2349,12.687,91.2221,-9.06239,240.521,26.6098,285.186,-10.8505,320.926,0.399875,18.6896,15.3564,73.7972,-17.7402,87.2604,0.851535,303.241,11.0737,55.5291
4,0.365247,956.125,3.09778e+10,784.597,-0.404492,13393.7,2.40849,60.9382,49.5466,11.2089,248.922,19.8382,60.2739,13.0531,73.4672,-39.5514,334.388,37.0609,110.37,-12.5814,93.0137,6.02621,86.3937,18.5095,318.22,-10.7239,300.095,42.2984,368.751,17.4709,19.3255,12.6027,86.4288,-28.7783,106.301,-11.2542,346.103,45.7648,53.889
5,0.391113,1228.59,3.20423e+10,826.946,0.100696,13707.8,2.33617,38.5709,58.5149,12.8507,278.389,24.6912,65.3441,-4.80892,79.9506,0.804202,306.034,1.57014,82.0487,-13.4058,96.3973,-10.8471,94.9924,3.88459,267.335,45.5795,245.747,4.97115,331.462,8.57749,17.0151,3.30615,92.911,-7.17295,97.7245,-30.2974,325.99,32.8086,48.4099
8,0.274128,813.693,3.14488e+10,836.252,-0.521789,13285.1,2.45485,41.0092,60.3134,-16.8678,271.377,52.1258,59.5166,4.7626,69.8674,-3.73303,270.852,35.2552,86.6821,-0.237652,88.4961,24.7309,101.668,-6.77803,271.834,24.9528,251.804,-0.34134,356.745,5.41579,17.6755,4.25842,80.1358,-6.95128,99.3294,-7.27826,307.126,9.70076,55.0348
9,0.360537,1391.79,3.26067e+10,819.691,-0.396816,13765.2,2.05772,56.1751,57.2537,1.53708,208.952,20.4469,72.563,20.9418,86.3354,15.2359,336.883,6.48569,84.266,12.423,84.7032,-30.9243,87.0955,4.43284,265.28,28.2224,330.929,-12.9344,376.296,-4.90697,18.5759,7.5522,83.0489,1.39926,95.6328,-22.55,289.75,14.5368,53.1468
11,0.560106,817.199,2.36656e+10,746.77,-0.168523,12865,2.12774,39.1042,55.5734,-7.27528,230.449,44.1238,65.937,24.0736,60.1616,12.2136,351.844,35.9975,74.7604,-11.4094,95.1532,28.1811,90.9557,42.5118,253.956,37.8531,279.238,-23.4088,330.391,-26.2584,17.2361,32.2041,68.2654,-13.448,88.2155,10.6388,272.58,22.3045,60.8098
13,0.502885,1092.62,2.24708e+10,781.947,-0.310455,13333.2,2.23587,9.84548,55.7031,16.9256,225.977,50.1447,67.3479,22.2576,70.2098,-12.4697,310.042,45.8838,89.077,14.644,90.1794,0.374493,84.5541,-27.878,271.326,41.3972,320.549,9.28002,344.637,12.5836,16.7498,7.21894,69.661,-1.27441,87.2744,-0.355533,279.157,12.7424,63.0185
14,0.39036,1102.31,3.10485e+10,767.304,-0.153746,13992.2,2.15823,53.3506,63.7764,21.471,240.634,19.7535,65.71,28.1549,84.8905,11.8885,346.517,-11.6822,87.8106,-16.9559,87.959,14.8351,80.4967,15.6575,265.431,29.2561,224.549,-9.41953,392.521,-0.110129,17.1534,-0.572641,75.87,8.17057,104.363,-23.6766,267.726,20.6906,59.4631
15,0.481916,1885.76,2.76334e+10,842.812,-0.486439,13797.1,2.54046,15.0642,65.2836,-15.314,254.174,31.0589,62.9615,48.1086,67.2514,-7.10714,309.003,-4.04016,83.0062,20.497,84.6115,14.0062,86.9764,4.48437,242.4,30.7757,276.754,12.5398,343.249,3.90448,16.9936,3.31184,77.6967,15.4911,104.493,2.12954,279.509,12.9498,55.3155
