real_name,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.9800_north:1472953.200,mass_east:692320.9146_north:1470354.661,mass_east:692341.8300_north:1473492.400,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.8900_north:1473096.060,mass_east:692625.6287_north:1471812.114,mass_east:693237.5500_north:1473027.710,mass_east:693307.8300_north:1472882.830,mass_east:693883.8300_north:1473125.850,mass_east:694377.3600_north:1467140.620,mass_east:695371.1900_north:1473577.850,mass_east:695655.1900_north:1473710.470,mass_east:697797.7000_north:1474207.000,mass_east:697897.3700_north:1474135.590,mass_east:697934.4700_north:1474070.690,mass_east:697994.9800_north:1474063.940,mass_east:698174.9200_north:1473965.360,mass_east:698193.1400_north:1473787.020,mass_east:698366.8800_north:1479093.000,mass_east:698388.5400_north:1479093.160,mass_east:698414.0100_north:1473663.840,mass_east:698421.1500_north:1473650.610,mass_east:698637.1944_north:1479927.937,mass_east:699066.5700_north:1473349.550,mass_east:699749.1900_north:1478820.010,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.1100_north:1479002.790,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.7800_north:1475734.540,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.180,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.3700_north:1474878.730,mass_east:702482.6430_north:1470462.430,mass_east:702518.8983_north:1470461.695,mass_east:702558.4110_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.960,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.3490_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.1090_north:1468505.821,mass_east:703894.7541_north:1465612.150,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652
0,2.06254,2.28206,3.33378,3.25763,1.82476,3.89093,1.862,1.82578,1.82455,4.78305,4.22928,3.11691,6.01408,6.04722,9.27284,1.25115,31.1978,41.2573,223.829,222.989,218.463,219.957,213.289,193.103,33.4264,33.6049,178.063,176.429,24.2194,128.355,50.134,43.9789,62.0836,1.38007,54.5093,50.642,67.6504,96.6421,74.2743,66.4905,64.2014,76.2529,85.9004,86.1742,25.0594,67.215,11.0514,10.9849,77.8606,34.3345,1.27942,3.00374,52.3095,37.4025,52.3647,22.3451,8.64609,8.6373,5.96062,4.12583,1.55146,12.3629,2.30178,2.60747
1,3.17661,3.52888,5.05966,4.97995,2.96295,5.86269,3.02554,2.98956,2.99014,7.09051,6.48335,4.95311,9.35836,9.47249,14.6735,2.14896,58.0575,81.4954,288.544,279.602,273.336,269.325,250.26,233.893,37.4561,37.6435,207.692,205.997,27.38,140.03,54.6671,48.0974,66.1436,2.19566,58.5766,54.3375,65.3167,93.8415,70.4291,69.5497,60.8967,78.0145,85.4517,85.0052,26.505,63.7641,13.3098,13.2035,74.799,33.6314,1.90606,4.17097,49.1759,35.4909,48.7764,22.07,9.92999,9.91569,7.21516,5.266,2.18475,13.0367,3.11161,3.47653
4,0.67297,0.741602,1.10095,1.06815,0.592327,1.30087,0.60414,0.594814,0.594703,1.65009,1.3947,1.00065,2.00607,2.00952,3.21829,0.447059,13.6021,19.7675,217.445,216.9,212.381,214.217,208.107,188.756,39.193,39.4856,174.351,172.795,28.4465,123.506,64.2462,55.1076,57.5209,0.707063,68.3871,61.4529,61.6254,116.394,71.3732,79.5708,62.3176,86.3895,95.3222,95.8124,22.29,68.1075,10.9121,10.8376,82.1717,29.8304,0.826638,2.49403,48.7432,32.6621,46.7551,18.7626,8.24905,8.23732,5.91417,4.05841,1.23898,10.7459,2.07376,2.42148
5,2.14966,2.3856,3.37726,3.33217,2.05992,3.90333,2.10302,2.08785,2.08931,4.71222,4.34037,3.36618,6.34619,6.43993,10.2556,1.57866,44.4361,61.8048,254.575,251.662,248.47,246.757,235.178,222.837,32.5423,32.7437,202.381,200.96,23.8668,141.852,51.4287,46.1371,68.2285,1.90193,57.7515,54.7764,66.0516,94.8686,71.1922,71.4195,61.9232,81.7592,89.0071,88.1935,27.27,65.3458,14.0601,13.9482,77.2367,34.2861,1.78312,4.20812,50.394,36.2663,50.0302,22.6415,10.4932,10.4778,7.66946,5.56298,2.16624,13.5716,3.1965,3.60388
8,1.67616,1.86663,2.69231,2.64992,1.5971,3.13471,1.63176,1.62083,1.62218,3.82588,3.48029,2.65952,5.09884,5.16772,8.10703,1.24483,30.5259,42.4615,245.96,240.357,234.889,232.752,217.764,200.398,33.2892,33.5142,178.23,176.607,25.1923,120.551,53.9581,49.6303,59.635,1.56407,62.2734,60.0457,63.1903,95.6132,69.7411,78.359,62.7615,90.9406,98.728,97.1756,25.5779,68.8382,11.9381,11.8552,84.2732,34.3109,1.44592,3.36984,53.9255,37.9492,55.8306,22.6458,9.11396,9.10285,6.3907,4.50104,1.73528,12.6745,2.55001,2.87783
13,1.45879,1.62041,2.38924,2.33588,1.32494,2.81194,1.35303,1.33385,1.33382,3.51119,3.08676,2.26464,4.56826,4.60645,7.5869,0.959572,37.4544,54.6927,266.51,257.55,250.143,246.955,227.915,207.804,39.2312,39.4671,182.667,180.883,27.6306,122.187,60.6791,51.907,60.5301,1.1723,64.7858,58.0772,69.7295,115.224,79.7417,77.564,72.9722,87.5831,103.327,105.525,26.2025,81.2957,10.9563,10.8966,97.017,37.9219,1.1125,2.74607,63.0665,43.5219,64.4824,24.864,8.69767,8.69041,5.81704,3.91076,1.38429,13.0984,2.1056,2.40456
14,3.13208,3.48262,5.01229,4.93475,2.89409,5.8208,2.95506,2.91011,2.90949,7.05807,6.46341,4.8964,9.45076,9.5644,15.1432,1.98949,60.053,81.514,241.53,231.035,224.047,219.848,200.766,185.641,29.5293,29.6584,163.034,161.634,20.6535,110.506,42.9184,37.3552,55.778,1.86391,46.8835,43.6255,57.1914,82.1867,62.4221,58.8299,56.114,69.4554,79.8562,80.117,23.8675,60.9239,11.6481,11.564,72.7278,31.5246,1.60693,3.55437,48.6036,34.8077,50.6056,21.2171,8.8875,8.87653,6.3477,4.56273,1.8494,12.1555,2.6564,2.97756
15,1.30983,1.45006,2.1749,2.11293,1.13738,2.57777,1.1608,1.13718,1.13636,3.26928,2.78976,1.98027,4.09526,4.10565,6.818,0.789124,35.2672,51.8243,244.207,234.655,226.759,223.847,205.479,185.051,42.5625,42.8102,162.144,160.458,30.1821,108.608,64.6038,55.7582,53.4797,0.976785,68.8437,62.7939,62.593,110.555,72.2835,82.0068,65.2063,92.1599,103.185,103.185,22.4965,73.0571,9.36604,9.31581,90.0045,32.5981,0.945245,2.34114,55.1854,37.295,56.57,21.0424,7.44227,7.43596,4.9965,3.36374,1.18938,11.1073,1.81256,2.07076
16,2.10361,2.32171,3.37312,3.29393,1.86199,3.92658,1.89932,1.86475,1.86374,4.81491,4.24557,3.14259,5.96177,5.98997,9.0587,1.32043,31.3304,43.0802,269.58,267.264,262.363,262.561,252.336,231.787,39.4279,39.678,211.928,210.092,30.3034,149.347,61.8763,56.6946,67.6691,1.60425,69.2307,66.881,68.987,101.506,74.7635,82.2167,61.9734,89.3263,87.9823,85.1314,25.8494,62.2675,12.3114,12.2272,70.8801,33.0263,1.51145,3.53101,46.2718,33.7688,42.8098,21.2196,9.42008,9.40822,6.7063,4.75786,1.83604,12.5803,2.70655,3.05553
17,0.88652,0.995733,1.44611,1.428,0.903739,1.69492,0.925294,0.932911,0.935408,2.08993,1.91298,1.48781,2.92277,2.98295,4.95107,0.833986,25.3201,37.7016,272.354,272.617,270.391,270.144,261.799,247.544,29.9793,30.2117,228.041,226.442,21.6501,164.104,51.3913,45.2519,78.0597,1.39066,57.9601,54.0416,80.4081,114.006,87.5888,72.5689,74.7882,83.8646,94.6586,95.4482,30.1537,76.876,13.5276,13.4307,86.9862,39.7961,1.33581,3.42881,58.5136,41.9776,56.3578,25.366,10.2056,10.1926,7.0048,4.78941,1.67266,14.2322,2.57051,2.93931
