real_name,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.9800_north:1472953.200,mass_east:692320.9146_north:1470354.661,mass_east:692341.8300_north:1473492.400,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.8900_north:1473096.060,mass_east:692625.6287_north:1471812.114,mass_east:693237.5500_north:1473027.710,mass_east:693307.8300_north:1472882.830,mass_east:693883.8300_north:1473125.850,mass_east:694377.3600_north:1467140.620,mass_east:695371.1900_north:1473577.850,mass_east:695655.1900_north:1473710.470,mass_east:697797.7000_north:1474207.000,mass_east:697897.3700_north:1474135.590,mass_east:697934.4700_north:1474070.690,mass_east:697994.9800_north:1474063.940,mass_east:698174.9200_north:1473965.360,mass_east:698193.1400_north:1473787.020,mass_east:698366.8800_north:1479093.000,mass_east:698388.5400_north:1479093.160,mass_east:698414.0100_north:1473663.840,mass_east:698421.1500_north:1473650.610,mass_east:698637.1944_north:1479927.937,mass_east:699066.5700_north:1473349.550,mass_east:699749.1900_north:1478820.010,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.1100_north:1479002.790,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.7800_north:1475734.540,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.180,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.3700_north:1474878.730,mass_east:702482.6430_north:1470462.430,mass_east:702518.8983_north:1470461.695,mass_east:702558.4110_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.960,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.3490_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.1090_north:1468505.821,mass_east:703894.7541_north:1465612.150,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652
0,2.86606,3.15454,4.5876,4.47344,2.41791,5.32627,2.46451,2.3918,2.38721,6.49229,5.72524,4.17633,7.91856,7.92963,11.7981,1.46001,34.8767,43.9983,145.594,144.122,141.249,141.672,137.028,125.765,30.092,30.2449,116.661,115.725,22.7528,86.5999,45.3083,41.99,43.3474,1.2213,52.185,50.7701,48.2114,75.212,54.0117,65.843,49.1918,76.7332,83.2307,81.5087,18.415,55.4931,7.9587,7.91067,69.9831,26.6472,1.05159,2.29665,44.4704,31.0622,48.0293,17.9524,6.26742,6.26183,4.2928,3.0045,1.20768,9.41249,1.73089,1.94211
1,3.52648,3.84287,5.93355,5.66524,2.54746,7.04757,2.59215,2.45911,2.44812,9.01832,7.22194,4.72739,9.65747,9.49706,14.1531,1.26742,44.6425,58.3611,140.513,133.567,128.349,126.503,115.558,103.681,55.4455,55.6313,91.1333,90.2056,42.8871,61.6911,71.5141,65.3378,29.8881,0.885273,74.9552,71.7758,35.6968,76.0011,42.6164,84.5205,39.7438,91.1523,90.3803,86.0271,12.603,48.3343,5.39591,5.36336,66.9151,19.1018,0.749154,1.58877,36.471,23.4514,40.6089,12.6354,4.25685,4.25314,2.92438,2.05929,0.850024,6.43719,1.20339,1.34555
4,2.32095,2.56868,3.60763,3.55962,2.20546,4.13467,2.25196,2.24333,2.24607,4.90554,4.56617,3.57814,6.4696,6.56533,9.85885,1.94108,30.2651,37.695,110.988,114.289,115.839,117.131,120.942,121.681,20.054,20.1901,123.132,123.073,15.7531,114.866,33.4976,32.5623,72.5501,5.30368,41.1979,42.1257,65.514,66.0799,65.3652,53.6889,54.6129,62.8006,63.7462,61.8128,29.2179,51.5406,15.0398,14.9129,54.9275,34.3005,3.02975,5.0439,41.6758,33.181,38.4835,22.6599,11.1224,11.1057,8.14859,6.01931,2.75079,14.1875,3.69301,4.07786
5,2.10126,2.33365,3.13711,3.13494,2.22643,3.55425,2.27344,2.29403,2.29971,4.13907,4.04366,3.39096,5.95979,6.11819,9.68024,1.99513,38.4347,50.3927,154.039,155.304,155.686,155.585,153.833,151.834,24.0916,24.2863,144.975,144.505,19.018,115.437,42.8187,41.1619,61.9546,2.58312,52.851,52.3767,58.4548,80.5166,62.5691,69.1425,56.837,81.5507,89.1851,87.7676,26.1099,62.6111,14.1739,14.053,76.9154,33.2209,2.36319,5.0796,50.7123,36.6313,53.5874,22.9032,10.558,10.5426,7.93918,6.05454,2.71833,13.6687,3.77778,4.17312
8,2.13419,2.37052,3.38422,3.33293,2.0166,3.91606,2.05931,2.04094,2.04204,4.73054,4.33007,3.33491,6.2237,6.3021,9.62417,1.53233,32.1654,42.5742,202.985,202.251,199.94,199.826,193.509,182.321,34.7509,34.9944,169.09,167.958,27.1965,125.819,57.4403,54.4097,65.8995,1.85844,68.421,67.0577,68.9196,100.549,75.5981,87.2185,69.4588,101.605,110.642,108.891,29.1758,77.3535,13.7451,13.6531,95.2876,39.3558,1.71166,3.93486,62.2955,44.2918,65.8146,26.6381,10.5834,10.5712,7.41311,5.22829,2.04145,14.8805,2.98062,3.35787
9,1.92613,2.1542,3.18861,3.13207,1.78409,3.76335,1.82372,1.79961,1.79983,4.68934,4.21767,3.09986,6.49511,6.57521,11.2808,1.27734,48.6014,63.777,163.442,159.607,156.376,155.263,147.771,138.869,30.6035,30.779,128.487,127.685,22.0792,99.5408,48.307,43.8368,57.5915,1.50192,55.8951,53.5549,62.6566,92.8903,69.5208,72.1733,64.7227,85.942,98.065,97.9138,26.7933,72.6616,12.3657,12.2936,88.6887,36.9806,1.39286,3.3693,59.5121,42.5577,64.1746,25.6547,9.77201,9.76299,6.71986,4.63216,1.70087,14.2157,2.55263,2.90012
11,3.64349,4.05022,5.73662,5.68174,3.22173,6.60491,3.28521,3.1751,3.16706,7.85973,7.43888,5.63292,10.9501,11.084,17.6469,1.70085,63.6415,81.2879,163.345,158.934,155.132,154.061,146.088,135.164,40.2623,40.533,124.296,123.376,29.8953,96.1941,63.9889,56.5375,58.1116,1.34876,69.6765,63.7296,70.237,115.249,80.5119,82.2626,73.9937,90.848,103.335,104.828,27.629,81.3272,11.8818,11.827,95.5063,39.3754,1.26122,3.06859,63.0662,44.3898,62.9077,26.1839,9.66412,9.65724,6.53534,4.41486,1.57456,14.3209,2.39269,2.73152
13,0.406474,0.454574,0.630408,0.627295,0.451083,0.728987,0.461536,0.472505,0.474543,0.885471,0.831555,0.686446,1.28665,1.32382,2.28578,0.49208,14.4742,21.6774,149.994,152.893,152.908,154.615,156.101,149.744,30.737,31.0451,146.103,145.465,23.1604,124.814,58.3419,51.5385,79.3543,1.12624,66.7375,60.1359,96.0912,144.094,109.552,82.6586,103.338,94.3922,118.498,124.842,40.1914,112.984,16.4726,16.4201,125.564,58.5181,1.25484,3.57049,92.0699,67.2774,92.532,40.5989,13.8938,13.8886,8.96574,5.71302,1.74612,21.8951,2.84663,3.3187
14,1.66468,1.8495,2.65214,2.61178,1.56286,3.0819,1.59573,1.57842,1.5789,3.75064,3.4264,2.60566,5.05898,5.1231,8.30396,1.15974,34.5552,46.4838,152.608,148.296,144.52,143.369,134.978,124.893,18.4997,18.5891,113.905,113.059,12.3757,85.5996,28.0588,23.5202,50.8568,1.43685,30.5854,27.5279,56.5494,73.4422,61.8713,39.8644,58.2077,49.1586,64.2045,67.5444,26.4563,62.9529,12.3522,12.2992,69.8874,36.1963,1.38412,3.35568,54.2903,41.2628,57.624,26.3025,10.2199,10.2139,7.00242,4.77935,1.73282,15.086,2.6193,2.98364
15,1.63278,1.80386,3.06994,2.90271,1.14679,3.84848,1.16866,1.1071,1.10218,5.33617,4.04663,2.33851,6.25222,6.13657,11.1066,0.600291,45.1751,57.8426,123.459,120.244,117.515,116.78,111.29,103.72,29.5449,29.7154,96.5549,95.9298,20.1245,78.8997,48.957,42.4578,56.7593,0.705232,56.2595,50.9075,79.2966,124.444,93.4757,73.5361,94.9615,88.4565,115.552,122.132,35.0975,109.678,12.5804,12.5777,125.391,55.6595,0.764164,2.2367,93.633,68.2197,99.4995,40.2036,11.4624,11.4662,6.82925,3.99757,1.0869,20.396,1.83605,2.17706
