real_name,beta,diffusion_coefficient,eruption_mass,fall_time_threshold,median_grainsize,plume_height,std_grainsize,wind0_height:10974.0_dir,wind0_height:10974.0_vel,wind0_height:112.0_dir,wind0_height:112.0_vel,wind0_height:12456.0_dir,wind0_height:12456.0_vel,wind0_height:14262.0_dir,wind0_height:14262.0_vel,wind0_height:1525.0_dir,wind0_height:1525.0_vel,wind0_height:16622.0_dir,wind0_height:16622.0_vel,wind0_height:18640.0_dir,wind0_height:18640.0_vel,wind0_height:20616.0_dir,wind0_height:20616.0_vel,wind0_height:23814.0_dir,wind0_height:23814.0_vel,wind0_height:26442.0_dir,wind0_height:26442.0_vel,wind0_height:3163.0_dir,wind0_height:3163.0_vel,wind0_height:4432.0_dir,wind0_height:4432.0_vel,wind0_height:5882.0_dir,wind0_height:5882.0_vel,wind0_height:7604.0_dir,wind0_height:7604.0_vel,wind0_height:796.0_dir,wind0_height:796.0_vel,wind0_height:9708.0_dir,wind0_height:9708.0_vel
0,0.215271,1357,1.89719e+10,964.85,0.164655,13693.9,2.45136,32.4864,63.4948,-48.3959,225.875,23.4259,65.6615,15.1052,73.8326,1.69574,284.55,46.096,91.0946,5.68068,65.3146,3.23337,72.6075,47.5483,273.472,37.5015,243.598,36.6973,326.865,-5.6516,19.611,-0.661875,69.2238,-14.5122,104.139,-34.5363,240.251,29.7126,73.5354
1,0.222829,1383.52,1.86821e+10,938.368,0.335691,14343.1,2.81297,36.6395,66.0367,-8.49915,232.498,32.3269,81.0341,6.0951,98.7745,37.3796,366.626,28.0096,102.902,-48.0838,96.3619,0.795847,85.1822,-37.292,203.082,-5.2921,299.073,-35.2691,340.261,10.0411,20.056,59.9209,73.4913,-34.5027,84.5765,30.6284,327.453,-0.527106,49.3903
4,0.253673,1130.11,2.00215e+10,804.706,-0.236322,13539.4,2.65972,63.1488,44.6983,9.70396,251.878,9.73333,57.4834,-7.07788,72.1771,-67.0169,345.584,55.4019,118.233,-16.0577,102.293,8.34454,80.8517,18.289,330.93,-36.7665,298.262,74.0393,367.401,26.1619,20.5784,14.7552,94.8415,-46.9267,104.651,3.3262,360.981,63.233,57.0072
5,0.279805,1640.25,2.58152e+10,829.094,0.590345,14012,2.40531,24.6815,60.3035,22.1292,293.923,20.822,55.9349,-30.7011,79.7342,1.05174,314.063,-10.6092,85.5745,-20.3818,98.4544,-11.4289,90.0678,-1.85309,267.641,33.2235,231.28,4.70315,311.739,-1.10218,17.6999,-5.84207,98.5201,4.82299,89.8335,-23.9627,324.093,52.2541,45.662
6,0.295291,1669.48,1.49462e+10,1010.16,0.125723,14621.9,2.78736,-11.6198,59.429,-34.6597,310.648,45.4186,57.7721,16.5802,74.4465,-36.8813,222.968,-31.504,56.8199,58.3827,93.93,41.194,77.4812,-23.7046,239.748,-23.4941,267.662,13.7607,300.409,10.7889,14.9122,-4.11363,72.9832,-21.7058,95.0258,1.24686,303.375,36.8152,60.5027
7,0.36118,2300.79,3.25049e+10,875.265,-0.810033,13626.8,2.27389,35.2387,69.6865,7.07275,293.945,9.35012,57.1023,-16.6027,69.0677,-12.5794,324.424,7.78378,91.3728,14.1742,92.9816,27.637,95.8172,-0.585371,261.682,6.06908,293.202,-18.0157,345.947,-1.97527,17.2938,12.5944,72.7112,4.70537,105.802,-1.5909,264.83,13.3633,59.2724
8,0.198873,826.456,2.89595e+10,895.256,-0.510979,13171.6,2.42747,24.5517,64.5605,-5.64106,304.087,56.9082,52.0785,22.0321,66.7254,-14.6167,252.547,57.7375,92.3906,-6.09653,90.231,25.4781,108.085,-10.9138,279.538,15.669,244.873,-11.6198,336.68,19.3544,17.882,6.70365,82.5658,0.230635,97.8424,-1.95182,324.281,-1.45819,51.7444
9,0.307561,1941.68,2.5806e+10,867.657,-0.0865972,13891.2,1.8611,55.8226,60.4269,10.5819,178.358,1.80342,74.6972,9.32538,92.0741,32.7439,353.883,6.13288,75.615,27.4222,75.6955,-59.3988,93.9083,-13.4607,268.772,40.1444,344.247,-26.1971,387.453,-36.1019,21.0171,5.35953,96.8024,29.78,95.6094,-16.4488,269.787,0.721163,52.9063
10,0.37642,1035.85,2.8126e+10,866.262,-0.419849,13368.4,2.75483,-6.81623,48.9453,-3.23634,240.252,4.9659,57.3272,-22.172,73.9977,-19.1944,304.678,-5.05307,84.6202,3.80007,92.5485,-30.9474,95.7024,-0.536646,306.113,32.7982,294.804,-27.924,371.526,-1.53872,16.3101,-32.3583,56.0576,-35.073,87.9832,-37.2233,256.865,-34.1676,47.854
11,0.417432,766.821,1.67163e+10,806.007,0.611628,12293.8,2.13089,22.5599,58.4426,-29.4742,220.31,15.4673,67.4368,25.1539,53.4256,50.1983,379.525,50.0053,64.0231,-14.4679,102.456,9.15444,93.3507,53.1281,240.217,34.8625,240.167,-71.4485,301.904,-64.0965,16.7659,52.962,65.6286,-28.8308,80.9006,36.9212,308.062,25.6747,57.6047
