real_name,mass_east:228716.0000_north:1351748.00,mass_east:230961.0000_north:1604587.00,mass_east:282095.0000_north:1328043.00,mass_east:284901.0000_north:1632653.00,mass_east:671948.0000_north:1468335.00,mass_east:672867.0000_north:1486992.00,mass_east:673346.0000_north:1454749.00,mass_east:678652.0000_north:1507746.00,mass_east:680222.0000_north:1444151.00,mass_east:682167.0000_north:1406593.00,mass_east:687065.4788_north:1463263.947,mass_east:688128.2578_north:1465335.321,mass_east:688645.4866_north:1467976.518,mass_east:688893.3636_north:1468603.156,mass_east:689018.9478_north:1468771.178,mass_east:689566.2899_north:1468142.227,mass_east:689990.5854_north:1465709.388,mass_east:689998.3193_north:1465052.028,mass_east:690192.1061_north:1469885.689,mass_east:690700.0000_north:1455649.00,mass_east:690721.4336_north:1467926.473,mass_east:690829.0000_north:1436753.00,mass_east:690862.0289_north:1470112.851,mass_east:691035.0000_north:1518113.00,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.98_north:1472953.2,mass_east:692320.9146_north:1470354.661,mass_east:692341.83_north:1473492.4,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.89_north:1473096.06,mass_east:692625.6287_north:1471812.114,mass_east:693237.55_north:1473027.71,mass_east:693307.83_north:1472882.83,mass_east:693883.83_north:1473125.85,mass_east:694377.36_north:1467140.62,mass_east:695371.19_north:1473577.85,mass_east:695655.19_north:1473710.47,mass_east:696191.0000_north:1452089.00,mass_east:697158.0000_north:1424023.00,mass_east:697897.37_north:1474135.59,mass_east:697934.47_north:1474070.69,mass_east:697994.98_north:1474063.94,mass_east:698119.03_north:1473992.05,mass_east:698174.92_north:1473965.36,mass_east:698193.14_north:1473787.02,mass_east:698366.88_north:1479093,mass_east:698388.54_north:1479093.16,mass_east:698414.01_north:1473663.84,mass_east:698421.15_north:1473650.61,mass_east:698637.1944_north:1479927.937,mass_east:699066.57_north:1473349.55,mass_east:699749.19_north:1478820.01,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.11_north:1479002.79,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.78_north:1475734.54,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.18,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.37_north:1474878.73,mass_east:702482.643_north:1470462.43,mass_east:702518.8983_north:1470461.695,mass_east:702524.6997_north:1464702.711,mass_east:702558.411_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702823.0000_north:1433739.00,mass_east:702854.5674_north:1467466.96,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.349_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.109_north:1468505.821,mass_east:703894.7541_north:1465612.15,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652,mass_east:707362.0000_north:1529879.00,mass_east:718127.0000_north:1533707.00,mass_east:721921.0000_north:1555453.00,mass_east:725423.0000_north:1408581.00,mass_east:750535.0000_north:1400531.00,mass_east:761845.0000_north:1557976.00,mass_east:819866.0000_north:1573265.00,mass_east:822988.0000_north:1379186.00,mass_east:866800_north:1475343,mass_east:869966.27_north:1447717.22
0,3.00844e-05,5.55753e-05,3.3962e-05,7.74135e-05,0.00471328,0.0111335,0.00288346,0.039448,0.00227399,0.000783248,0.00632103,0.00748609,0.00930322,0.00994865,0.0101766,0.00995519,0.00835129,0.00795994,0.012407,0.00467332,0.0104879,0.00208827,0.0135506,0.154221,0.0212082,0.0220226,0.030403,0.0287726,0.0164689,0.0351629,0.0165947,0.0160986,0.0160566,0.0454439,0.0335411,0.0233881,0.0394305,0.0382171,0.0510907,0.0123387,0.128058,0.169902,0.004433,0.00146629,0.72097,0.672698,0.672968,0.639526,0.631023,0.536544,19.8895,19.8906,0.512787,0.507964,26.6755,0.471094,22.9478,30.63,0.388921,0.0139813,29.5616,37.9117,0.82028,4.63474,1.24361,29.9846,1.3952,26.877,14.4742,11.0633,0.244716,2.30435,0.0839025,0.084051,0.0143522,4.96281,0.492538,0.0148592,0.00219601,0.0256644,1.47397,0.735143,1.8344,0.319009,0.0820679,0.0821243,0.0544302,0.0374202,0.0178423,0.144469,0.0235357,0.0259207,0.373516,0.571668,0.183535,0.00113848,0.000986763,0.314795,0.0580575,0.000592346,0.00271814,0.00153952
1,5.06363e-06,8.83005e-06,5.87119e-06,1.26536e-05,0.000415049,0.000871786,0.000315251,0.0244566,0.000318968,0.000180961,0.000878053,0.00110874,0.00145199,0.00158888,0.00164336,0.0016727,0.00140596,0.00132887,0.00223664,0.000764013,0.00194325,0.000399799,0.00261515,0.330297,0.00425959,0.00454071,0.00615837,0.00597022,0.00375619,0.00703818,0.00380588,0.00376005,0.00375923,0.00865508,0.00725516,0.00547178,0.00949423,0.00943083,0.0144221,0.00334096,0.193089,0.441868,0.000952046,0.000376065,9.73397,8.84138,8.71036,7.68077,7.30412,5.36243,105.655,105.534,4.26944,4.17368,115.503,2.99965,79.1767,85.5656,4.05076,0.0123327,67.8511,67.2023,12.7453,42.6863,19.5403,64.5069,27.3241,71.449,80.7182,79.6044,6.22746,44.6069,1.48731,1.51258,0.0218955,69.2011,14.9414,0.0253713,0.00063338,0.132375,40.2273,25.4593,54.7841,12.9726,2.1513,2.15966,1.04587,0.462798,0.0620842,5.68146,0.147797,0.194639,0.501857,0.389129,0.129756,0.000752393,0.00151954,0.057745,0.029763,0.00410573,0.125907,0.0686233
2,0.00116273,0.00135473,0.00134405,0.00157887,2.98253,2.78862,1.30903,0.293854,0.380559,0.0261031,9.00589,13.8171,17.8932,18.7249,19.2729,23.0667,15.1673,12.1366,26.1542,0.994034,28.2239,0.119583,32.6624,0.121786,40.1492,41.6103,51.3741,49.6103,55.5452,55.4129,56.2872,56.7956,56.6582,61.5793,53.7242,52.3863,58.9325,59.5747,68.236,9.68914,94.8176,92.4675,0.530147,0.0521278,64.4347,63.3024,62.7022,60.7078,59.8788,57.2487,33.4021,33.3852,53.6971,53.454,25.9107,44.6301,35.4148,30.0179,31.6595,4.52272,33.4373,28.9682,33.5368,60.7444,37.3916,36.3226,35.7724,40.412,56.891,61.649,19.4745,42.7307,13.5623,13.4951,3.76575,58.2413,22.3624,3.87523,0.093543,6.70901,32.7584,23.6822,34.9642,17.2285,11.2925,11.2813,9.38492,7.72861,4.21384,12.9133,5.41874,5.85101,0.0589632,0.0487464,0.0223494,0.0244613,0.0159837,0.0205755,0.0153888,0.00535108,0.0129064,0.00695855
3,4.21849e-08,2.86695e-08,5.19977e-08,3.09566e-08,4.22828e-07,2.28724e-07,4.09529e-06,2.01737e-07,0.0168563,0.127543,6.16107e-05,5.98791e-05,2.05694e-05,1.51987e-05,1.4518e-05,3.8703e-05,0.000266926,0.000790794,1.41469e-05,5.66521,0.000390605,0.524393,3.67511e-05,2.09064e-07,1.60276e-06,2.08767e-06,1.04992e-06,1.44157e-06,0.0021296,1.25313e-06,0.00233589,0.00835289,0.00960412,1.39988e-06,5.33873e-06,5.06064e-05,8.96289e-05,0.000141699,0.00116633,19.349,0.115904,0.205782,1.02285,0.0885745,0.0817394,0.0923845,0.0808143,0.073428,0.0686247,0.113624,3.79692e-07,3.80884e-07,0.0879455,0.0895064,3.57685e-07,0.0771224,8.40776e-07,6.73797e-07,0.898401,8.02239,1.6238e-06,1.21506e-06,0.221639,0.00101718,0.070285,6.28816e-06,0.0622961,2.02928e-05,0.000184343,0.000383481,4.7297,0.017979,25.1599,25.0455,11.0736,0.003199,1.0115,12.7226,0.131531,36.0849,0.0687458,0.38468,0.0500722,2.43551,23.8764,23.8497,35.8683,43.2411,25.052,10.4259,38.5112,41.5011,2.22706e-07,2.40284e-07,2.08298e-07,0.0206574,0.0234296,3.0448e-07,5.25828e-07,0.0764525,0.00188324,0.0174023
4,0.0524301,0.00346814,0.0621884,0.00162434,90.9088,0.0133024,3.93333,0.00198004,0.174128,0.00167787,7.14421,11.926,39.4429,53.5019,56.1795,28.3086,10.9855,8.36462,50.2002,0.0664998,21.584,0.00279323,30.6914,0.000801999,6.50115,5.42182,2.63131,2.90022,17.9947,2.3969,18.1789,25.5002,26.3239,2.29896,2.92893,6.27823,4.40551,5.00324,7.82325,0.543182,30.192,29.6496,0.00249619,0.000608184,2.20832,1.88967,1.59326,1.0502,0.870637,0.679074,0.0493226,0.0487078,0.308478,0.297371,0.0332016,0.0451957,0.0249117,0.0192937,0.0132311,0.00315579,0.016448,0.0137115,0.010769,0.0136264,0.0107649,0.0120255,0.00878211,0.00978655,0.00910975,0.00909751,0.00593787,0.00810096,0.00456882,0.00453054,0.00220648,0.00812914,0.00605203,0.00219565,0.000462288,0.00286883,0.00647676,0.00559115,0.00562292,0.00454423,0.00350282,0.00349718,0.00310371,0.00278493,0.00200307,0.00363968,0.00224862,0.00233739,0.000288549,0.000184521,0.000102753,9.76738e-05,4.80292e-05,4.40198e-05,1.70272e-05,1.54966e-05,1.1668e-05,1.11197e-05
5,0.00241792,0.000479713,0.0038187,0.000435664,1.13956,0.0170376,9.06931,0.00351978,16.7804,0.906453,62.7162,67.3422,45.903,41.2828,40.6626,58.1949,113.04,120.303,38.1825,26.8845,89.8298,3.17758,41.8168,0.0019998,13.5151,14.1045,7.06774,8.53664,54.17,5.42307,54.2981,66.4801,67.935,3.28946,7.68039,21.5711,8.03497,9.09601,6.96246,95.1054,6.55006,7.60211,4.51614,0.686864,1.86674,1.81917,1.61289,1.3042,1.17769,1.25325,0.0177628,0.0177099,0.841834,0.835107,0.0145249,0.339489,0.0157264,0.0137271,0.143865,1.45442,0.0138114,0.012474,0.0569538,0.0256133,0.0430136,0.013083,0.0331492,0.0127591,0.0145376,0.015625,0.0609541,0.024592,0.103015,0.100903,0.426117,0.0187225,0.0387044,0.376561,0.469022,0.20385,0.0244265,0.0285168,0.0199834,0.0339635,0.0606002,0.0603706,0.0738307,0.0955385,0.171261,0.0404533,0.125557,0.114969,0.00119604,0.000979153,0.000655539,0.0366058,0.009743,0.000459033,0.000265754,0.00158752,0.000405576,0.00048461
6,2.17404e-05,8.08453e-05,2.29874e-05,0.000137094,0.00586926,0.14756,0.00184235,1.49724,0.00107251,0.000302813,0.00490205,0.00676536,0.0113446,0.0132874,0.013942,0.0122369,0.00754575,0.00675106,0.0205184,0.00236512,0.0121572,0.000809201,0.0232015,1.74558,0.0697035,0.071913,0.156958,0.131496,0.028316,0.220065,0.0285585,0.0256409,0.02537,0.412236,0.167321,0.0623656,0.189264,0.167719,0.25845,0.0113071,0.893383,1.26813,0.00188038,0.000517986,2.20912,2.04359,2.03846,1.89451,1.84842,1.49172,133.641,132.268,1.33681,1.31742,139.432,1.05672,74.6726,78.0071,0.778847,0.00862227,69.325,72.952,2.234,16.3317,3.82355,66.3112,4.70291,64.2948,46.6626,38.5573,0.473049,8.82601,0.0899437,0.0903529,0.00822632,19.8559,1.3602,0.00856234,0.000748164,0.0170247,5.75552,2.51052,8.10868,0.818806,0.0928482,0.093005,0.0485717,0.0279902,0.0105075,0.244738,0.0150208,0.0170437,0.788857,0.405856,0.142819,0.000358758,0.000316672,0.0819859,0.0668082,0.000256762,0.0125384,0.00308966
7,4.96327e-05,1.27843e-05,8.13285e-05,1.33166e-05,0.0336345,0.00767364,0.190358,0.000922747,0.0289758,0.00283094,1.19998,2.23203,4.66043,5.06503,5.23173,5.49435,1.73973,1.26754,7.22477,0.0779215,4.60454,0.010451,9.35696,0.000357243,4.22604,5.18098,2.98885,3.75385,13.6277,2.72357,13.6982,11.1144,10.806,2.39261,4.88012,17.1297,11.1245,14.5995,20.7206,1.11664,23.0991,20.7699,0.035606,0.00487643,16.0622,17.1479,17.4878,18.8451,19.3196,20.7684,0.0228857,0.0228922,21.3809,21.3872,0.0158833,19.229,0.0330538,0.0256981,11.6051,0.458013,0.0442997,0.0343761,15.0803,14.8762,17.7533,0.167225,16.7013,0.657046,5.33095,8.83746,5.29546,18.6411,2.42234,2.41336,0.377157,18.8583,8.02066,0.392518,0.00759636,0.810896,14.4745,9.48004,14.734,5.24266,2.05685,2.05585,1.48144,1.07236,0.455767,2.93622,0.645652,0.7205,0.000210239,0.000198411,0.000111926,0.0022902,0.00161476,0.000176602,0.0021662,0.000722387,0.0119034,0.00224973
8,4.34669e-07,7.95086e-07,4.73232e-07,1.06553e-06,9.28381e-06,1.5225e-05,8.37507e-06,6.49264e-05,1.09783e-05,7.07696e-06,2.37292e-05,2.66898e-05,2.44042e-05,2.42311e-05,2.44582e-05,2.9822e-05,4.33339e-05,4.53324e-05,2.79674e-05,4.96894e-05,4.48106e-05,2.48988e-05,3.2547e-05,0.00131534,2.63279e-05,2.76938e-05,2.5873e-05,2.69126e-05,5.72537e-05,2.56688e-05,5.84965e-05,7.09491e-05,7.26421e-05,2.53557e-05,2.87956e-05,4.12072e-05,3.78224e-05,4.16441e-05,0.000115557,0.00038678,0.0313702,0.0824511,0.000155001,2.82541e-05,6.35226,6.6496,6.99543,7.67601,7.9316,7.8942,2.57568,2.64624,8.25911,8.23702,4.77641,6.94241,9.6633,16.2999,5.16763,0.0256151,20.8318,29.9224,3.89335,8.38934,3.81213,40.6767,2.86085,58.386,25.9629,15.4762,1.49127,2.9251,0.603779,0.602356,0.0372612,4.84384,1.66933,0.041745,9.14804e-05,0.13566,2.01922,1.52155,1.94231,1.11584,0.515049,0.514825,0.335582,0.216286,0.06583,0.737176,0.109623,0.127687,0.0428912,0.172586,0.0499511,7.81317e-05,9.58903e-05,0.371307,0.17386,5.71035e-05,0.000718296,0.000190035
9,0.00882233,0.000265988,0.0164273,0.000184428,9.10207,0.00225173,36.2743,0.000553941,0.97234,0.0140723,59.5779,99.914,140.322,125.562,120.34,130.533,48.2958,34.5339,72.6834,0.643497,86.5121,0.0271214,56.677,0.000340873,5.16519,4.61207,1.52467,1.81821,26.0177,1.07945,25.1364,28.9135,29.1889,0.657402,1.32031,4.56473,1.26311,1.43534,1.67044,5.09167,11.5859,18.4134,0.0458245,0.00631574,13.3562,12.417,10.9148,8.37735,7.42684,6.97702,0.0343971,0.0342927,4.285,4.20892,0.0229167,1.19972,0.0306661,0.0230762,0.268986,0.0851104,0.0238755,0.0192008,0.127078,0.068922,0.102815,0.0214111,0.0705062,0.0201116,0.0253697,0.0286647,0.0737987,0.0499371,0.0685424,0.0673985,0.0409578,0.036058,0.058268,0.0397352,0.00542709,0.0481085,0.0428752,0.0439292,0.0320291,0.0415678,0.0423836,0.0422529,0.0399316,0.0383373,0.0304653,0.037192,0.0324246,0.03315,0.000194993,0.000155295,9.07214e-05,0.000885383,0.00034947,5.94413e-05,2.99878e-05,7.83223e-05,3.51248e-05,3.76062e-05
