real_name,beta,diffusion_coefficient,eruption_mass,fall_time_threshold,median_grainsize,plume_height,std_grainsize,wind0_height:10974.0_dir,wind0_height:10974.0_vel,wind0_height:112.0_dir,wind0_height:112.0_vel,wind0_height:12456.0_dir,wind0_height:12456.0_vel,wind0_height:14262.0_dir,wind0_height:14262.0_vel,wind0_height:1525.0_dir,wind0_height:1525.0_vel,wind0_height:16622.0_dir,wind0_height:16622.0_vel,wind0_height:18640.0_dir,wind0_height:18640.0_vel,wind0_height:20616.0_dir,wind0_height:20616.0_vel,wind0_height:23814.0_dir,wind0_height:23814.0_vel,wind0_height:26442.0_dir,wind0_height:26442.0_vel,wind0_height:3163.0_dir,wind0_height:3163.0_vel,wind0_height:4432.0_dir,wind0_height:4432.0_vel,wind0_height:5882.0_dir,wind0_height:5882.0_vel,wind0_height:7604.0_dir,wind0_height:7604.0_vel,wind0_height:796.0_dir,wind0_height:796.0_vel,wind0_height:9708.0_dir,wind0_height:9708.0_vel
0,0.436099,755.269,4.2135e+10,840.77,-0.386954,13306.1,2.54986,33.099,59.9822,10.8956,243.547,53.3324,62.6683,27.1559,74.2351,-0.598615,352.789,-11.1677,91.0779,-2.95375,91.3113,23.3926,83.841,6.8526,271.993,16.4737,244.235,3.66206,373.181,1.15818,18.2004,10.3232,74.7694,-9.88481,92.6489,-13.002,276.572,50.9254,52.136
1,0.456949,736.258,3.97575e+10,802.488,-0.376182,13432.2,2.58764,29.4688,62.2059,4.2048,249.144,39.9632,58.3616,30.2609,71.6278,2.19081,368.308,-8.76426,97.391,-23.9799,94.444,26.0424,89.9756,17.6648,256.368,19.1867,259.212,-0.942271,386.32,11.4565,18.0968,4.57421,74.1749,-10.6316,91.0997,-14.7567,284.012,52.2595,54.3466
2,0.402959,851.951,4.41207e+10,806.875,-0.523529,13351,2.54553,35.483,60.5132,0.69634,257.434,62.5954,59.4073,15.2056,75.1077,4.94266,342.746,-5.61305,96.9186,4.2992,87.6876,7.92173,83.4511,11.6634,270.444,20.2798,259.041,-3.0278,386.981,3.35254,18.0118,8.16861,72.5479,-11.5788,91.4114,-20.4616,273.392,50.3951,51.7258
5,0.449474,702.797,4.50921e+10,794.486,-0.352515,13437.6,2.53646,20.055,58.5981,15.2785,247.743,50.654,52.3811,7.58471,75.9743,-4.1631,363.631,-22.7161,91.7356,-2.38936,96.558,11.9457,86.3436,18.4053,272.415,18.066,262.114,10.9592,393.77,-9.22622,17.6528,19.3029,73.399,-13.6326,84.9193,-11.8874,300.827,59.2511,51.4588
6,0.472727,789.881,4.26861e+10,849.026,-0.281671,13638.8,2.58328,22.0237,58.3776,-4.46908,247.326,58.1702,55.4612,16.8016,74.6288,-2.08482,350.373,-17.9562,83.0734,-5.3935,93.5144,27.0091,83.3156,-7.88455,276.334,18.4926,249.4,6.40527,372.427,-0.93841,17.6956,15.0461,72.9858,-14.6884,85.8162,-14.62,293.011,57.1023,53.6912
7,0.393019,783.11,4.6161e+10,805.123,-0.35755,12948.6,2.44412,21.5015,59.9466,-12.9634,259.781,64.5711,50.7083,15.4421,76.0364,-1.35221,328.145,-17.0004,91.1076,2.81965,89.6367,10.3606,80.7403,15.5163,273.292,22.8345,266.344,8.24661,398.725,15.74,17.5533,-1.40159,70.0759,-4.85637,85.0371,-20.7994,330.904,60.9234,52.46
10,0.418958,758.724,4.68549e+10,833.08,-0.470899,13559.1,2.56989,28.6924,58.4308,-5.41351,239.431,60.3061,52.9174,7.20898,76.2425,-2.03875,349.78,-17.6125,86.8473,-5.23132,90.4572,22.3516,80.4148,-4.7994,279.88,14.8046,251.874,6.87397,378.073,-3.47274,17.6892,15.7227,73.4065,-13.8671,88.7793,-14.4945,295.34,55.9072,54.1181
11,0.638506,773.165,3.35964e+10,767.652,-0.195391,13340.9,2.83847,11.5744,67.5454,-13.4178,241.132,24.453,56.0552,39.6497,67.3133,0.779206,371.373,18.7047,99.8271,-49.831,98.7663,5.61729,95.1243,17.6877,263.906,39.6238,260.832,0.84254,414.928,3.34825,17.0709,19.3279,78.1769,-26.5534,88.9048,-15.7375,270.792,75.0364,55.2589
12,0.413829,792.725,3.99146e+10,846.556,-0.40839,13309.4,2.47181,34.8873,62.0082,8.30845,252.137,60.8302,60.9916,23.4186,73.2121,0.76592,344.305,1.09574,92.29,7.96763,90.7064,10.8394,85.0025,13.4166,263.508,24.4679,251.84,0.538761,367.627,3.94765,17.7541,10.2607,73.5789,-13.159,90.7461,-14.4611,278.295,46.9218,53.2454
14,0.466568,738.183,4.02684e+10,798.167,-0.414657,13448.1,2.57845,30.5784,64.3753,-4.82871,259.36,55.7278,59.046,21.5166,74.2547,5.12798,357.03,-12.8675,94.052,-20.719,92.6167,5.87674,85.6851,11.3895,268.831,29.2295,256.915,-2.23431,388.986,3.16672,18.1594,9.22886,73.28,-12.0293,92.1622,-18.6488,287.533,53.4774,55.2709
