real_name,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.9800_north:1472953.200,mass_east:692320.9146_north:1470354.661,mass_east:692341.8300_north:1473492.400,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.8900_north:1473096.060,mass_east:692625.6287_north:1471812.114,mass_east:693237.5500_north:1473027.710,mass_east:693307.8300_north:1472882.830,mass_east:693883.8300_north:1473125.850,mass_east:694377.3600_north:1467140.620,mass_east:695371.1900_north:1473577.850,mass_east:695655.1900_north:1473710.470,mass_east:697797.7000_north:1474207.000,mass_east:697897.3700_north:1474135.590,mass_east:697934.4700_north:1474070.690,mass_east:697994.9800_north:1474063.940,mass_east:698174.9200_north:1473965.360,mass_east:698193.1400_north:1473787.020,mass_east:698366.8800_north:1479093.000,mass_east:698388.5400_north:1479093.160,mass_east:698414.0100_north:1473663.840,mass_east:698421.1500_north:1473650.610,mass_east:698637.1944_north:1479927.937,mass_east:699066.5700_north:1473349.550,mass_east:699749.1900_north:1478820.010,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.1100_north:1479002.790,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.7800_north:1475734.540,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.180,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.3700_north:1474878.730,mass_east:702482.6430_north:1470462.430,mass_east:702518.8983_north:1470461.695,mass_east:702558.4110_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.960,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.3490_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.1090_north:1468505.821,mass_east:703894.7541_north:1465612.150,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652
0,1.58372,1.60297,3.40669,2.86357,0.505584,4.46395,0.510612,0.444718,0.438696,7.01079,3.35197,1.26819,3.36418,3.02081,3.8348,0.156723,6.07665,6.85406,11.2395,10.6982,10.2289,10.1666,9.44114,8.33956,52.4456,52.4064,7.57632,7.50434,53.3989,5.83663,45.1377,44.8747,3.5942,0.111871,39.8465,38.999,4.99477,14.5886,6.30813,32.3547,5.97576,26.7469,19.6531,17.3982,1.75984,7.44452,0.754163,0.751843,11.0294,2.69172,0.106039,0.223385,5.13257,3.22611,5.29629,1.78306,0.648848,0.648652,0.450017,0.314026,0.128612,0.972337,0.183878,0.206329
1,0.000245927,0.000251485,0.000362076,0.000331399,0.000201693,0.000465797,0.000202497,0.000198553,0.000198213,0.000840966,0.000409943,0.000254134,0.000521414,0.000479683,0.000861787,0.000171619,0.00861373,0.0165192,0.16661,0.149139,0.132092,0.132709,0.113466,0.0776886,5.45367,5.51474,0.062451,0.06075,5.72796,0.0357633,9.87548,12.0001,0.0232475,0.000202881,12.9518,15.437,0.102718,1.46354,0.205484,14.2023,0.300998,13.8902,7.66148,5.55093,0.025381,0.713524,0.0032632,0.00331523,2.1238,0.0926675,0.00022225,0.000342344,0.501743,0.213104,0.884366,0.0689205,0.00441552,0.0044336,0.00160785,0.000664452,0.000261893,0.0180986,0.000333961,0.000372351
2,0.161091,0.183291,0.120053,0.142412,0.903044,0.105292,0.921008,1.22814,1.2688,0.0794785,0.158505,0.405172,0.227263,0.263313,0.287709,13.821,0.371806,0.37346,1.01095,1.10145,1.15713,1.19272,1.34216,1.46516,0.0157433,0.0157671,1.65557,1.66823,0.0123083,2.08319,0.0193484,0.0156989,2.24624,33.2572,0.0183708,0.0154787,1.11598,0.228463,0.774632,0.0204591,0.576063,0.022939,0.0438471,0.0608592,1.78389,0.328011,4.17055,4.11698,0.146013,0.943081,22.5184,12.8614,0.383415,0.585632,0.258019,0.929739,2.88851,2.87797,4.2616,6.48951,14.5587,1.50459,10.3934,9.25733
4,0.644586,0.713242,0.924391,0.927656,0.754137,1.03406,0.770362,0.793151,0.796852,1.18733,1.17432,1.05756,1.68771,1.74348,2.56493,0.76221,6.88327,8.2097,20.6625,21.1281,21.2556,21.5377,22.2216,21.9221,5.45051,5.48544,22.416,22.3964,4.40437,22.7144,9.1389,9.18413,18.8456,1.91283,11.8508,12.6599,21.0902,20.7738,21.901,16.4624,19.8571,20.2455,20.7905,20.2454,10.0809,19.034,4.41432,4.39433,19.2208,13.2612,0.906617,1.38932,16.5573,13.6578,15.6092,9.19291,3.62967,3.62751,2.49134,1.75118,0.807443,5.33785,1.06694,1.17815
5,11.147,11.2578,16.1733,15.1247,4.22754,17.7089,4.24229,3.58441,3.52079,19.4596,16.0902,9.19942,15.532,14.6533,15.175,0.864793,13.3565,12.967,8.29222,8.01044,7.88284,7.72383,7.20861,6.99894,6.33242,6.39352,6.35589,6.32495,6.45726,4.80748,11.6079,13.3822,2.95499,0.301749,16.0353,18.1363,3.61757,9.25793,4.49321,20.5156,4.77837,23.0299,19.4237,17.0791,1.60391,6.71924,0.866122,0.860396,11.2011,2.40759,0.232333,0.387499,5.16328,3.16158,6.343,1.70799,0.691729,0.691066,0.533801,0.426023,0.235515,0.942323,0.295626,0.318015
6,0.288313,0.307915,0.468924,0.442652,0.203661,0.557219,0.206506,0.19666,0.195837,0.72931,0.547507,0.352291,0.695714,0.677161,0.976311,0.117206,2.61896,3.26379,10.735,10.5817,10.2734,10.3909,10.1899,9.09153,21.7351,21.8767,8.72436,8.65473,19.464,7.60207,32.245,31.645,5.38162,0.119017,36.2976,35.6862,9.1577,29.9153,12.4711,40.9315,12.8251,43.0462,41.3939,38.882,2.95872,17.7102,1.05078,1.05023,27.7024,5.33403,0.119589,0.263292,12.5001,7.25782,14.2838,3.54701,0.959598,0.959855,0.61297,0.399279,0.150395,1.67217,0.220823,0.250538
7,0.000300207,0.000340398,0.000416455,0.000437818,0.000785468,0.000476235,0.000834966,0.00112124,0.00116603,0.000569546,0.000666474,0.00090021,0.00166352,0.00194621,0.00511384,0.0205485,0.0971812,0.175637,2.61135,2.79701,2.90572,2.98562,3.30954,3.56214,0.00899903,0.00911248,4.0531,4.0856,0.00384052,5.77412,0.0284837,0.0188551,11.8823,10.3284,0.0389974,0.0280543,9.77081,1.86562,7.56008,0.0842096,9.04983,0.160136,0.616385,0.971886,35.123,6.88554,59.6503,60.2529,3.23787,26.1103,27.4893,63.9285,12.6295,23.4513,12.1837,44.794,82.1292,82.2846,90.2595,88.4382,50.5907,74.027,72.9109,78.7969
8,0.555189,0.608688,0.827065,0.816186,0.556705,0.942079,0.567318,0.570855,0.572078,1.12343,1.029,0.832714,1.4291,1.44838,2.13627,0.539161,6.38407,8.13453,53.1072,55.6163,56.0917,57.8138,61.6445,59.0587,25.0378,25.2983,61.8517,61.706,21.584,64.9003,48.5799,47.4362,56.0924,1.21835,60.7166,59.0423,75.6332,111.334,87.0918,78.0562,85.7402,90.6485,107.192,110.344,35.5379,95.889,15.3617,15.3501,108.75,51.6445,1.44162,3.75573,80.7072,60.1318,83.2457,37.7203,13.8475,13.847,9.21973,6.04342,2.02637,21.4165,3.1883,3.67676
9,7.015,7.18144,11.134,10.2666,3.04641,12.6972,3.07373,2.72829,2.69626,15.1029,11.4024,6.36645,11.7147,11.0983,12.6307,1.13091,15.8241,16.8036,25.013,25.1028,24.9645,25.1707,25.4219,24.5856,16.0989,16.1616,24.7594,24.7107,13.104,25.1829,24.0575,22.9242,24.8651,1.24595,28.7258,27.679,33.7414,47.8681,38.5776,36.7865,41.2915,43.3926,52.5602,54.2238,21.0796,47.8903,10.6349,10.646,54.6918,29.6634,1.33334,3.15809,44.2236,35.4699,48.1279,24.7643,10.3261,10.3308,7.19109,4.88805,1.78022,15.6279,2.71272,3.09783
10,1.35839,1.33983,0.388846,0.517977,9.12672,0.242728,8.99299,11.2635,11.5103,0.104951,0.385763,1.97827,0.355044,0.427046,0.252656,22.1612,0.0715776,0.0503962,0.620229,0.699187,0.709581,0.788333,1.01799,0.932055,6.76948e-05,6.84015e-05,1.31456,1.32257,4.90302e-05,3.05647,0.000193762,0.000122512,6.2558,6.05332,0.000221889,0.000151618,2.93002,0.156633,1.7197,0.000400713,1.0473,0.000704109,0.00558819,0.0126834,5.04496,0.389534,13.4766,13.2436,0.0856501,1.97241,5.33266,13.8156,0.522815,0.972135,0.276115,1.64296,7.48402,7.44026,10.9678,14.0133,7.94657,2.88253,12.011,12.9198
