real_name,beta,diffusion_coefficient,eruption_mass,fall_time_threshold,median_grainsize,plume_height,std_grainsize,wind0_height:10974.0_dir,wind0_height:10974.0_vel,wind0_height:112.0_dir,wind0_height:112.0_vel,wind0_height:12456.0_dir,wind0_height:12456.0_vel,wind0_height:14262.0_dir,wind0_height:14262.0_vel,wind0_height:1525.0_dir,wind0_height:1525.0_vel,wind0_height:16622.0_dir,wind0_height:16622.0_vel,wind0_height:18640.0_dir,wind0_height:18640.0_vel,wind0_height:20616.0_dir,wind0_height:20616.0_vel,wind0_height:23814.0_dir,wind0_height:23814.0_vel,wind0_height:26442.0_dir,wind0_height:26442.0_vel,wind0_height:3163.0_dir,wind0_height:3163.0_vel,wind0_height:4432.0_dir,wind0_height:4432.0_vel,wind0_height:5882.0_dir,wind0_height:5882.0_vel,wind0_height:7604.0_dir,wind0_height:7604.0_vel,wind0_height:796.0_dir,wind0_height:796.0_vel,wind0_height:9708.0_dir,wind0_height:9708.0_vel
0,0.178336,1421.69,1.83138e+10,982.489,1.39443,13776.5,2.48329,20.0922,61.7656,-56.8274,228.85,17.0559,67.1494,24.3341,74.6326,20.9895,274.919,47.9852,92.143,11.558,65.791,2.40068,72.6397,47.1365,275.743,43.7101,253.226,49.1753,309.957,-5.04702,20.3098,-0.125424,70.1484,-13.5027,105.407,-40.2058,236.407,37.9703,74.7453
1,0.214935,1415.57,1.76998e+10,931.774,1.62717,14486.4,2.85457,46.8991,65.4021,-3.1795,232.884,32.8748,83.7819,8.92062,98.2587,52.2866,377.916,33.6933,105.611,-49.2874,98.2916,-4.4166,82.4273,-48.1671,189.825,-10.8755,307.996,-39.9092,326.872,10.3862,20.2156,71.353,72.6832,-38.1611,85.9307,39.6255,312.122,-2.88953,49.4962
2,0.328347,2431.88,1.9737e+10,908.772,1.52784,13395.4,1.80792,23.9822,51.6132,-4.83807,274.671,32.8216,62.524,-3.62166,77.0791,-19.1419,361.017,25.9274,91.7219,7.53506,75.0877,-12.0183,69.9428,70.8678,242.795,33.3252,260.485,-62.3241,340.384,-16.3806,14.4162,-39.994,70.6002,0.559848,101.177,-29.276,252.304,-28.4105,46.887
4,0.224617,1222.78,1.87398e+10,787.854,0.925782,13571.1,2.6174,60.6795,42.5631,0.512844,252.91,9.3455,59.1766,-2.08231,71.8301,-75.0363,341.144,57.2517,119.872,-14.4683,104.632,12.6329,78.3655,16.9863,332.233,-44.7183,294.159,89.8071,370.609,36.2349,20.9418,14.3414,100.567,-45.4867,105.131,8.45871,353.838,76.6678,58.2755
5,0.253988,1642.33,2.29421e+10,830.151,1.95467,14221.4,2.38192,25.1184,60.5815,25.8432,302.396,25.0824,50.9601,-45.555,80.5672,12.1529,282.584,-14.9577,86.5536,-26.9584,100.483,-7.98869,92.7053,3.79937,271.125,39.7658,228.773,25.3642,303.093,-9.36619,17.4959,-16.2316,105.698,8.74537,93.5384,-19.9347,334.419,86.5116,47.1696
6,0.260227,2193.41,1.36411e+10,1044.23,1.37112,14777.4,2.71315,-13.3428,56.5295,-37.5979,313.907,47.2018,56.6378,25.7812,73.5049,-40.0278,218.235,-43.5398,56.3359,59.115,97.8895,40.9921,74.5527,-26.3326,237.235,-24.4378,267.304,21.7963,295.95,18.1028,14.7518,-4.59301,70.2718,-27.3758,95.3352,-5.45223,307.305,45.4734,60.6249
7,0.310411,3016.62,4.16175e+10,956.975,-0.0962044,13824.4,2.20099,33.7385,76.7997,21.2404,326.94,-19.7553,55.9353,-59.434,65.6277,-49.8043,345.752,-7.83802,92.085,21.5482,100.322,44.528,100.334,-9.64743,255.553,-11.8796,286.9,-40.1316,298.969,-25.6885,18.2599,12.938,77.9951,24.3571,115.269,-20.7907,225.962,10.9136,56.2174
8,0.189029,885.009,3.00529e+10,882.071,0.577849,13332,2.39353,11.2856,62.2836,-10.182,305.628,49.5671,50.4159,37.5443,67.8753,-10.2196,260.55,61.1447,92.2537,2.37667,91.517,19.4948,108.615,-16.6478,276.725,9.59256,233.507,-2.94329,324.62,26.8989,17.9536,5.8319,83.2468,-2.58625,98.8505,-9.4862,317.488,-6.55442,51.9133
9,0.293264,2092.51,2.49576e+10,883.991,1.04617,13910.4,1.84853,51.6171,63.1739,3.83646,163.629,3.65367,73.8792,4.73275,93.7847,40.4704,350.532,10.9058,73.556,28.8946,77.3804,-72.8277,99.2128,-15.5975,264.223,47.8545,350.124,-27.748,378.944,-44.9092,21.742,-3.34878,101.895,37.9104,96.8212,-10.8407,261.234,0.0297174,52.8234
10,0.382805,992.772,2.70786e+10,876.177,0.815126,13302.9,2.8423,-14.4942,46.5585,11.2512,231.309,-0.614421,55.3945,-25.6918,76.2575,-20.1845,322.476,-12.7926,83.0727,11.3284,90.759,-43.1934,96.295,-14.8991,323.924,34.3659,295.79,-39.41,370.79,4.20907,16.4755,-30.5784,51.2586,-33.748,85.1476,-49.3727,240.627,-44.3534,45.5338
11,0.410772,751.894,1.38861e+10,814.143,1.90884,12250.3,2.12869,18.989,57.3017,-35.2746,211.673,16.3047,67.0632,23.9818,50.9403,63.7772,397.709,56.2966,67.7486,-19.7805,105.147,-0.0390113,94.9472,49.9334,238.062,38.4434,221.903,-77.3525,293.688,-72.2116,15.8901,66.4258,63.7582,-29.6946,79.1724,43.1481,304.939,30.3407,57.0437
12,0.292197,2416.56,5.13642e+10,704.324,0.954695,13577,2.44744,57.8404,70.6859,33.9505,300.499,1.99584,69.2757,45.7463,60.7879,-17.9278,369.856,35.5652,81.9215,22.1223,117.629,20.8734,80.7135,-34.8278,283.258,40.6884,303.636,60.9591,355.412,19.0734,23.7168,-14.5256,96.9885,31.5187,64.0312,-1.61054,252.838,97.2793,51.4969
13,0.420531,1728.58,1.66149e+10,796.048,0.938569,13341.3,2.09424,-40.6991,54.4675,21.0759,225.221,47.5054,62.5557,42.7725,62.7237,-27.8548,274.901,67.8772,84.7168,45.42,95.0036,-16.7755,86.6866,-51.5449,321.591,52.1351,340.748,13.1739,371.147,34.2454,18.395,44.9654,67.1445,11.7919,85.536,25.741,284.648,3.36767,64.5921
14,0.208214,1230.13,1.7487e+10,689.753,1.72535,14496.9,2.18112,40.8299,71.1214,29.001,252.927,-5.42804,59.4348,36.4638,94.7794,29.4091,364.863,-41.6972,91.4261,-42.0246,85.6701,-10.3882,71.824,2.71534,293.001,35.1232,166.369,-28.3781,448.23,-15.9764,17.7697,-16.3859,69.8183,46.2504,102.48,-12.5617,255.455,64.1023,69.3521
15,0.4377,3087.84,2.31788e+10,875.402,0.621339,13847.7,2.92868,-49.8653,79.7971,-29.4644,241.973,43.7856,54.1962,82.9103,54.5875,-8.28632,313.413,-10.4864,90.9646,52.0141,81.9608,11.2239,77.919,-8.30482,223.49,25.0524,295.802,-3.73526,343.855,-0.155978,15.3861,-17.4849,80.4527,91.2705,107.573,34.8819,331.153,32.5699,63.6439
16,0.335093,2038.61,2.03984e+10,1008.55,1.32199,13574.3,2.41567,21.0674,49.4386,14.0284,230.381,2.68244,52.6365,36.3513,87.8297,-1.45065,282.413,-29.7895,104.648,12.8201,90.7629,0.394112,114.448,32.2843,244.958,55.5633,204.582,-2.70791,286.297,44.9175,22.3739,-0.575113,60.569,-4.22951,93.1106,13.7155,281.149,22.2714,45.1578
17,0.229766,2281.43,1.93891e+10,916.522,0.272153,13536.7,1.88643,36.1552,55.4589,-12.9152,286.126,-11.74,65.8045,40.0703,71.8435,-24.8903,383.608,-6.47859,103.593,43.5245,90.0371,76.9503,90.3807,22.3246,191.315,4.59625,301.629,-8.93107,392.607,16.8785,19.2985,19.819,83.2053,0.113291,120.811,8.38311,312.083,23.759,53.4241
18,0.457353,1831.59,4.17771e+10,949.179,1.07713,14695.2,2.49334,22.8071,59.2213,33.8108,225.221,-0.204437,64.1083,5.64497,85.5295,-8.84504,297.077,68.035,75.5291,-26.8451,72.9949,-19.905,80.4904,6.23718,182.78,13.9254,274.201,-4.97255,312.879,16.1354,16.8359,-3.0507,72.1967,-27.7136,111.29,15.6342,294.202,40.6354,58.7243
19,0.168644,1417.77,1.42875e+10,948.278,0.526866,14255,1.99177,-4.28389,58.8057,-2.27922,280.902,99.1482,60.3216,-12.9515,62.1829,40.3375,323.302,16.5371,86.5405,28.8302,89.0737,46.2206,108.419,-7.34683,189.631,26.1514,239.207,13.5712,374.442,-6.21254,12.4262,-13.8344,101.434,7.78041,109.638,19.2116,298.242,20.9745,33.3718
20,0.319599,2634.55,2.61959e+10,915.682,0.635821,13034.5,2.11276,17.0195,67.2191,-15.8444,255.454,-60.5689,63.5318,-38.3803,62.8665,-25.0707,242.784,49.6434,84.2395,56.4955,50.3339,48.7124,97.2726,-40.4855,273.638,32.4425,265.241,-14.55,339.54,63.6383,21.3371,-9.65135,86.8417,7.45237,103.681,16.4879,218.237,25.3967,43.1521
21,0.381977,586.354,2.60555e+10,906.013,1.03698,14341.4,2.5132,-43.6287,67.8212,5.21278,250.482,18.0213,64.0832,24.0734,69.9275,14.6907,271.685,37.5856,83.9875,56.9814,77.0635,1.83138,86.7206,22.747,201.569,53.958,258.017,-10.1208,343.499,5.14326,12.2302,21.4365,98.9878,-46.6794,108.249,-21.562,286.451,-2.298,58.393
22,0.385795,1650.39,2.68051e+10,818.741,0.626401,14182.9,2.54736,28.9789,63.5975,17.6622,288.645,25.9606,43.6256,-0.301006,84.6458,28.8684,285.52,0.0143296,85.6367,7.69705,91.7281,1.48028,93.8809,35.465,297.404,31.1787,252.575,11.5997,314.094,20.3654,18.5743,7.07022,105.182,39.5433,117.307,-14.6763,211.47,-14.9249,56.0795
23,0.318063,1443.78,2.0551e+10,815.285,1.18759,13474,2.38558,107.115,78.5683,21.7227,175.516,25.4174,68.6218,-17.2834,50.7232,-15.2223,205.677,32.2447,92.3474,-29.2129,92.5076,2.58319,103.906,-17.4562,256.073,-3.27566,249.529,23.8651,299.959,32.305,15.5692,-17.2792,84.5063,50.8771,134.298,-53.1815,320.949,-26.8934,84.7006
24,0.329942,1326.48,5.04871e+10,982.533,1.74009,13755.3,2.56371,3.01496,54.7394,-0.0613474,228.338,-27.1505,67.6236,5.0542,89.5411,-20.8003,288.967,-16.5747,89.5961,37.3896,93.491,68.2115,101.926,6.4931,260.027,13.6139,251.558,-4.57288,410.948,3.48025,17.1827,32.2822,100.672,-1.48201,111.614,-17.48,229.493,31.4714,57.0254
25,0.404414,1930.78,2.80796e+10,952.953,1.6329,13628.7,2.61103,12.248,52.9144,-20.3146,320.609,77.3323,76.8399,14.3336,102.209,-29.9704,297.051,67.2081,119.096,15.171,80.5437,-17.9323,105.219,-49.9809,245.294,54.7003,335.669,-44.0551,309.842,-48.535,16.424,10.1647,80.9833,8.92072,90.9532,29.3542,262.281,-5.57466,50.6011
26,0.233701,3181.89,3.3249e+10,814.974,0.496368,14783.8,2.11935,-16.3603,55.9644,5.1494,278.959,31.6663,66.5354,-17.0296,65.3495,35.2618,267.349,9.30209,100.437,37.9898,78.3536,18.1202,89.8722,-11.2911,254.323,27.0293,218.499,34.5375,398.252,-5.76752,13.4411,-18.8796,92.9063,19.7344,122.634,-54.1216,276.893,51.2939,40.6949
27,0.31761,1621.03,2.13838e+10,874.263,1.5953,14549,2.91643,47.1224,69.192,-50.6064,258.959,12.6313,68.7093,-51.0782,72.8744,60.1722,255.088,-38.8162,83.6424,-24.1781,123.91,-37.3768,97.8544,-40.0365,269.944,-54.2606,305.017,22.0846,380.37,31.8524,16.4447,60.6089,88.6582,-9.84378,114.632,64.3047,246.923,60.0357,52.6871
28,0.419272,2394.98,9.98938e+09,794.645,0.47638,12470,2.40031,17.5868,70.2678,30.2343,264.235,12.8865,51.9481,38.944,84.2686,-57.971,279.156,65.2383,117.293,71.3022,64.8397,-60.4796,54.6958,22.2841,291.074,-12.5885,267.795,-4.42146,381.649,-31.9803,12.3494,-37.1708,75.2592,59.8699,116.469,55.8086,319.011,23.9318,61.2862
29,0.376604,2977.32,2.68673e+10,897.797,1.9156,14176.8,2.35687,30.4753,61.191,-1.50388,301.891,-29.961,62.7274,-0.247974,69.4098,38.9003,217.56,92.7211,77.1236,22.4152,75.4695,-66.2007,69.4727,29.9292,172.247,57.5076,313.593,-5.20762,286.444,1.12295,21.0981,9.77275,82.1777,6.69268,115.024,29.409,147.342,-68.0775,54.0474
30,0.408479,2443.06,1.51195e+10,776.83,1.86746,14469.2,2.09585,-3.64256,56.4248,-4.27778,294.607,68.6562,58.9419,-14.0895,65.6214,-20.1312,325.112,-0.518568,105.322,44.8445,69.9094,-3.44266,57.9612,-7.44413,257.314,-1.364,342.496,13.7146,418.475,2.19609,14.9173,13.2205,84.908,-18.5221,98.0693,23.6295,269.944,10.4288,57.5767
31,0.37452,3301.5,8.71223e+09,871.732,1.95589,14415.6,2.26229,-10.7666,76.2167,90.1592,260.541,44.1228,72.1341,60.6729,76.5477,34.2092,316.271,-32.4689,88.3155,-16.0928,76.0758,-23.1706,94.7616,-4.26934,316.389,-26.7481,273.385,-58.4048,313.544,-17.2851,14.0652,-34.3352,95.9521,-0.480302,66.0422,5.00002,245.455,42.4649,64.1891
32,0.390622,1205.25,9.29192e+09,832.892,1.92618,13133.5,2.38545,12.3023,62.5348,8.10008,279.747,31.3943,76.6707,18.8775,90.7063,27.1725,359.706,61.563,95.6804,14.0854,108.668,-33.4861,95.0918,-36.6276,176.828,-35.2096,308.399,44.0197,359.089,-48.7733,14.2148,27.8845,53.2705,-8.63216,96.3706,40.2032,271.471,7.63218,43.1813
34,0.329005,1309.91,1.75615e+10,872.555,-0.355554,13378.8,2.14754,32.2101,65.4465,-17.2238,247.993,2.47666,44.703,45.7243,71.5798,-0.697648,352.861,42.8341,101.859,5.20981,88.0378,-33.1296,94.5113,16.3163,208.183,-24.7495,303.669,-0.742871,223.504,25.0938,16.9523,-10.472,98.7602,-3.31255,111.775,-6.2821,302.649,-25.0586,68.7294
