real_name,beta,diffusion_coefficient,eruption_mass,fall_time_threshold,median_grainsize,plume_height,std_grainsize,wind0_height:10974.0_dir,wind0_height:10974.0_vel,wind0_height:112.0_dir,wind0_height:112.0_vel,wind0_height:12456.0_dir,wind0_height:12456.0_vel,wind0_height:14262.0_dir,wind0_height:14262.0_vel,wind0_height:1525.0_dir,wind0_height:1525.0_vel,wind0_height:16622.0_dir,wind0_height:16622.0_vel,wind0_height:18640.0_dir,wind0_height:18640.0_vel,wind0_height:20616.0_dir,wind0_height:20616.0_vel,wind0_height:23814.0_dir,wind0_height:23814.0_vel,wind0_height:26442.0_dir,wind0_height:26442.0_vel,wind0_height:3163.0_dir,wind0_height:3163.0_vel,wind0_height:4432.0_dir,wind0_height:4432.0_vel,wind0_height:5882.0_dir,wind0_height:5882.0_vel,wind0_height:7604.0_dir,wind0_height:7604.0_vel,wind0_height:796.0_dir,wind0_height:796.0_vel,wind0_height:9708.0_dir,wind0_height:9708.0_vel
0,0.430429,783.961,4.39917e+10,827.16,-0.32816,13314.3,2.49186,36.1428,60.9303,12.1484,248.56,53.6287,62.3026,21.9503,73.761,0.153088,348.979,-6.09006,94.0163,-2.34962,91.3018,16.8505,84.9692,9.94681,267.136,17.7834,248.804,3.01814,372.999,-0.0268922,18.4965,10.836,74.81,-8.81983,93.1925,-12.6439,276.988,50.2647,53.6246
1,0.458915,728.459,3.88029e+10,797.306,-0.354617,13487,2.51091,30.0754,63.8058,6.22846,248.67,41.9867,57.4995,31.8162,72.9424,2.04905,362.855,-10.8668,97.0881,-21.4711,95.4059,19.7296,90.5139,16.207,262.273,21.0485,261.814,-1.13497,390.433,12.5921,17.869,2.85096,74.6691,-8.85183,91.063,-13.3015,282.387,48.1407,56.7364
2,0.420917,879.426,4.35833e+10,805.674,-0.481931,13425.5,2.51626,39.332,62.6807,2.61048,261.388,60.7017,60.4135,14.9533,73.6733,2.62806,336.107,1.06772,97.4027,7.61286,87.627,1.88623,86.2133,15.3824,273.917,18.9308,264.544,-0.154921,389.5,3.29013,18.0274,7.06099,73.6614,-11.6318,95.2901,-20.0901,268.542,49.1883,52.3954
4,0.400553,760.151,4.75876e+10,826.816,-0.495028,13117.1,2.9104,31.7623,56.3989,12.179,250.445,52.5541,60.0655,9.10446,80.6284,-10.6638,367.78,24.5192,106.432,-23.7812,88.9739,13.2624,85.2298,22.8767,301.257,18.4532,244.963,20.7335,388.199,-8.24709,17.8985,17.0911,76.6102,-14.5006,101.245,-14.4312,290.337,57.6861,50.3767
5,0.455115,792.57,4.28502e+10,794.446,-0.250107,13420.7,2.49649,30.896,62.015,15.1399,251.872,44.1674,56.6911,11.2763,75.2278,0.419981,354.679,-10.9885,94.8894,-0.903671,95.2579,11.7133,89.7936,19.3268,262.707,23.1895,257.645,4.87551,387.5,-6.30444,18.1344,14.7915,74.4871,-11.3575,89.9594,-15.2783,279.502,51.772,51.2604
6,0.458741,843.665,4.38315e+10,826.459,-0.249115,13557.7,2.5194,32.0395,60.6913,-1.52496,251.595,54.1125,56.6234,24.5991,73.3309,0.84492,337.991,-10.9614,89.266,-3.46607,93.9324,18.9786,84.8024,1.07131,267.935,23.0652,251.683,3.37936,382.791,2.04791,18.3189,9.07064,74.5283,-9.46414,91.3677,-16.1881,283.325,52.0802,54.5591
7,0.375676,849.822,4.46179e+10,810.237,-0.397809,13077.7,2.40285,39.197,61.6285,-1.41279,258.321,56.4887,56.1472,16.0731,75.215,4.14488,322.459,-3.474,94.3498,16.1272,89.1677,13.6871,81.0803,13.2515,274.261,26.2382,256.412,-0.949236,386.452,11.4025,17.9507,2.42022,72.0762,-7.82475,89.358,-21.2487,298.436,48.8981,54.3807
10,0.40941,838.556,4.66303e+10,828.229,-0.465662,13480.6,2.50874,40.7474,61.8645,-3.99019,241.851,54.7617,55.8601,13.9607,75.5622,1.06772,338.214,-7.67717,92.4686,-2.01755,88.2807,20.0712,83.4838,1.60252,272.387,19.7406,246.42,3.2103,378.823,1.12495,18.1499,7.65918,76.2434,-6.98591,95.8021,-16.1603,277.548,48.283,54.0982
11,0.61451,752.208,3.42014e+10,780.245,-0.167309,13332.8,2.72142,26.1819,67.7045,-1.28314,245.38,29.6948,61.6499,34.8369,67.6793,1.52696,362.188,20.4438,95.7871,-35.7724,92.0246,9.21322,91.736,28.66,264.449,31.242,257.149,-0.756607,396.953,-2.68821,17.092,20.6682,78.523,-22.2289,92.0778,-13.2911,252.845,64.9106,54.872
12,0.440748,868.247,3.9849e+10,818.839,-0.356255,13336.9,2.43027,39.2239,63.378,8.90374,257.697,60.1993,60.4324,24.066,72.3022,1.68655,336.097,5.62624,92.4709,2.16339,90.8328,2.36792,85.6416,18.0219,269.972,27.4852,256.599,0.859417,380.732,5.52751,18.2272,6.85368,74.6907,-10.3203,93.0709,-16.4248,280.248,47.3106,55.5022
