real_name,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.9800_north:1472953.200,mass_east:692320.9146_north:1470354.661,mass_east:692341.8300_north:1473492.400,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.8900_north:1473096.060,mass_east:692625.6287_north:1471812.114,mass_east:693237.5500_north:1473027.710,mass_east:693307.8300_north:1472882.830,mass_east:693883.8300_north:1473125.850,mass_east:694377.3600_north:1467140.620,mass_east:695371.1900_north:1473577.850,mass_east:695655.1900_north:1473710.470,mass_east:697797.7000_north:1474207.000,mass_east:697897.3700_north:1474135.590,mass_east:697934.4700_north:1474070.690,mass_east:697994.9800_north:1474063.940,mass_east:698174.9200_north:1473965.360,mass_east:698193.1400_north:1473787.020,mass_east:698366.8800_north:1479093.000,mass_east:698388.5400_north:1479093.160,mass_east:698414.0100_north:1473663.840,mass_east:698421.1500_north:1473650.610,mass_east:698637.1944_north:1479927.937,mass_east:699066.5700_north:1473349.550,mass_east:699749.1900_north:1478820.010,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.1100_north:1479002.790,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.7800_north:1475734.540,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.180,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.3700_north:1474878.730,mass_east:702482.6430_north:1470462.430,mass_east:702518.8983_north:1470461.695,mass_east:702558.4110_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.960,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.3490_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.1090_north:1468505.821,mass_east:703894.7541_north:1465612.150,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652
0,1.74335,1.9271,2.81223,2.74723,1.56583,3.29232,1.59752,1.57225,1.57183,4.08249,3.5849,2.63976,5.18475,5.21719,8.32306,1.12758,37.9648,55.9898,310.234,297.123,286.809,282.058,255.71,229.649,37.9432,38.16,197.271,195.054,26.9097,124.55,58.6203,50.637,56.8606,1.32522,63.7517,58.177,62.069,106.838,70.1852,77.8001,61.4323,88.229,98.7921,98.3461,22.673,67.2084,10.2794,10.2127,83.1747,30.9263,1.23862,2.88455,49.5819,33.8556,49.2805,19.789,7.95174,7.94282,5.57226,3.91297,1.50182,11.0674,2.21415,2.50147
1,1.78653,1.97409,2.87228,2.80664,1.61401,3.35729,1.64668,1.62303,1.62286,4.15204,3.65211,2.70415,5.25186,5.2871,8.32476,1.18111,35.2013,51.1381,301.853,290.983,282,277.825,253.809,229.429,37.8522,38.0722,198.179,196.024,27.0651,125.31,58.587,51.198,56.2269,1.36361,64.2182,59.4706,60.7983,103.848,68.7131,78.7097,60.3022,89.8007,99.0081,98.0226,21.942,66.5264,9.98412,9.91644,83.0245,30.11,1.2547,2.87065,49.3588,33.3351,50.0237,19.1975,7.67374,7.66477,5.40889,3.83047,1.50108,10.6458,2.19267,2.46993
2,1.8597,2.05657,3.02103,2.94736,1.65196,3.54329,1.68554,1.65618,1.65546,4.4036,3.84904,2.81203,5.55068,5.58001,8.84747,1.17304,37.3472,53.2689,301.776,292.983,284.275,281.837,261.506,235.794,40.0213,40.257,207.644,205.478,28.6189,136.586,61.7207,53.7225,61.2785,1.35594,66.6197,61.1223,65.2577,106.914,72.8298,79.3525,62.3577,88.1442,95.9282,95.139,23.0573,66.682,10.4026,10.3321,80.7737,31.1245,1.25856,2.91924,48.8818,33.4862,47.6688,19.5898,7.96986,7.96029,5.5956,3.93811,1.51786,10.9871,2.23267,2.52066
4,1.98442,2.18311,3.18836,3.10623,1.7238,3.73155,1.75675,1.71991,1.71839,4.63005,4.02868,2.9184,5.75372,5.76832,9.11845,1.36531,39.3407,56.6477,270.497,260.742,252.37,249.246,228.923,206.612,37.7531,37.9714,179.729,177.819,27.0674,116.106,59.731,53.1924,53.6838,1.94206,68.0926,64.8363,60.1091,106.88,68.4918,86.5913,59.287,99.7621,104.571,101.249,21.334,64.4427,9.66367,9.60115,80.9137,29.2143,1.46265,2.95486,46.6513,31.6948,45.649,18.4943,7.5144,7.50627,5.32626,3.81311,1.60612,10.3996,2.25582,2.51792
5,1.62828,1.79862,2.61065,2.55298,1.46695,3.0505,1.49634,1.47278,1.47237,3.77044,3.32811,2.46059,4.82281,4.85534,7.78138,1.06111,35.2929,51.6456,300.868,289.271,279.767,275.562,251.161,226.105,37.2483,37.4907,195.318,193.177,26.6619,125.577,60.1434,52.9905,58.8899,1.30943,67.1291,62.7597,65.1907,110.684,73.8708,83.0611,64.5805,94.6404,102.874,101.651,23.5656,70.2131,10.5939,10.527,86.0374,32.3198,1.24628,2.94194,51.7744,35.3206,51.1484,20.5742,8.23787,8.22897,5.76208,4.03241,1.52927,11.4977,2.26895,2.56787
6,1.65058,1.82142,2.65099,2.58794,1.47909,3.09969,1.50862,1.48502,1.48464,3.84099,3.36209,2.47821,4.82402,4.85056,7.67684,1.07628,34.4946,50.6352,298.002,288.259,279.622,276.219,254.106,229.663,38.1028,38.3246,199.926,197.789,27.1857,128.385,59.0223,51.0752,57.531,1.30792,64.156,58.6187,61.7764,106.009,69.5683,77.9099,60.2305,87.7078,97.1406,96.3977,22.4024,65.3629,10.2611,10.1941,80.7082,30.2432,1.23563,2.89017,47.8693,32.7864,47.0441,19.3236,7.92851,7.91943,5.5803,3.92788,1.50578,10.9308,2.22345,2.51256
7,1.89565,2.09759,3.06928,2.99803,1.70356,3.5945,1.73851,1.71165,1.7113,4.45483,3.91399,2.88268,5.65184,5.68932,9.01738,1.22714,38.7152,55.4862,289.885,282.283,275.432,272.289,252.711,231.955,38.9196,39.1422,203.666,201.691,27.6674,132.168,60.0731,52.3445,58.4776,1.39425,65.6533,60.6482,61.5538,105.188,69.2737,80.1143,60.1935,90.7994,99.2845,98.0814,22.1091,65.9327,10.2644,10.1892,82.1964,29.8799,1.27391,2.95479,48.3587,32.6626,48.2542,18.9239,7.77264,7.76265,5.51001,3.9158,1.52153,10.6095,2.23202,2.51666
10,1.66475,1.84078,2.69639,2.63226,1.48906,3.16149,1.51929,1.49451,1.49404,3.92993,3.43982,2.52154,4.98062,5.00967,8.01261,1.06972,36.5837,53.7026,308.52,297.271,287.72,283.792,259.591,233.742,37.5468,37.7627,202.436,200.216,26.4877,129.283,58.116,49.9145,58.4902,1.2808,62.9033,57.1085,63.3666,108.112,71.4808,76.5511,62.139,86.5962,97.512,97.4047,22.8822,67.5119,10.3107,10.2432,82.8521,31.141,1.2064,2.84394,49.5902,33.8996,48.7983,19.8199,7.95297,7.9439,5.55521,3.88459,1.47199,11.073,2.18217,2.46953
11,1.73495,1.90763,2.76373,2.6942,1.5421,3.22523,1.57187,1.54617,1.54559,3.99315,3.47425,2.55866,4.92266,4.94213,7.7261,1.12282,33.4829,49.0833,303.139,293.068,284.178,280.626,257.887,232.601,38.4265,38.6517,202.267,200.069,27.4611,129.951,59.5572,51.6437,57.9068,1.3155,64.7362,59.6286,64.5325,111.293,73.576,78.9171,63.5934,89.676,99.165,98.6138,22.177,69.1522,9.84084,9.78114,84.5256,30.9001,1.23378,2.81228,50.6202,34.0937,50.3271,19.5408,7.71543,7.70756,5.41644,3.81685,1.49273,10.822,2.18384,2.46173
12,1.77363,1.96188,2.87271,2.80488,1.58778,3.36496,1.62022,1.59416,1.59371,4.1731,3.65966,2.68982,5.27657,5.30883,8.41126,1.13997,36.5952,52.8555,287.429,278.752,270.987,267.895,247.709,225.269,38.5671,38.7916,197.505,195.503,27.6337,128.855,59.2981,51.3741,58.1224,1.32556,63.8382,58.1688,62.0428,104.016,69.6387,76.2136,60.4959,85.0334,94.3287,94.0255,22.4248,65.6517,10.1875,10.1183,80.287,30.4231,1.22758,2.86121,48.4803,33.1483,47.96,19.3507,7.80905,7.79975,5.48012,3.85561,1.48055,10.8113,2.18172,2.46424
13,1.79971,1.99106,2.91518,2.84692,1.61509,3.41689,1.64807,1.62189,1.62146,4.24378,3.72087,2.73418,5.38974,5.42387,8.67556,1.15796,39.9115,58.3923,305.387,293.411,283.553,279.575,255.478,229.842,40.5746,40.8066,199.493,197.331,28.8071,128.25,62.2565,53.79,57.7098,1.3256,67.0861,61.1779,62.6721,108.272,70.8491,80.4785,61.5267,89.9515,99.2029,98.5181,22.3395,67.102,10.0815,10.0144,82.9369,30.5191,1.22624,2.83923,49.1187,33.3355,48.5297,19.3475,7.76078,7.7518,5.44226,3.82859,1.47733,10.7795,2.17195,2.45178
14,1.80865,1.99636,2.92735,2.85345,1.5994,3.43224,1.63134,1.60213,1.60131,4.27073,3.71514,2.70947,5.33008,5.35264,8.44413,1.13463,34.9931,50.5555,319.011,304.77,292.785,288.458,260.764,230.602,38.4851,38.6846,197.591,195.215,26.8831,124.314,57.2233,48.4744,57.0199,1.312,60.3111,54.1078,62.764,105.908,70.9929,72.183,62.0808,81.5506,93.4741,94.1383,22.5469,67.7081,10.0923,10.0278,82.353,31.0707,1.22652,2.8338,50.2974,34.2534,50.2378,19.8074,7.82748,7.81888,5.47641,3.84532,1.48471,10.9623,2.18238,2.46368
15,1.75287,1.93938,2.81415,2.75463,1.59352,3.28613,1.62597,1.60248,1.60229,4.05157,3.59346,2.67305,5.20418,5.24576,8.33291,1.1539,36.864,53.8271,300.059,287.526,277.356,273.143,248.343,222.315,38.6793,38.9259,191.956,189.801,28.0914,123.235,61.2076,53.5929,57.3524,1.32767,66.6858,61.2432,63.2936,107.197,71.4526,79.5092,62.0467,87.9832,95.8557,95.2441,22.8298,66.8101,10.2454,10.1797,80.8532,31.1336,1.23733,2.86734,49.0689,33.7142,47.6888,19.7509,7.9371,7.92828,5.55412,3.89632,1.4987,11.0519,2.20681,2.49258
16,1.63716,1.8048,2.61865,2.55637,1.46943,3.05763,1.49848,1.47576,1.47544,3.78228,3.31124,2.44802,4.72746,4.75295,7.47899,1.07779,33.6731,49.4351,290.751,281.089,272.129,269.316,248.343,222.984,37.934,38.1651,194.968,192.849,27.4312,126.221,60.1508,52.9416,55.7651,1.29874,66.9987,62.4857,60.1233,103.8,67.5304,82.4947,57.4865,92.612,96.8197,94.0934,21.5842,61.2806,9.90232,9.83983,75.4086,28.8594,1.22663,2.82028,44.3009,30.724,42.3945,18.4329,7.69575,7.68718,5.42689,3.82866,1.48965,10.5684,2.18469,2.46415
17,1.59514,1.76457,2.60264,2.53653,1.41506,3.0574,1.44409,1.41976,1.41927,3.81204,3.31372,2.41364,4.77039,4.79357,7.5769,1.01588,32.1075,46.4773,291.317,281.69,272.559,269.913,249.069,223.162,38.6155,38.8488,195.493,193.367,27.7575,127.764,60.3011,52.5047,58.0765,1.22359,65.6171,60.2897,63.6247,107.642,71.7365,79.0793,61.8085,88.4868,96.6504,95.8297,22.4917,66.4573,9.98851,9.92388,80.866,30.717,1.15009,2.72539,48.603,33.2507,47.3898,19.3853,7.71261,7.70391,5.36552,3.73771,1.40534,10.783,2.09032,2.36801
18,1.67844,1.85578,2.63785,2.59384,1.56874,3.05564,1.60035,1.58244,1.58276,3.7162,3.36598,2.57089,4.8777,4.93316,7.82658,1.16454,36.2994,53.66,310.588,301.665,294.622,289.96,266.252,245.812,36.8952,37.1476,212.128,210.006,26.9805,131.625,60.3148,53.2273,57.7201,1.47622,67.1086,62.143,61.3822,108.332,69.6444,81.452,60.2635,90.5,97.3413,96.0181,22.3298,65.1357,10.6936,10.6141,79.6599,29.9037,1.3929,3.23761,47.2379,32.2688,45.6735,18.9966,8.1065,8.09598,5.8433,4.22305,1.67617,10.8745,2.44946,2.75364
19,1.78506,1.97192,2.89029,2.81913,1.58609,3.38861,1.61801,1.59,1.5893,4.21422,3.67566,2.68716,5.29145,5.31749,8.42884,1.12703,36.3116,52.7219,299.954,287.171,276.603,272.518,247.384,220.534,39.6551,39.8774,189.956,187.774,28.241,120.794,60.3976,52.3155,55.5419,1.29179,65.1173,59.5944,61.2429,105.357,69.4085,78.3497,60.8678,88.1133,97.5214,96.9789,22.0436,66.7876,9.87555,9.81216,82.4943,30.384,1.2013,2.77567,49.3597,33.4928,49.2896,19.3537,7.6521,7.64364,5.35259,3.75851,1.45078,10.7132,2.1324,2.40724
