real_name,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.9800_north:1472953.200,mass_east:692320.9146_north:1470354.661,mass_east:692341.8300_north:1473492.400,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.8900_north:1473096.060,mass_east:692625.6287_north:1471812.114,mass_east:693237.5500_north:1473027.710,mass_east:693307.8300_north:1472882.830,mass_east:693883.8300_north:1473125.850,mass_east:694377.3600_north:1467140.620,mass_east:695371.1900_north:1473577.850,mass_east:695655.1900_north:1473710.470,mass_east:697797.7000_north:1474207.000,mass_east:697897.3700_north:1474135.590,mass_east:697934.4700_north:1474070.690,mass_east:697994.9800_north:1474063.940,mass_east:698174.9200_north:1473965.360,mass_east:698193.1400_north:1473787.020,mass_east:698366.8800_north:1479093.000,mass_east:698388.5400_north:1479093.160,mass_east:698414.0100_north:1473663.840,mass_east:698421.1500_north:1473650.610,mass_east:698637.1944_north:1479927.937,mass_east:699066.5700_north:1473349.550,mass_east:699749.1900_north:1478820.010,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.1100_north:1479002.790,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.7800_north:1475734.540,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.180,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.3700_north:1474878.730,mass_east:702482.6430_north:1470462.430,mass_east:702518.8983_north:1470461.695,mass_east:702558.4110_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.960,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.3490_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.1090_north:1468505.821,mass_east:703894.7541_north:1465612.150,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652
0,1.75153,1.9359,2.81238,2.74991,1.58445,3.28575,1.6165,1.59276,1.59253,4.0593,3.58098,2.65515,5.16385,5.19998,8.23149,1.15297,36.6527,54.0325,312.903,300.195,290.029,285.343,259.002,232.72,37.8687,38.0962,199.783,197.524,27.2475,125.134,59.5864,52.1078,56.1599,1.34947,65.7483,60.5069,60.6494,105.135,68.3773,80.5063,59.5475,90.8964,99.7979,98.4804,22.1888,65.0361,10.1736,10.1058,81.2834,29.9892,1.25525,2.89768,47.7079,32.6055,47.2343,19.1625,7.8366,7.82748,5.52233,3.89977,1.51392,10.8032,2.22148,2.50583
1,1.79805,1.98745,2.87332,2.81222,1.6502,3.35114,1.68375,1.66401,1.66434,4.1291,3.65652,2.73679,5.26754,5.31149,8.36772,1.2355,36.2863,53.1006,302.566,291.68,283.093,278.505,254.148,230.975,38.0898,38.3194,199.09,196.962,27.4452,124.953,59.6902,52.6756,55.3382,1.40801,66.1268,61.8489,59.5269,103.05,67.3316,81.3232,58.8675,92.6183,100.169,98.4246,21.3429,64.998,9.81791,9.74931,81.8797,29.155,1.2798,2.88723,47.8624,32.1718,48.4364,18.5164,7.51355,7.50448,5.33241,3.80482,1.51618,10.3267,2.19894,2.47131
2,1.80906,2.00123,2.93397,2.86431,1.6169,3.43889,1.64989,1.62283,1.62231,4.26831,3.74113,2.74384,5.4018,5.43397,8.62147,1.15885,36.9421,52.9951,300.138,290.792,281.881,279.197,258.302,232.717,39.7968,40.0419,204.396,202.248,28.6628,133.768,62.4151,54.7987,59.7498,1.34073,68.1447,62.9783,63.7364,106.318,71.3254,81.4713,61.0254,90.2804,96.8948,95.5857,22.4236,65.4308,10.1477,10.0781,79.9283,30.2482,1.24083,2.86689,47.6493,32.5089,46.3558,18.9878,7.76086,7.75143,5.46094,3.85275,1.4927,10.6651,2.19105,2.47188
5,1.40827,1.55845,2.26302,2.21439,1.31738,2.64886,1.34499,1.34263,1.34475,3.28596,2.89866,2.16218,4.23936,4.27624,6.93023,1.47294,34.3383,51.9492,291.745,281.471,272.463,269.062,246.798,221.98,36.8703,37.1077,192.347,190.228,26.024,123.383,59.4784,52.0632,57.7835,1.60928,66.4418,62.303,65.031,112.084,73.9236,83.1999,63.9268,95.4717,102.867,101.18,22.8068,68.9085,10.0856,10.0219,84.3721,31.4086,1.28801,2.85259,50.097,34.0583,48.766,19.7501,7.84221,7.83381,5.47278,3.83522,1.49393,10.9859,2.17957,2.45813
6,1.57944,1.7418,2.51124,2.45648,1.43444,2.92627,1.46289,1.44402,1.44412,3.60479,3.18563,2.37269,4.5817,4.61294,7.33651,1.14298,34.7567,51.7656,270.861,262.215,255.337,251.531,231.175,212.201,36.9712,37.2068,183.888,182.043,26.4492,116.47,59.0869,51.3316,52.6879,1.81575,65.0603,59.8329,59.8595,109.181,68.9698,80.0402,60.1883,90.7142,99.9363,98.9071,21.027,66.0802,9.55614,9.49261,82.21,29.2614,1.47615,3.02885,47.8792,32.2344,47.0596,18.5582,7.41556,7.40751,5.2677,3.79688,1.61894,10.3214,2.26424,2.5213
7,1.56872,1.73371,2.56112,2.49395,1.38814,3.01367,1.41636,1.39293,1.39251,3.77318,3.26248,2.36417,4.71303,4.73266,7.54922,1.04236,32.7379,47.5429,284.412,278.16,271.671,269.4,251.622,231.21,38.7349,38.9418,203.326,201.37,27.0031,129.657,58.638,50.3363,55.9344,2.10015,63.6083,58.7096,60.5771,106.945,68.7849,78.9115,59.1835,90.7252,99.2023,97.6489,21.1223,64.3939,9.70734,9.63644,80.4427,28.8027,1.59924,3.09662,46.4879,31.3196,45.7185,18.1137,7.38377,7.37462,5.25472,3.79505,1.65368,10.1302,2.27201,2.52273
10,1.46103,1.61657,2.35082,2.30035,1.32981,2.74987,1.35699,1.33966,1.33983,3.40196,3.00983,2.2294,4.39149,4.42594,7.14569,1.08093,34.332,51.1911,280.46,271.452,263.879,260.321,239.477,218.328,35.5644,35.7936,189.434,187.475,25.001,120.887,57.3533,49.3779,55.7024,1.79608,63.1321,57.7858,63.7753,113.295,73.2812,78.4211,63.8312,89.7944,100.774,100.504,22.096,69.5705,9.67727,9.61495,85.3092,30.9612,1.38214,2.85831,50.5075,34.0304,49.3741,19.4415,7.51489,7.50693,5.23938,3.69594,1.51114,10.6389,2.14395,2.40175
11,1.36921,1.50686,2.15019,2.10433,1.27752,2.49775,1.30269,1.29506,1.29619,3.06952,2.71165,2.05246,3.86536,3.89597,6.09157,1.08505,26.7477,40.13,294.311,288.829,283.476,280.353,261.858,242.575,32.6792,32.9038,213.227,211.209,23.5262,138.538,54.5626,48.2223,62.4599,1.61029,62.1885,58.3715,69.9736,117.216,79.9082,79.1426,69.3169,92.155,103.124,102.975,24.2943,74.9781,10.9963,10.9251,90.1556,33.8769,1.48184,3.31513,55.2721,37.4056,54.7096,21.4605,8.5647,8.55558,6.08246,4.35341,1.75725,11.9167,2.53883,2.84878
12,1.73864,1.92397,2.79019,2.73088,1.58699,3.25457,1.61961,1.59869,1.59882,4.00459,3.55252,2.65384,5.10791,5.1498,8.06823,1.17385,34.408,50.0016,287.273,278.842,271.38,268.099,247.727,225.766,37.2642,37.5056,197.393,195.381,27.3402,127.389,59.8395,52.762,56.8984,1.37382,66.2816,61.0471,60.8148,104.271,68.355,80.3353,59.3854,89.8002,98.1675,96.974,22.2208,64.6604,10.2083,10.1379,80.3753,29.9564,1.26369,2.91474,47.4911,32.5104,46.9013,19.0996,7.81095,7.80149,5.50707,3.89494,1.5146,10.7456,2.22011,2.50328
14,1.76909,1.95492,2.84551,2.7807,1.5964,3.32761,1.62865,1.60455,1.6043,4.11862,3.62321,2.67832,5.22829,5.26329,8.3419,1.16386,36.0094,52.6495,318.032,305.667,295.783,290.941,264.332,238.346,37.3675,37.5812,204.641,202.361,26.4094,128.321,57.4511,49.5926,57.7825,1.36801,62.1224,56.7501,62.3786,104.452,70.2946,75.3632,61.3224,85.393,95.482,95.2336,22.4007,66.8485,10.1953,10.1256,81.9187,30.6035,1.26955,2.92093,49.4548,33.5655,49.3092,19.4088,7.82461,7.81537,5.51951,3.90788,1.5259,10.8122,2.23332,2.51703
15,1.716,1.89862,2.75195,2.69436,1.56462,3.21206,1.5965,1.5744,1.57432,3.95721,3.5132,2.61875,5.08303,5.12464,8.11203,1.14148,35.3646,51.803,306.072,292.449,281.397,277.025,250.875,223.202,38.3644,38.6184,191.913,189.679,28.0874,121.955,61.8123,54.6648,56.3103,1.32198,68.325,63.2729,62.1144,106.474,70.1329,81.9818,60.7212,90.5536,97.0887,95.7983,22.3779,65.3681,10.0885,10.0232,79.7532,30.3959,1.23143,2.8425,47.7485,32.7848,46.2388,19.2488,7.8025,7.79369,5.47424,3.85025,1.48894,10.8139,2.18777,2.46927
16,1.59998,1.76404,2.55236,2.49371,1.44415,2.97743,1.47269,1.45149,1.45129,3.67613,3.23037,2.39762,4.61813,4.64585,7.30394,1.06763,32.3197,47.3533,292.019,281.888,272.387,269.648,248.186,221.624,36.9805,37.2177,193.481,191.322,26.9411,125.112,59.8168,53.1532,55.6936,1.30046,67.4137,63.3063,60.4008,103.487,67.8005,83.1225,57.7059,92.939,96.4649,93.6621,21.7031,61.3263,9.93045,9.86843,75.125,29.0338,1.23316,2.82979,44.4026,30.8592,42.3765,18.5222,7.73045,7.72192,5.45156,3.84667,1.4997,10.6194,2.19781,2.4784
19,1.74714,1.93076,2.82503,2.75725,1.5601,3.30941,1.59162,1.56528,1.56473,4.10827,3.59449,2.63763,5.17476,5.20331,8.22495,1.1159,35.1239,51.1325,302.373,289.192,278.307,274.123,248.38,220.886,38.9834,39.2116,189.79,187.571,27.9606,119.854,60.3601,52.6281,54.7425,1.28213,65.7377,60.4215,60.2742,104.701,68.3055,79.3617,59.699,89.0219,97.6618,96.763,21.6521,65.421,9.73502,9.67172,81.2219,29.7153,1.19062,2.74634,48.0632,32.5994,47.7515,18.8804,7.52552,7.51704,5.27403,3.70978,1.43593,10.4898,2.10835,2.37916
20,1.79425,1.98277,2.89737,2.82904,1.60731,3.39419,1.63975,1.61336,1.61288,4.21411,3.6921,2.71205,5.33478,5.36601,8.53404,1.15717,37.7477,55.5857,311.583,298.136,288.164,282.534,254.45,229.877,36.7486,36.9477,195.207,192.999,25.9259,119.194,56.3019,48.7265,53.2912,1.34538,61.5971,56.363,57.7561,102.425,65.7055,75.8874,58.1723,86.6697,97.6625,97.2253,21.2017,64.8584,9.75556,9.68765,81.8627,29.0673,1.23282,2.82608,47.8591,32.2589,48.3394,18.6137,7.46866,7.45974,5.27384,3.74359,1.46966,10.3399,2.14515,2.41549
21,1.62588,1.79674,2.62623,2.5635,1.47155,3.07875,1.50158,1.48412,1.48456,3.83101,3.34679,2.46227,4.84331,4.87256,7.77035,1.24154,33.9688,50.524,303.964,291.304,281.544,276.336,249.141,224.57,39.0162,39.2342,190.055,187.858,27.6283,115.487,59.7197,52.0656,53.0908,1.83743,65.52,61.0961,58.7803,104.038,66.8313,80.9455,58.0675,92.3544,99.261,97.2166,20.8554,63.4068,9.52179,9.45599,79.4849,28.5029,1.40544,2.90914,46.017,31.0487,45.4203,17.9743,7.31144,7.30284,5.18522,3.71231,1.54024,10.0677,2.17832,2.43522
22,1.71648,1.89556,2.76698,2.70091,1.53337,3.2386,1.56413,1.53834,1.53779,4.01634,3.51576,2.58378,5.05274,5.08006,8.02358,1.1002,34.7021,50.7209,311.079,298.483,287.815,283.65,257.592,229.62,38.1942,38.4165,197.107,194.796,27.4008,123.219,59.1617,51.2879,55.184,1.285,64.266,58.5081,60.0234,104.089,67.7359,77.5698,58.95,86.8714,96.4852,95.786,21.8028,64.3197,9.88763,9.82353,79.912,29.6255,1.20138,2.78332,47.2078,32.2725,46.6576,18.9202,7.64499,7.63632,5.36355,3.77146,1.45451,10.6104,2.13966,2.41578
24,1.64865,1.8211,2.63529,2.57748,1.50335,3.07327,1.53373,1.51447,1.51463,3.78706,3.3451,2.49675,4.79389,4.82939,7.55436,1.12748,31.7956,46.2402,291.851,283.054,274.822,271.873,251.13,226.929,37.8752,38.1206,198.367,196.26,27.637,128.065,60.7218,53.3791,57.4939,1.36679,67.0162,61.6527,62.4236,107.355,70.4278,81.0724,61.2844,90.5691,99.4836,98.6446,22.5943,66.7998,10.2772,10.2099,82.627,30.7375,1.27537,2.93286,49.071,33.5085,48.4465,19.5968,7.93834,7.92927,5.58879,3.94741,1.53817,10.9881,2.25358,2.5408
25,1.54961,1.71348,2.52844,2.46348,1.38453,2.9758,1.41289,1.39277,1.39274,3.72768,3.22745,2.34641,4.68162,4.70451,7.54349,1.08342,33.7355,49.8702,296.088,286.831,279.025,275.038,252.224,230.279,40.2542,40.4775,198.207,196.113,28.2204,122.17,61.3731,53.0995,53.4107,1.70576,66.7117,61.8609,58.7267,105.911,67.0754,81.8931,58.0799,93.2367,100.271,98.3073,20.236,63.8177,9.18958,9.12291,80.5112,27.8854,1.3652,2.84248,45.9386,30.5706,45.5331,17.4195,6.99413,6.98554,4.96211,3.5666,1.49458,9.64346,2.10451,2.34841
26,1.66333,1.84038,2.71066,2.64372,1.48578,3.18531,1.51628,1.49323,1.49302,3.97313,3.4625,2.52537,5.01826,5.04582,8.04201,1.15306,34.6496,50.5897,297.791,289.325,281.69,278.294,256.721,234.6,37.6039,37.8171,203.276,201.176,26.7029,126.038,58.6397,51.8101,54.4354,2.03629,65.935,62.2971,58.1955,102.242,65.6759,83.0539,56.5704,95.4334,101.214,98.2798,20.59,61.761,9.55284,9.48158,78.5669,27.7594,1.50093,2.98754,44.609,30.0411,44.1233,17.4393,7.22521,7.21587,5.15609,3.72123,1.5852,9.81731,2.20783,2.4592
28,1.65515,1.83239,2.62323,2.57607,1.55541,3.04619,1.58751,1.57454,1.5755,3.7188,3.34672,2.55117,4.82929,4.88317,7.6416,1.2056,32.9219,48.4159,294.186,284.824,277.009,273.148,251.197,228.871,34.7269,34.9684,198.975,196.91,25.6396,126.695,57.6157,51.4156,56.0406,1.43996,65.2708,60.8523,59.5131,100.84,66.6216,80.5047,57.5418,90.7818,97.6691,95.5858,21.802,62.3243,10.17,10.0984,77.8848,29.1148,1.31917,2.9887,45.7665,31.3877,45.296,18.5386,7.76393,7.75429,5.52647,3.94694,1.56938,10.5452,2.27979,2.56301
