real_name,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.9800_north:1472953.200,mass_east:692320.9146_north:1470354.661,mass_east:692341.8300_north:1473492.400,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.8900_north:1473096.060,mass_east:692625.6287_north:1471812.114,mass_east:693237.5500_north:1473027.710,mass_east:693307.8300_north:1472882.830,mass_east:693883.8300_north:1473125.850,mass_east:694377.3600_north:1467140.620,mass_east:695371.1900_north:1473577.850,mass_east:695655.1900_north:1473710.470,mass_east:697797.7000_north:1474207.000,mass_east:697897.3700_north:1474135.590,mass_east:697934.4700_north:1474070.690,mass_east:697994.9800_north:1474063.940,mass_east:698174.9200_north:1473965.360,mass_east:698193.1400_north:1473787.020,mass_east:698366.8800_north:1479093.000,mass_east:698388.5400_north:1479093.160,mass_east:698414.0100_north:1473663.840,mass_east:698421.1500_north:1473650.610,mass_east:698637.1944_north:1479927.937,mass_east:699066.5700_north:1473349.550,mass_east:699749.1900_north:1478820.010,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.1100_north:1479002.790,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.7800_north:1475734.540,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.180,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.3700_north:1474878.730,mass_east:702482.6430_north:1470462.430,mass_east:702518.8983_north:1470461.695,mass_east:702558.4110_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.960,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.3490_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.1090_north:1468505.821,mass_east:703894.7541_north:1465612.150,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652
0,1.75392,1.93811,2.83201,2.76511,1.56824,3.3175,1.59986,1.57337,1.57281,4.11959,3.60831,2.64865,5.21878,5.24868,8.40015,1.12133,38.9066,57.3518,305.98,292.651,282.212,277.551,251.543,225.549,38.4022,38.6147,194.047,191.871,27.0354,123.57,58.5431,50.0976,57.223,1.31461,62.8486,56.8597,63.205,108.396,71.6589,76.154,62.935,86.276,97.9848,98.1954,23.0587,68.8632,10.358,10.2931,84.474,31.6919,1.23378,2.88195,50.9995,34.8502,50.7022,20.3186,8.06075,8.05211,5.62619,3.93536,1.50176,11.3084,2.21927,2.50939
1,1.91584,2.1181,3.08417,3.01426,1.72897,3.60541,1.76411,1.73765,1.73735,4.4575,3.92553,2.90586,5.65269,5.69185,8.97547,1.24511,38.3508,55.69,294.455,282.384,273.162,268.403,243.535,220.143,38.8009,39.0176,189.129,187.062,27.6922,118.979,59.1889,51.5541,54.0825,1.35897,64.4229,59.4006,59.4939,103.631,67.7975,78.6527,60.3475,89.8003,100.064,99.4006,21.5094,67.604,9.67847,9.61354,84.9432,30.0571,1.23075,2.79059,50.5656,33.9088,52.0584,19.2564,7.45879,7.45036,5.23526,3.70386,1.45972,10.4944,2.12452,2.39111
2,1.93112,2.13269,3.14849,3.06534,1.68544,3.69841,1.71928,1.68469,1.68343,4.61205,3.99599,2.88909,5.72627,5.7448,9.06141,1.16948,36.9415,52.1559,300.226,292.532,284.099,282.368,263.617,237.395,41.1713,41.4003,210.306,208.123,29.2598,139.703,62.2004,53.6094,62.4662,1.33966,66.1395,60.1185,66.711,108.358,74.3568,78.011,63.3509,86.2841,94.8123,94.4567,23.3545,67.3594,10.4533,10.3843,80.916,31.6084,1.24903,2.90844,49.4151,33.9635,48.0255,19.8982,8.04438,8.03499,5.62996,3.9484,1.51211,11.1436,2.23016,2.52016
4,1.59994,1.76193,2.56265,2.4996,1.42177,2.99734,1.44944,1.42513,1.42455,3.71984,3.24409,2.37776,4.65209,4.67249,7.4172,1.06341,32.6152,47.3373,272.88,265.765,258.916,256.473,238.598,218.27,37.0905,37.3203,191.983,190.116,26.4596,125.104,59.4511,52.1208,57.1605,1.91265,66.5368,61.9049,63.4473,111.24,72.2773,83.1451,62.8874,95.1743,103.963,102.493,22.6735,68.5621,10.4169,10.3458,85.0649,31.1089,1.64384,3.34127,50.0056,33.9702,49.1885,19.7749,8.04391,8.0348,5.73945,4.15934,1.80749,11.0962,2.50592,2.78299
5,1.69367,1.86834,2.73036,2.66285,1.5015,3.19884,1.53127,1.50417,1.50342,3.97825,3.46643,2.53306,4.9904,5.01248,7.99733,1.06973,35.3102,51.1546,293.633,282.327,272.601,269.038,245.847,220.063,40.2034,40.4447,190.937,188.82,28.7631,123.896,62.5417,54.6962,58.051,1.28696,68.2785,63.2679,63.9443,108.954,72.3485,82.7192,63.187,93.1766,101.191,100.03,23.0763,68.8269,10.3668,10.3025,84.5703,31.6282,1.22538,2.87701,50.7828,34.6178,50.3608,20.1687,8.07881,8.07015,5.65005,3.95267,1.50305,11.2771,2.22657,2.51917
6,1.58653,1.74898,2.559,2.49319,1.40591,2.99975,1.43375,1.40948,1.40891,3.73908,3.23977,2.365,4.64236,4.66019,7.40186,1.01651,33.3771,48.9343,292.066,282.074,272.992,269.951,248.323,222.976,39.8039,40.0213,194.467,192.347,28.0411,126.107,59.9355,51.1043,57.4708,1.24881,63.5798,57.3779,62.9064,107.935,71.1801,75.9986,61.9397,85.2228,95.9692,96.0851,22.5813,67.4111,10.1314,10.0691,82.4194,30.9515,1.19131,2.80159,49.6231,33.8828,48.9964,19.7835,7.90345,7.89505,5.519,3.85548,1.46255,11.0577,2.16848,2.45422
7,1.77833,1.96816,2.88731,2.81875,1.59534,3.3856,1.62817,1.60292,1.6026,4.20632,3.68395,2.70536,5.32678,5.36052,8.52771,1.15136,37.3271,53.7068,286.838,279.179,271.994,269.24,250.269,228.555,39.7859,40.0128,201.406,199.43,28.2237,132.457,60.8897,52.5667,59.694,1.33668,65.5512,59.8963,63.649,107.767,71.6496,78.9614,62.2671,88.9388,98.4865,97.969,22.8149,67.8586,10.366,10.2944,83.4466,31.0292,1.23466,2.89436,49.9629,33.9317,49.6288,19.68,7.92214,7.91256,5.55653,3.90437,1.48956,10.9634,2.20075,2.48782
10,1.62772,1.79896,2.65413,2.58556,1.43873,3.12194,1.46786,1.44188,1.44121,3.90653,3.3831,2.45277,4.89615,4.91653,7.8935,1.02477,35.9805,52.555,301.952,290.51,280.428,277.037,253.598,226.619,38.6859,38.89,196.876,194.676,26.8507,127.165,58.0918,49.1023,58.4273,1.23113,61.4968,55.1086,64.4649,109.713,73.0129,74.0777,63.8099,83.8406,96.4529,97.233,23.1132,69.5738,10.2067,10.1435,84.691,31.9211,1.16598,2.7618,51.45,35.1094,50.9685,20.3664,7.94246,7.93402,5.49908,3.81434,1.42994,11.2362,2.12786,2.41173
11,1.82264,2.00625,2.88955,2.82352,1.6368,3.36437,1.66854,1.64199,1.64142,4.1436,3.6458,2.70875,5.19616,5.22547,8.20888,1.18128,36.1298,53.125,315.36,301.316,289.943,285.384,258.335,229.661,37.8252,38.0419,197.276,194.957,26.7552,125.536,58.0282,49.5289,57.959,1.34366,61.9636,56.0542,66.0267,112.31,75.3549,74.717,65.3826,84.5923,95.9683,96.5003,23.0132,70.6038,10.1331,10.0748,84.6721,32.1656,1.26183,2.87452,52.0411,35.4251,51.3286,20.4448,8.01158,8.00393,5.60083,3.93025,1.53133,11.3234,2.24328,2.53034
12,1.79164,1.97988,2.90953,2.83652,1.58694,3.41326,1.61909,1.59066,1.58994,4.24824,3.69874,2.69814,5.31945,5.34452,8.47548,1.12712,36.8352,53.0252,286.897,278.251,270.227,267.492,247.817,224.567,39.4879,39.6998,197.546,195.533,27.8637,130.097,58.9666,50.1783,59.0641,1.31145,61.9972,55.6144,63.6016,105.823,71.4751,73.1437,62.0536,81.4114,92.3023,92.8778,22.8534,67.114,10.2774,10.2102,81.014,31.2072,1.22173,2.85732,49.7348,34.0973,49.1032,19.8904,7.93094,7.92192,5.54119,3.88096,1.4804,11.0695,2.18732,2.473
