real_name,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.9800_north:1472953.200,mass_east:692320.9146_north:1470354.661,mass_east:692341.8300_north:1473492.400,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.8900_north:1473096.060,mass_east:692625.6287_north:1471812.114,mass_east:693237.5500_north:1473027.710,mass_east:693307.8300_north:1472882.830,mass_east:693883.8300_north:1473125.850,mass_east:694377.3600_north:1467140.620,mass_east:695371.1900_north:1473577.850,mass_east:695655.1900_north:1473710.470,mass_east:697797.7000_north:1474207.000,mass_east:697897.3700_north:1474135.590,mass_east:697934.4700_north:1474070.690,mass_east:697994.9800_north:1474063.940,mass_east:698174.9200_north:1473965.360,mass_east:698193.1400_north:1473787.020,mass_east:698366.8800_north:1479093.000,mass_east:698388.5400_north:1479093.160,mass_east:698414.0100_north:1473663.840,mass_east:698421.1500_north:1473650.610,mass_east:698637.1944_north:1479927.937,mass_east:699066.5700_north:1473349.550,mass_east:699749.1900_north:1478820.010,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.1100_north:1479002.790,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.7800_north:1475734.540,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.180,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.3700_north:1474878.730,mass_east:702482.6430_north:1470462.430,mass_east:702518.8983_north:1470461.695,mass_east:702558.4110_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.960,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.3490_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.1090_north:1468505.821,mass_east:703894.7541_north:1465612.150,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652
0,6.48404,6.51597,11.0412,9.78535,2.40593,13.1577,2.42228,2.09707,2.06605,17.5516,10.7235,5.25921,10.3746,9.57053,10.7361,0.600057,11.7011,11.9317,8.78229,8.23047,7.89365,7.71401,6.946,6.36504,20.4432,20.2907,5.5962,5.54994,18.9984,3.9395,12.1579,11.0105,2.1362,0.230994,8.97348,8.22839,2.15857,4.05166,2.37963,6.47165,2.06742,5.06977,3.94517,3.65,1.00682,2.17805,0.626482,0.622256,2.65324,1.19318,0.182635,0.293616,1.61597,1.21796,1.50481,0.849364,0.495775,0.495175,0.400734,0.326903,0.187139,0.587367,0.232025,0.248694
1,3.72155e-06,3.85813e-06,1.35882e-05,1.02594e-05,1.45593e-06,2.56393e-05,1.45752e-06,1.32468e-06,1.31185e-06,7.61067e-05,1.83689e-05,3.24077e-06,3.06835e-05,2.52081e-05,7.2928e-05,7.1982e-07,0.00105044,0.00202589,0.00132409,0.000865497,0.000681527,0.000564194,0.000271953,0.000176034,0.287661,0.286033,7.23559e-05,6.89375e-05,0.644358,7.25936e-06,0.0825417,0.130019,1.1044e-06,5.1053e-07,0.0511948,0.0859281,2.42896e-06,6.57895e-05,5.28699e-06,0.025646,1.12014e-05,0.0179828,0.00318341,0.00153469,9.82858e-07,4.70104e-05,6.37102e-07,6.36249e-07,0.000289583,2.97375e-06,4.82239e-07,5.29423e-07,3.46787e-05,1.01876e-05,0.000104803,2.41249e-06,6.10031e-07,6.10019e-07,5.65746e-07,5.39454e-07,4.82908e-07,8.37864e-07,5.03028e-07,5.09888e-07
2,0.0437587,0.0488582,0.0288424,0.034506,0.280913,0.02449,0.284915,0.38671,0.400061,0.0179279,0.0363582,0.103793,0.048749,0.0566276,0.056868,4.97988,0.0655139,0.0684244,0.308552,0.335341,0.350719,0.362057,0.406061,0.436024,0.00504029,0.00504895,0.489438,0.492579,0.0040507,0.600228,0.00629039,0.00503383,0.590652,9.73494,0.00588859,0.00491719,0.325531,0.0830289,0.241415,0.00649161,0.180905,0.00720836,0.0144597,0.0205919,0.380392,0.109792,0.707681,0.697615,0.0504913,0.237436,5.90509,2.48622,0.120949,0.162576,0.0832498,0.209186,0.471086,0.469341,0.684953,1.0971,3.2753,0.272289,2.03222,1.74126
3,80.8112,79.6667,63.7195,66.8186,69.3115,57.5177,68.8609,62.9401,62.2517,47.3106,60.7873,72.7491,54.3707,54.7487,45.7738,17.1607,28.0134,24.4085,11.8102,12.49,13.0738,13.1531,13.967,15.4046,0.587594,0.583577,15.8761,15.9432,0.413548,14.2672,0.439538,0.342563,7.88142,2.53533,0.347456,0.285969,4.58207,1.55586,3.59332,0.325353,2.70367,0.326608,0.484596,0.593608,3.63809,1.77049,3.28053,3.24429,1.01155,2.89738,1.60059,2.12032,1.79903,2.15164,1.29874,2.28429,2.32178,2.31644,2.12521,1.94754,1.39089,2.14157,1.56445,1.6259
4,0.670964,0.724488,1.07043,1.02535,0.509235,1.25003,0.517124,0.49384,0.491872,1.5696,1.26833,0.879811,1.6186,1.59748,2.18028,0.256926,4.41483,5.07321,9.89257,9.67581,9.43127,9.43082,9.0615,8.30852,8.78051,8.79374,7.74421,7.68645,7.18719,6.01148,10.2241,9.44166,3.14081,0.863735,10.3722,10.0621,4.35617,11.7422,5.66736,11.0085,5.12502,11.1428,10.6614,10.4003,1.18281,6.21429,0.561137,0.556422,8.28771,1.90097,0.255923,0.278366,4.05621,2.33565,4.0449,1.1374,0.429471,0.428992,0.328977,0.265981,0.171526,0.590221,0.194525,0.2051
5,1.96102,1.85724,3.68414,3.08355,0.28876,4.43472,0.288951,0.221885,0.215915,5.88847,3.14729,1.01098,2.55379,2.22413,2.31908,0.0407106,2.32631,2.42257,1.46279,1.34875,1.29694,1.24103,1.06587,1.00366,5.9323,5.96185,0.825085,0.8176,7.89946,0.469993,7.05723,9.24943,0.172277,0.0157311,8.55104,10.6557,0.186298,1.02523,0.25492,8.20212,0.263113,7.21787,3.70932,2.72746,0.0608982,0.441437,0.035749,0.0354114,1.07251,0.0913044,0.012147,0.018407,0.263922,0.124309,0.338245,0.0566453,0.0267255,0.026685,0.0222162,0.0189539,0.0119248,0.0319814,0.0142266,0.0150447
6,0.121854,0.128938,0.214678,0.19726,0.0716337,0.264418,0.0724966,0.0672653,0.0667884,0.370158,0.246328,0.136504,0.306277,0.291779,0.427527,0.0331966,1.13602,1.41789,4.36586,4.25311,4.10027,4.12687,3.96499,3.4872,11.1125,11.1744,3.25632,3.22499,10.2193,2.60705,15.3785,15.5815,1.5344,0.0262426,17.1699,17.5241,2.59036,9.75993,3.6056,18.6319,3.58069,18.8635,15.6696,13.9164,0.640105,5.08142,0.197164,0.196838,8.66712,1.24809,0.0253005,0.051771,3.32756,1.74596,3.862,0.743971,0.175428,0.175462,0.112579,0.075291,0.0307774,0.314223,0.0437405,0.0490896
7,2.20592e-05,2.72849e-05,7.3626e-05,6.79896e-05,1.47921e-05,0.000112095,1.53021e-05,1.45538e-05,1.45186e-05,0.000198712,0.000133426,5.30113e-05,0.000324143,0.000322198,0.000989959,5.94884e-05,0.022501,0.0430399,0.75672,0.777279,0.772925,0.795499,0.837299,0.787788,0.012821,0.0129338,0.840679,0.839611,0.00551191,1.00879,0.0257815,0.0156168,1.12769,1.49475,0.0237596,0.0155626,0.757054,0.309587,0.60918,0.0299398,0.45206,0.0362441,0.0758849,0.0986486,0.996144,0.294352,2.79593,2.82592,0.169782,0.595244,10.0783,12.4946,0.29669,0.420301,0.213138,0.844521,4.58452,4.59703,8.44954,13.7308,23.6595,2.455,23.8557,22.4297
8,35.9616,37.7904,50.1928,48.6127,24.6245,55.5558,24.8695,23.0251,22.8437,63.6148,55.7914,40.7194,64.3094,63.1173,76.4258,8.49724,111.824,120.032,173.57,170.293,166.576,166.529,160.759,149.072,178.389,178.56,140.445,139.551,154.363,114.916,182.33,164.191,71.3912,3.11797,163.318,147.296,83.23,152.189,95.5866,146.394,84.8768,132.049,127.482,126.194,32.7262,91.0535,15.8131,15.7146,106.401,43.8369,2.49102,5.0351,66.5916,47.0476,62.0348,28.8368,12.4153,12.4023,8.90829,6.43501,2.76028,16.9128,3.847,4.28326
9,5.94359,6.04345,9.46248,8.64767,2.76839,10.8596,2.79643,2.54404,2.52107,13.2103,9.55128,5.40887,9.87286,9.37944,10.9794,1.17672,15.4001,16.6741,24.1812,23.9075,23.555,23.6095,23.239,22.0627,25.9962,26.1088,21.5023,21.4192,23.0096,19.9519,36.1607,35.6871,17.0216,0.925108,41.1815,40.6267,23.4724,42.4502,27.8894,47.5987,29.4246,51.5589,53.5025,52.3325,12.5694,35.7761,6.04448,6.0419,45.3468,18.4511,0.871171,1.87041,30.5918,22.5881,33.63,14.5143,5.64546,5.64687,3.92262,2.70592,1.06827,8.63368,1.5562,1.75647
10,0.000112547,0.000105541,1.25273e-05,1.96873e-05,0.00430554,6.14407e-06,0.00417381,0.0077185,0.00824793,2.37592e-06,1.17591e-05,0.000177333,9.51937e-06,1.22171e-05,5.55187e-06,2.28607,2.36288e-05,0.000110257,0.238885,0.233845,0.211946,0.229933,0.253268,0.177075,0.000102941,0.000105381,0.243695,0.24297,4.98303e-05,0.802594,0.000619446,0.000326383,2.25829,6.73951,0.000801025,0.000462487,1.72549,0.283513,1.30717,0.00185751,0.925869,0.00387189,0.0248073,0.0459141,1.70846,0.475373,2.22264,2.19452,0.175615,1.16277,10.4883,9.2135,0.527923,0.733742,0.336691,0.89408,1.39432,1.3883,1.69366,2.73996,9.5236,0.970695,5.75025,4.68248
11,2.91464e-05,2.90179e-05,4.78057e-05,4.14073e-05,1.75239e-05,6.33924e-05,1.75437e-05,1.67372e-05,1.66596e-05,0.000127849,4.8023e-05,2.43305e-05,5.21006e-05,4.55568e-05,8.1887e-05,1.29673e-05,0.00100907,0.00202798,0.000638691,0.000374791,0.000282222,0.000226277,0.000107397,7.20912e-05,0.976087,0.986498,4.30489e-05,4.20342e-05,2.01912,3.01689e-05,0.933779,1.67271,2.80784e-05,1.26776e-05,1.19713,1.99072,0.000116384,0.00655408,0.000313985,1.01105,0.000529577,0.746835,0.159708,0.0820293,2.35283e-05,0.0020859,1.62703e-05,1.62823e-05,0.0136119,6.89924e-05,1.29286e-05,1.4213e-05,0.000956707,0.000202199,0.00215619,3.95943e-05,1.65372e-05,1.65415e-05,1.57312e-05,1.50517e-05,1.35036e-05,1.92307e-05,1.41642e-05,1.43719e-05
12,0.019521,0.0222957,0.0449892,0.0405324,0.0227945,0.067024,0.0234317,0.0248092,0.0250239,0.137963,0.06567,0.038069,0.124388,0.12423,0.291531,0.0409431,2.25921,3.19752,8.112,7.84287,7.72342,7.54288,6.92839,6.78495,12.6236,12.4831,5.95262,5.91981,13.1927,3.59272,5.40339,5.74704,0.98822,0.0910221,3.77021,4.16419,0.433589,0.385938,0.354906,2.09668,0.217315,1.21657,0.403529,0.28799,0.198314,0.15569,0.182106,0.178553,0.147121,0.150296,0.0615473,0.104952,0.114497,0.108408,0.0831717,0.0977806,0.101722,0.101328,0.0942854,0.087706,0.0550319,0.0853555,0.0658554,0.0693222
13,0.0307882,0.0341775,0.0610404,0.0559913,0.032393,0.0812825,0.0331148,0.0345898,0.0348209,0.130299,0.0790623,0.0484332,0.121362,0.118816,0.226354,0.0482754,1.39831,2.00637,10.2932,10.6826,10.8157,11.0229,11.5479,11.4113,0.337599,0.343438,11.7449,11.7324,0.206039,11.6529,1.22338,1.10225,9.0036,0.160918,1.94089,1.85451,8.33963,6.4657,7.74426,3.47715,6.16161,4.94907,6.05994,5.97049,4.53504,5.14205,2.16046,2.15295,5.24289,4.70137,0.189165,0.505347,4.26413,3.93485,3.72921,3.26761,1.79139,1.79004,1.23986,0.823966,0.268711,2.32525,0.431002,0.499141
14,1.75478,1.79921,2.67535,2.49305,0.828366,3.05297,0.833227,0.735458,0.725954,3.66467,2.81141,1.62141,2.9749,2.81307,3.27143,0.251883,3.78904,3.8544,2.98519,2.87515,2.81753,2.77788,2.63973,2.55329,2.18678,2.15996,2.43013,2.42279,1.7002,2.20674,0.893777,0.666393,1.96528,0.173031,0.561618,0.45206,2.18819,1.69662,2.22043,0.495724,2.20943,0.532727,0.878799,1.06945,1.62233,2.09692,0.947536,0.947591,1.67475,1.9959,0.171128,0.348304,2.20942,2.14627,2.1887,1.76878,0.907579,0.907827,0.675383,0.492502,0.212933,1.25868,0.30215,0.337308
15,7.83557,8.54592,11.2332,11.2114,5.81917,12.2931,5.90421,5.4289,5.38239,13.2994,13.5427,10.5574,17.0571,17.0854,21.3338,1.68785,31.1034,32.5212,24.0712,23.0077,22.5338,21.9745,20.1972,19.6286,2.49271,2.4735,17.6275,17.5438,1.38469,13.0205,1.67856,1.10344,8.49958,0.641983,1.08163,0.788082,7.23489,3.92438,6.49483,0.890805,6.03252,0.859224,1.4052,1.76197,7.70433,4.9166,5.50237,5.52764,3.17924,7.99742,0.5818,1.50908,6.24821,8.06924,6.27985,9.57955,6.35866,6.37118,4.51194,2.81345,0.762732,9.19903,1.29276,1.54873
16,1.32897,1.43133,2.44796,2.26817,0.715363,2.96324,0.726092,0.658578,0.652346,3.83836,2.83491,1.5601,3.45256,3.30779,4.43895,0.239135,7.46695,8.06808,7.77502,7.47396,7.23023,7.17555,6.75044,6.13353,21.7536,21.9819,5.62554,5.57951,22.1641,4.37656,36.8735,40.0174,2.54915,0.0924889,44.1842,46.6004,4.26296,18.4565,6.08986,47.5708,6.30009,46.5295,35.6596,30.6594,1.10396,9.49149,0.384521,0.383021,17.4917,2.15805,0.0706451,0.12688,6.13676,3.11495,7.29964,1.30332,0.326199,0.326135,0.220462,0.157636,0.0745301,0.555745,0.09901,0.108795
